IND_ID	Opt	Phen	AbsErr	Fitness	density

1.0	0.0	0.163828	0.163828	0.897196	6.33361
2.0	0.0	0.467749	0.467749	0.734246	14.1483
3.0	0.0	0.0364324	0.0364324	0.856107	8.06271
4.0	0.0	0.330856	0.330856	0.849829	8.22709
5.0	0.0	0.241393	0.241393	0.777786	11.8177
6.0	0.0	-0.378833	0.378833	0.858969	7.79201
7.0	0.0	0.0372807	0.0372807	0.981352	3.36428
8.0	0.0	0.213851	0.213851	0.904109	6.04592
9.0	0.0	0.382059	0.382059	0.758729	12.7791
10.0	0.0	-0.129646	0.129646	0.914316	5.68448
11.0	0.0	0.0599153	0.0599153	0.82782	9.34529
12.0	0.0	0.379889	0.379889	0.877974	6.99014
13.0	0.0	0.895234	0.895234	0.813791	9.15796
14.0	0.0	-0.222385	0.222385	0.876511	7.14557
15.0	0.0	-0.601156	0.601156	0.84732	8.07721
16.0	0.0	0.135473	0.135473	0.957405	4.14103
17.0	0.0	-0.669559	0.669559	0.85597	7.61004
18.0	0.0	0.12366	0.12366	0.866951	7.58105
19.0	0.0	-0.0871933	0.0871933	0.794331	10.9973
20.0	0.0	0.152949	0.152949	0.890081	6.61921
21.0	0.0	-0.0828747	0.0828747	0.859025	7.92994
22.0	0.0	-0.336787	0.336787	0.85126	8.15969
23.0	0.0	0.38805	0.38805	0.848219	8.25584
24.0	0.0	0.0108453	0.0108453	0.906702	5.99027
25.0	0.0	0.286745	0.286745	0.78169	11.5794
26.0	0.0	0.697765	0.697765	0.845275	8.03814
27.0	0.0	-0.147701	0.147701	0.912387	5.75253
28.0	0.0	-0.104527	0.104527	0.845135	8.53952
29.0	0.0	-0.225971	0.225971	0.867955	7.5021
30.0	0.0	0.199726	0.199726	0.83047	9.18192
31.0	0.0	-0.693037	0.693037	0.828861	8.78911
32.0	0.0	0.676836	0.676836	0.89174	6.12719
33.0	0.0	-0.723078	0.723078	0.813001	9.49482
34.0	0.0	-0.365797	0.365797	0.844536	8.43784
35.0	0.0	0.0787601	0.0787601	0.829027	9.28564
36.0	0.0	-0.372861	0.372861	0.947026	4.3871
37.0	0.0	-0.153211	0.153211	0.916943	5.57947
38.0	0.0	-0.1204	0.1204	0.86998	7.45365
39.0	0.0	-0.157178	0.157178	0.793655	11.0132
40.0	0.0	0.45007	0.45007	0.878733	6.90083
41.0	0.0	-0.796777	0.796777	0.756452	12.3354
42.0	0.0	-0.135064	0.135064	0.85795	7.96493
43.0	0.0	0.124426	0.124426	0.882528	6.93229
