IND_ID	Opt	Phen	AbsErr	Fitness	density

1.0	0.0642903	-0.03003	0.0943202	0.875361	7.23407
2.0	0.873341	0.95343	0.0800891	0.82791	9.33803
3.0	0.810177	0.471964	0.338213	0.896178	6.28797
4.0	0.37043	1.02079	0.650357	0.77234	11.6953
5.0	0.263298	0.653736	0.390438	0.901075	6.05976
6.0	0.0323986	-0.356662	0.38906	0.804448	10.3213
7.0	0.723434	0.477302	0.246132	0.873279	7.26872
8.0	0.0793818	0.189419	0.110037	0.901147	6.19346
9.0	0.809763	0.546001	0.263762	0.885771	6.74679
10.0	0.00638484	0.441781	0.435396	0.823857	9.33319
11.0	0.0111392	-0.378282	0.389421	0.865723	7.49451
12.0	0.298323	0.0658034	0.232519	0.857524	7.94656
13.0	0.174343	0.402992	0.228648	0.740024	13.9973
14.0	0.506753	0.362282	0.144471	0.836013	8.94464
15.0	0.930086	0.930162	7.6619e-05	0.816728	9.88076
16.0	0.00411894	-0.560256	0.564375	0.959484	3.79914
17.0	0.430405	0.818065	0.38766	0.900078	6.10054
18.0	0.327145	0.00632437	0.320821	0.818188	9.69803
19.0	0.482197	1.00215	0.519955	0.863747	7.45798
20.0	0.417101	0.535099	0.117998	0.83733	8.89135
21.0	0.773429	0.348372	0.425057	0.767917	12.2191
22.0	0.559396	0.684657	0.125261	0.891485	6.57072
23.0	0.421779	0.572124	0.150345	0.841196	8.70546
24.0	0.258669	0.253728	0.0049408	0.818712	9.78444
25.0	0.851452	0.737654	0.113798	0.836992	8.90795
26.0	0.215984	0.626115	0.410131	0.88527	6.66927
27.0	0.419129	0.493922	0.0747931	0.946178	4.53943
28.0	0.292825	0.574798	0.281973	1.01097	2.37505
29.0	0.503398	0.000775341	0.502623	0.819352	9.48019
30.0	0.490945	0.604356	0.113411	0.894769	6.44303
31.0	0.984091	0.606422	0.377669	0.923065	5.23918
32.0	0.814235	0.742504	0.0717313	0.880768	7.0146
33.0	0.179614	0.502247	0.322633	0.902146	6.06517
34.0	0.702224	1.04946	0.347238	0.940678	4.62607
35.0	0.602021	0.936582	0.334561	0.94987	4.31356
36.0	0.460661	0.503425	0.0427639	0.901644	6.18412
37.0	0.862503	0.660702	0.201801	0.881477	6.95002
38.0	0.306644	0.477274	0.170631	0.903152	6.09906
39.0	0.2757	0.506615	0.230915	0.946515	4.48368
40.0	0.00664321	0.285012	0.278369	0.868042	7.47158
41.0	0.310845	0.0268541	0.283991	0.870427	7.36788
42.0	0.293742	0.275813	0.0179287	0.829621	9.26404
43.0	0.849094	0.821806	0.0272877	0.840728	8.74978
44.0	0.395682	0.52825	0.132569	0.892457	6.53012
45.0	0.00235685	0.29909	0.296733	0.776071	11.8768
46.0	0.541443	0.296991	0.244452	0.873486	7.26091
47.0	0.576526	1.42007	0.843543	0.820632	8.92888
48.0	0.67849	0.224063	0.454427	0.837506	8.67999
49.0	0.597978	1.05007	0.452091	0.840826	8.53128
50.0	0.920176	0.422191	0.497985	0.838082	8.6101
51.0	0.767107	0.616766	0.150341	0.800629	10.657
52.0	0.550965	0.280858	0.270107	0.892478	6.47476
53.0	0.44193	0.0114516	0.430478	0.902424	5.9757
54.0	0.924998	0.802633	0.122365	0.943126	4.63767
55.0	0.929942	0.484234	0.445708	0.789191	11.0499
56.0	0.766858	0.715689	0.0511693	0.910987	5.82411
57.0	0.409768	0.302934	0.106833	0.890714	6.6057
58.0	0.733226	0.518278	0.214947	0.864913	7.63631
59.0	0.459342	0.308297	0.151045	0.871601	7.37706
60.0	0.598107	0.245847	0.35226	0.887521	6.62233
61.0	0.396219	0.0269595	0.36926	0.862187	7.66089
62.0	0.462072	0.303768	0.158304	0.80543	10.4116
63.0	0.0397842	0.035003	0.00478124	0.838262	8.86328
64.0	0.532548	1.1863	0.653752	0.785565	10.9824
65.0	0.113167	0.195916	0.0827485	0.812457	10.0823
