QTL_ID	Freq	MutEffect
3.48524e+06	0.208934	0.117946
3.53126e+06	0.182157	0.0722879
3.69223e+06	0.180476	-0.0255294
3.47911e+06	0.174232	0.0520306
3.68209e+06	0.173151	0.00182871
3.70316e+06	0.151417	-0.0424534
3.49358e+06	0.145773	-0.12476
3.38573e+06	0.145533	-0.0387997
3.66182e+06	0.116354	-0.0696863
3.60934e+06	0.111912	-0.0720011
3.71021e+06	0.107589	-0.258099
3.60426e+06	0.100024	0.049745
3.72481e+06	0.0951009	0.170129
3.72364e+06	0.0738473	-0.0609787
3.68096e+06	0.0736071	-0.0805038
3.62263e+06	0.0691643	-0.0293393
3.56566e+06	0.0678434	-0.138156
3.71243e+06	0.0575168	-0.134354
3.66596e+06	0.0566763	0.153351
3.67702e+06	0.0566763	-0.0930286
3.60379e+06	0.0533141	-0.107144
3.71489e+06	0.0487512	0.0694062
3.58215e+06	0.0486311	0.0679981
3.64437e+06	0.0476705	0.00548159
3.21426e+06	0.0467099	0.109585
3.55554e+06	0.0467099	0.0813842
3.7354e+06	0.0428674	0.0507914
3.62915e+06	0.0422671	0.116168
3.73675e+06	0.0410663	-0.197386
3.72106e+06	0.0408261	-0.152037
3.63388e+06	0.0399856	-0.0811485
3.66479e+06	0.0356628	-0.0797537
3.58977e+06	0.0355427	-0.14386
3.74121e+06	0.0354227	-0.0382623
3.72277e+06	0.0344621	0.129958
3.73629e+06	0.0333814	-0.00561166
3.65652e+06	0.0309798	0.0409199
3.73679e+06	0.0300192	-0.00815011
3.67555e+06	0.0291787	0.00584121
3.73961e+06	0.0289385	-0.113947
3.67982e+06	0.0272574	0.0267706
3.72484e+06	0.0268972	-0.0188474
3.29438e+06	0.026537	0.0677059
3.67505e+06	0.0260567	0.22731
3.72888e+06	0.0253362	0.0719783
3.65323e+06	0.024976	-0.00247747
3.74301e+06	0.0214938	0.284912
3.73538e+06	0.0207733	-0.0418769
3.73767e+06	0.0198127	-0.0611493
3.73995e+06	0.0196926	-0.145584
3.72356e+06	0.0195725	-0.0782791
3.73516e+06	0.0194524	0.011401
3.73026e+06	0.0192123	0.164475
3.739e+06	0.0188521	0.0254791
3.73932e+06	0.0181316	0.00589063
3.734e+06	0.0177714	-0.166555
3.73057e+06	0.0174111	0.0073646
3.74097e+06	0.0170509	0.0408568
3.69307e+06	0.0157301	0.0368997
3.73992e+06	0.0154899	0.0909486
3.73876e+06	0.0153698	-0.116872
3.73709e+06	0.0147695	-0.00457586
3.72351e+06	0.0141691	-0.0636867
3.74132e+06	0.0138088	-0.0108649
3.72284e+06	0.0138088	-0.0902537
3.73994e+06	0.0135687	-0.0550256
3.71477e+06	0.0128482	-0.0200059
3.74223e+06	0.0126081	-0.166283
3.72974e+06	0.0120077	0.244144
3.74156e+06	0.0120077	-0.0197797
3.73328e+06	0.0115274	0.0125964
3.73259e+06	0.0112872	-0.0374334
3.72212e+06	0.0112872	0.0449857
3.67495e+06	0.0110471	0.0663292
3.71512e+06	0.00972622	0.0493182
3.73695e+06	0.00972622	-0.281636
3.72247e+06	0.00972622	0.102734
3.73219e+06	0.00948607	-0.0024916
3.7433e+06	0.00936599	-0.102991
3.73668e+06	0.00840538	0.0324964
3.73998e+06	0.0082853	0.100279
3.60479e+06	0.00792507	0.17732
3.63649e+06	0.00792507	-0.00248752
3.73827e+06	0.00744476	-0.0328181
3.73913e+06	0.00720461	-0.222638
3.73905e+06	0.00720461	-0.00575415
3.66364e+06	0.00720461	0.0628891
3.73686e+06	0.00684438	0.110269
3.69387e+06	0.0067243	0.0546571
3.72882e+06	0.0067243	-0.0484014
3.718e+06	0.00660423	-0.0966187
3.73881e+06	0.00660423	0.103629
3.74175e+06	0.00648415	-0.0219897
3.74372e+06	0.006244	0.0442612
3.72969e+06	0.00612392	-0.159378
3.73752e+06	0.00612392	0.269193
3.73959e+06	0.00600384	-0.216162
3.74129e+06	0.00576369	-0.0334983
3.74234e+06	0.00564361	0.193926
3.74257e+06	0.00552354	-0.142761
3.74165e+06	0.00540346	0.0439451
3.73686e+06	0.00528338	-0.148822
3.7333e+06	0.0051633	-0.191986
3.73805e+06	0.00504323	-0.257615
3.72499e+06	0.00492315	0.0081729
3.7417e+06	0.00492315	-0.0642253
3.74351e+06	0.00480307	-0.18991
3.74233e+06	0.00480307	0.228264
3.72499e+06	0.004683	0.111499
3.74308e+06	0.004683	-0.143352
3.74322e+06	0.004683	-0.178423
3.73478e+06	0.00444284	-0.257389
3.73816e+06	0.00444284	0.0235305
3.7317e+06	0.00432277	-0.148317
3.74333e+06	0.00420269	-0.211937
3.74005e+06	0.00408261	-0.329114
3.74363e+06	0.00396254	-0.322565
3.74297e+06	0.00396254	0.0223258
3.74387e+06	0.00396254	0.51832
3.73599e+06	0.00396254	0.114806
3.74375e+06	0.00372238	-0.261883
3.74452e+06	0.00372238	-0.142802
3.72962e+06	0.00360231	-0.0466773
3.7273e+06	0.00360231	0.259383
3.74191e+06	0.00360231	0.505457
3.74265e+06	0.00348223	0.282919
3.74209e+06	0.00348223	0.240787
3.7443e+06	0.00348223	-0.144378
3.74323e+06	0.00348223	0.310541
3.7446e+06	0.00336215	-0.543689
3.74438e+06	0.00336215	0.0308096
3.74372e+06	0.00336215	0.103214
3.74424e+06	0.00324207	-0.0882749
3.74342e+06	0.00324207	0.0847351
3.7441e+06	0.00288184	0.205181
3.74116e+06	0.00276177	0.02997
3.74336e+06	0.00276177	-0.213062
3.74055e+06	0.00264169	0.141193
3.73741e+06	0.00264169	-0.215148
3.74311e+06	0.00264169	-0.155623
3.72032e+06	0.00252161	-0.0283057
3.74199e+06	0.00252161	-0.168447
3.74407e+06	0.00252161	-0.0456177
3.72178e+06	0.00252161	0.0819517
3.74286e+06	0.00240154	0.331264
3.73828e+06	0.00240154	0.0637463
3.74395e+06	0.00240154	-0.294037
3.74424e+06	0.00240154	0.192735
3.74137e+06	0.00228146	0.410666
3.72768e+06	0.00228146	0.125745
3.74371e+06	0.00228146	-0.225665
3.74461e+06	0.00228146	0.15799
3.74238e+06	0.00228146	0.052639
3.7446e+06	0.00228146	-0.35247
3.74451e+06	0.00216138	-0.288462
3.743e+06	0.00216138	-0.0171178
3.73395e+06	0.00216138	-0.174069
3.74422e+06	0.00204131	-0.112845
3.74279e+06	0.00204131	0.0487322
3.7387e+06	0.00192123	-0.159865
3.74204e+06	0.00192123	-0.137131
3.72922e+06	0.00192123	-0.0844988
3.74213e+06	0.00180115	0.0635288
3.74402e+06	0.00180115	0.363494
3.74433e+06	0.00180115	-0.0186104
3.74445e+06	0.00168108	0.197972
3.74379e+06	0.00168108	-0.382643
3.74108e+06	0.001561	-0.138498
3.73833e+06	0.001561	-0.0226629
3.7446e+06	0.001561	-0.182709
3.74457e+06	0.00144092	-0.181168
3.74455e+06	0.00144092	-0.27381
3.74494e+06	0.00144092	-0.0468662
3.74452e+06	0.00132085	0.111962
3.74458e+06	0.00132085	-0.773233
3.7449e+06	0.00132085	-0.118475
3.74329e+06	0.00120077	0.0604461
3.74497e+06	0.00120077	-0.0767844
3.74226e+06	0.00120077	-0.173658
3.74488e+06	0.00120077	-0.297185
3.74443e+06	0.00108069	0.190693
3.74298e+06	0.00108069	0.23184
3.74431e+06	0.00108069	0.143011
3.74409e+06	0.00108069	-0.0750746
3.74472e+06	0.00108069	-0.0184414
3.74462e+06	0.00108069	0.226274
3.74504e+06	0.00108069	-0.278912
3.74479e+06	0.00108069	0.258454
3.74427e+06	0.00108069	-0.0774076
3.74453e+06	0.00108069	-0.423766
3.74236e+06	0.000960615	0.0960453
3.74368e+06	0.000960615	-0.179367
3.74465e+06	0.000960615	-0.215996
3.7446e+06	0.000960615	-0.00847276
3.74419e+06	0.000960615	-0.670241
3.73922e+06	0.000960615	-0.256348
3.74264e+06	0.000960615	-0.0480338
3.74476e+06	0.000960615	0.282722
3.7405e+06	0.000960615	-0.278961
3.73808e+06	0.000960615	-0.200193
3.74462e+06	0.000840538	0.243047
3.74261e+06	0.000840538	0.0504132
3.74426e+06	0.000840538	-0.30369
3.74446e+06	0.000840538	0.129
3.74355e+06	0.000840538	-0.162614
3.74426e+06	0.000840538	-0.336166
3.74378e+06	0.000840538	0.178544
3.74475e+06	0.000840538	0.0274228
3.74469e+06	0.000840538	0.00875628
3.74503e+06	0.000840538	0.249645
3.74495e+06	0.000840538	0.0632391
3.73503e+06	0.000720461	0.189351
3.74497e+06	0.000720461	0.38911
3.74381e+06	0.000720461	0.168177
3.74399e+06	0.000720461	-0.212589
3.7442e+06	0.000720461	-0.430248
3.74431e+06	0.000720461	-0.0872383
3.74496e+06	0.000720461	-0.0608556
3.74392e+06	0.000720461	0.0488228
3.74493e+06	0.000720461	0.230275
3.73437e+06	0.000720461	0.066736
3.74322e+06	0.000720461	0.146943
3.73905e+06	0.000720461	-0.322497
3.74443e+06	0.000720461	0.208779
3.74364e+06	0.000600384	-0.197817
3.74498e+06	0.000600384	0.0581371
3.74457e+06	0.000600384	-0.040281
3.74506e+06	0.000600384	0.501096
3.74479e+06	0.000600384	0.18074
3.74437e+06	0.000600384	-0.0388222
3.74494e+06	0.000600384	0.131482
3.74495e+06	0.000600384	0.0892051
3.74306e+06	0.000600384	0.0623384
3.74468e+06	0.000600384	-0.000137028
3.74504e+06	0.000600384	0.376411
3.74458e+06	0.000600384	0.0782168
3.74216e+06	0.000480307	-0.299728
3.74488e+06	0.000480307	0.113832
3.7449e+06	0.000480307	0.143199
3.74441e+06	0.000480307	0.30421
3.74465e+06	0.000480307	0.151597
3.74509e+06	0.000480307	-0.187747
3.74373e+06	0.000480307	-0.0320708
3.74487e+06	0.000480307	-0.433658
3.74486e+06	0.000480307	0.00490171
3.74474e+06	0.000480307	-0.0802821
3.74509e+06	0.000480307	0.058307
3.74508e+06	0.000360231	-0.0238698
3.7449e+06	0.000360231	0.383005
3.74505e+06	0.000360231	-0.0455653
3.74507e+06	0.000360231	-0.0407633
3.74499e+06	0.000360231	-0.118115
3.74508e+06	0.000360231	-0.155304
3.74435e+06	0.000360231	0.182953
3.74506e+06	0.000360231	-0.11612
3.74493e+06	0.000360231	0.136681
3.74443e+06	0.000360231	-0.209303
3.74478e+06	0.000360231	0.0949218
3.74449e+06	0.000240154	-0.166317
3.74498e+06	0.000240154	-0.0641979
3.74505e+06	0.000240154	0.192695
3.74512e+06	0.000240154	0.0371829
3.74414e+06	0.000240154	0.166127
3.74507e+06	0.000240154	-0.203055
3.7451e+06	0.000240154	-0.00328648
3.74512e+06	0.000240154	-0.0332023
3.74509e+06	0.000240154	-0.0281701
3.74392e+06	0.000240154	0.250017
3.74506e+06	0.000240154	0.0610353
3.74233e+06	0.000240154	0.141163
3.74498e+06	0.000240154	-0.389329
3.74505e+06	0.000240154	0.251099
3.7449e+06	0.000240154	-0.11135
3.74497e+06	0.000240154	0.164973
3.74509e+06	0.000240154	0.275707
3.74243e+06	0.000240154	0.121172
3.74458e+06	0.000240154	-0.236177
3.74507e+06	0.000240154	0.0509481
3.74497e+06	0.000240154	-0.128009
3.74452e+06	0.000240154	0.459414
3.74511e+06	0.000240154	0.568708
3.74511e+06	0.000240154	0.173515
3.74447e+06	0.000240154	-0.0787976
3.74509e+06	0.000240154	0.00425284
3.74405e+06	0.000240154	-0.0963762
3.74514e+06	0.000240154	0.265693
3.74512e+06	0.000240154	-0.178866
3.74507e+06	0.000240154	-0.215289
3.74497e+06	0.000240154	-0.057419
3.74501e+06	0.000120077	-0.195961
3.74511e+06	0.000120077	-0.499143
3.74511e+06	0.000120077	0.381518
3.74506e+06	0.000120077	0.12061
3.74024e+06	0.000120077	0.0113941
3.7451e+06	0.000120077	-0.0881289
3.74485e+06	0.000120077	-0.154597
3.74477e+06	0.000120077	0.356295
3.74514e+06	0.000120077	0.146287
3.74508e+06	0.000120077	-0.271402
3.74514e+06	0.000120077	-0.286666
3.74513e+06	0.000120077	-0.442335
3.74503e+06	0.000120077	0.0500284
3.74513e+06	0.000120077	0.0446017
3.74498e+06	0.000120077	0.0587731
3.74513e+06	0.000120077	-0.118625
3.74508e+06	0.000120077	-0.167507
3.74502e+06	0.000120077	-0.207448
3.7451e+06	0.000120077	-0.204631
3.74514e+06	0.000120077	-0.103762
3.74495e+06	0.000120077	0.490514
3.7451e+06	0.000120077	0.13285
3.74513e+06	0.000120077	0.054204
3.7451e+06	0.000120077	-0.207463
3.74515e+06	0.000120077	-0.434155
3.74317e+06	0.000120077	-0.0982472
3.74516e+06	0.000120077	-0.339179
3.74515e+06	0.000120077	0.131429
3.7451e+06	0.000120077	-0.408351
3.74501e+06	0.000120077	-0.00903202
3.74511e+06	0.000120077	-0.244012
3.74512e+06	0.000120077	0.21633
3.74514e+06	0.000120077	0.453158
3.745e+06	0.000120077	-0.124571
3.74515e+06	0.000120077	0.67468
3.74508e+06	0.000120077	-0.0764263
3.74509e+06	0.000120077	-0.124125
3.74514e+06	0.000120077	-0.209772
3.74499e+06	0.000120077	-0.132292
3.74513e+06	0.000120077	-0.302211
3.74515e+06	0.000120077	-0.451301
3.74514e+06	0.000120077	-0.268336
3.74484e+06	0.000120077	0.169151
3.74483e+06	0.000120077	-0.0282122
3.74501e+06	0.000120077	-0.251714
3.74516e+06	0.000120077	-0.20173
3.74514e+06	0.000120077	0.118931
3.74501e+06	0.000120077	0.147355
3.73033e+06	0.000120077	0.255368
3.74367e+06	0.000120077	-0.429851
3.74515e+06	0.000120077	0.443107
3.74514e+06	0.000120077	-0.13952
