Ind_ID	PosInd_X	PosInd_Y	MutEffect	Region

3	4.47306	12.4673	0.626124	1
5	8.32264	2.8462	0.775969	1
8	0.077064	8.79824	0.828624	1
9	3.68798	3.85245	0.186607	1
10	3.94188	10.2598	0.63907	1
14	7.53409	12.4268	0.864667	1
21	5.77779	24.188	1.77125	1
22	5.94138	5.25261	0.717301	1
24	4.16085	17.1934	0.494562	1
25	1.54195	1.85354	0.341662	1
31	7.84409	10.3151	0.0706647	1
38	5.36291	21.9443	-0.186529	1
40	7.18085	7.59211	0.59462	1
43	4.72271	9.80653	0.0731045	1
49	7.98737	16.8303	0.36359	1
54	4.69886	1.26091	0.108963	1
55	6.37958	7.53676	0.263164	1
58	7.85881	9.62426	0.356134	1
64	5.92256	6.17317	0.218257	1
68	1.24013	24.5041	-0.394507	1
69	1.50876	18.0986	0.989945	1
77	0.730668	13.3747	0.456439	1
78	0.569098	8.75514	0.203129	1
82	3.27352	4.2142	0.383714	1
83	1.15212	4.73716	0.462759	1
85	3.9658	1.21874	0.228513	1
87	8.03405	0.909253	0.970371	1
89	0.574908	7.4895	1.13605	1
91	6.10586	11.1388	1.11489	1
94	1.43428	24.7741	-0.553	1
98	3.68849	13.5927	0.347558	1
101	0.569813	21.1562	1.28213	1
105	0.518459	8.87474	0.718543	1
106	3.98382	8.64649	-0.48884	1
107	0.858519	2.79788	1.12192	1
109	2.52753	8.17622	-0.288533	1
113	7.47237	23.9203	0.786706	1
116	3.43154	24.5662	0.354729	1
117	3.56858	16.4056	0.603039	1
122	2.33406	1.0034	-1.04291	1
123	6.97171	9.35444	0.0403036	1
125	3.5025	10.8113	0.944656	1
128	7.79426	12.4707	1.35135	1
130	7.07137	4.64116	-0.278308	1
131	7.30427	3.52851	0.349568	1
134	2.61025	21.3267	1.17986	1
135	2.74979	1.72293	-0.0301834	1
138	7.94564	14.5188	-0.113246	1
140	6.04488	7.40367	0.706975	1
144	2.30633	22.2077	0.541721	1
148	0.785806	15.0173	0.386947	1
149	2.24785	0.256809	0.186775	1
151	5.48918	1.85537	0.408805	1
153	3.15226	12.2011	0.295651	1
155	5.87148	18.2592	0.180259	1
156	2.02156	24.6023	-0.095628	1
157	4.48275	16.8141	0.329775	1
163	3.72605	18.5622	0.361995	1
168	2.17407	18.2003	0.904283	1
172	2.87272	12.5933	0.696766	1
173	2.77271	14.5143	1.4671	1
174	0.290196	15.2355	1.2998	1
178	1.32171	16.6034	0.252092	1
181	1.71617	14.2861	0.450111	1
188	4.86769	12.4477	1.53214	1
194	2.13774	1.61575	1.15244	1
205	3.24341	7.54292	1.05309	1
209	4.53762	22.5771	0.543409	1
210	2.4354	2.84893	0.126748	1
211	7.45659	6.22608	0.285228	1
213	5.59474	9.72536	0.346424	1
215	5.48594	0.740242	0.890945	1
217	3.4739	2.71425	-0.144129	1
222	7.28208	6.77756	0.106373	1
223	7.43175	24.849	1.08668	1
224	3.77655	20.4793	0.327431	1
225	2.3752	19.3485	0.757472	1
227	2.34017	20.6614	0.442194	1
228	7.51805	13.4012	1.13627	1
232	5.3178	23.9681	-0.0502351	1
236	8.2154	14.6097	1.63403	1
237	5.49502	18.1212	0.79534	1
243	1.33629	7.5812	1.48378	1
244	5.43721	0.888059	-0.404848	1
247	3.35059	19.6706	0.330981	1
253	0.59333	6.54435	0.98177	1
259	3.61224	17.3585	1.14713	1
262	3.64867	17.5763	0.427191	1
263	7.36684	9.8614	0.220429	1
264	0.934161	13.0131	0.493192	1
265	8.06486	15.6458	0.378195	1
270	1.85966	10.5627	0.356272	1
272	4.70705	5.12222	1.32151	1
276	4.30674	15.7115	0.762519	1
277	6.07385	7.36252	0.813658	1
284	1.44633	8.15993	0.523298	1
287	2.07048	2.22146	0.158952	1
290	6.7453	23.7741	0.692888	1
291	1.19859	5.11296	-0.0480966	1
292	2.26895	24.13	0.334613	1
293	5.01538	18.1367	0.292016	1
294	6.30978	14.7501	0.827302	1
296	1.77981	3.33845	-0.115305	1
298	0.113677	4.98983	0.883382	1
311	4.42758	8.44239	1.44361	1
312	8.00579	5.75188	0.598633	1
313	4.89722	14.4223	-0.502219	1
314	6.21565	12.4576	0.446106	1
316	7.96315	6.86192	0.743532	1
317	1.19353	9.14991	0.879679	1
320	8.17944	22.542	0.122798	1
324	0.757796	14.7667	1.08803	1
328	6.00203	20.1212	1.30624	1
333	6.61172	21.5248	0.775167	1
335	1.80764	1.50535	-0.11373	1
337	4.59202	19.7212	1.08388	1
341	8.16677	8.49815	-0.876874	1
344	5.64991	20.1719	1.57286	1
347	0.638131	8.1659	0.629774	1
349	7.915	23.3917	0.111552	1
354	4.90448	8.0016	1.17673	1
356	5.98534	10.2667	-0.0792959	1
358	6.58331	1.83499	0.557255	1
359	3.16993	9.01873	0.524887	1
360	5.52476	1.72485	0.74348	1
362	5.32188	6.83191	0.838126	1
366	5.90741	4.04175	1.21072	1
367	2.92302	15.1542	1.15552	1
368	7.29225	2.27701	0.562715	1
369	4.97597	7.68442	0.614288	1
377	7.36352	20.9151	0.105222	1
382	3.35156	1.4016	0.0128713	1
384	1.47199	22.5398	0.537908	1
387	2.66942	18.436	-0.249436	1
388	6.28793	6.0042	0.368872	1
389	1.26274	2.05479	0.965013	1
394	5.70442	17.5411	0.726241	1
396	4.67281	2.92364	-0.317447	1
399	5.70699	3.35285	1.37975	1
403	4.27626	11.8574	1.12578	1
405	6.40196	18.5118	0.393247	1
412	4.13332	13.26	-0.0181352	1
413	4.98718	24.976	0.618228	1
415	0.550148	1.0529	1.03099	1
419	7.56251	18.4972	1.10259	1
423	2.06131	2.8488	-0.875717	1
424	6.61716	16.5059	0.365348	1
425	3.65931	9.71183	-0.233059	1
426	8.33086	16.3919	-0.342224	1
431	1.80229	14.9417	-0.18094	1
432	4.47784	20.2041	0.499287	1
434	5.05563	1.25053	-0.41475	1
435	2.29507	21.2539	-0.18647	1
436	5.99373	14.397	0.109177	1
437	1.00688	23.7958	1.42376	1
440	2.38046	0.718844	0.655741	1
444	0.900914	6.57316	0.469715	1
447	0.674276	9.12094	0.257137	1
449	3.59577	21.4216	0.12938	1
451	6.72589	8.6651	-0.187093	1
452	6.15757	13.1703	-0.300945	1
462	4.94019	3.73423	0.141689	1
464	2.04427	11.4383	0.237824	1
468	7.20777	5.14805	0.0945756	1
470	4.99957	17.9117	0.801043	1
472	6.41284	20.3068	0.838981	1
475	1.07176	18.9715	-0.0956094	1
476	6.96336	2.58061	1.40286	1
480	4.00576	1.8566	-0.0772493	1
483	0.956902	10.5383	0.719776	1
486	1.49786	9.81307	1.03897	1
489	6.18164	19.102	1.02152	1
490	3.05463	19.1468	0.470426	1
496	1.2707	2.70736	0.292873	1
497	5.40016	19.4423	0.601167	1
503	1.94682	17.6478	0.718606	1
507	3.48897	14.5546	0.272768	1
509	7.16968	12.1295	-0.336719	1
510	1.08757	12.2277	0.98647	1
512	7.15624	13.2387	1.02583	1
513	2.71984	17.3958	1.60243	1
515	0.691269	13.0388	1.14374	1
519	6.31499	0.994013	-0.0936204	1
520	3.94365	18.7801	0.693923	1
521	0.546851	23.145	-0.723222	1
522	5.47625	4.12174	0.0163861	1
526	6.14951	7.78048	0.811394	1
528	7.86397	4.47724	0.83546	1
530	4.03254	12.2771	0.223219	1
533	5.38009	11.7303	0.0829368	1
538	4.19432	16.9002	-0.503438	1
550	7.0099	24.7452	0.266979	1
552	1.08585	10.0168	0.480974	1
553	6.49003	13.1929	0.554339	1
555	8.07296	0.471487	0.43344	1
557	2.63871	10.8627	0.161473	1
562	3.88348	10.1687	0.608464	1
564	1.98178	18.9963	0.95849	1
567	4.89546	6.55018	0.732632	1
570	4.23165	3.46734	0.506716	1
574	4.6554	16.8216	-0.361197	1
575	3.08094	12.859	0.668169	1
576	7.47084	0.436361	0.830901	1
577	7.14512	22.8812	0.290787	1
581	3.79226	6.30288	1.09954	1
588	1.68734	15.6872	-0.536978	1
593	5.84316	11.4146	0.642093	1
597	7.8873	15.3498	-0.23289	1
