Ind_ID	PosInd_X	PosInd_Y	MutEffect	Region

1	4.66899	10.8074	0.487127	1
7	1.83363	5.21058	-0.736835	1
8	1.60452	6.85414	-0.16157	1
9	4.48502	19.8028	-0.190092	1
12	4.11734	23.5742	0.573082	1
14	2.82445	21.4655	0.676414	1
23	3.45969	14.1426	-0.283894	1
24	6.51813	0.86733	-0.0474904	1
29	4.65978	16.301	-0.106765	1
31	2.76265	6.84773	0.614189	1
34	4.43348	8.1452	-0.2056	1
40	7.03434	16.3745	-0.697095	1
44	7.91614	3.88022	-0.211789	1
45	2.49747	14.1999	0.724291	1
48	4.6968	12.6684	-0.0769594	1
49	1.24662	1.05062	-0.0269452	1
56	1.58987	20.7826	0.377048	1
57	7.16753	12.0859	-0.202227	1
60	0.82892	5.9415	0.424466	1
62	4.48146	16.5974	0.327659	1
63	3.34098	12.7738	-0.725129	1
64	3.21044	12.1117	0.497519	1
71	2.77451	23.8319	0.343087	1
78	2.67393	14.7197	-0.598733	1
81	6.80249	24.4542	0.513752	1
84	1.375	8.72332	-1.23896	1
86	1.60608	8.45912	-0.111769	1
89	5.39693	5.9245	-0.288007	1
98	4.91527	22.3311	0.237131	1
102	0.693544	1.31772	0.232074	1
103	1.78745	2.80973	-0.216875	1
105	5.27638	2.96993	-0.805896	1
107	3.84056	15.8609	-0.296194	1
108	7.17845	3.11177	0.0712842	1
110	6.01038	12.0417	-0.0262446	1
111	6.23871	15.5547	0.25507	1
115	7.79398	18.5068	-0.530945	1
117	2.99977	2.8848	-0.0206518	1
119	5.06144	24.3575	-0.356633	1
123	2.23671	20.7147	-0.339315	1
129	8.04601	6.64949	-0.353396	1
132	5.30473	0.535948	-0.256607	1
138	1.54334	16.977	0.217405	1
139	1.23598	11.0335	-0.11418	1
140	7.80324	17.8635	0.759592	1
148	2.38434	16.9995	-0.0650088	1
149	7.95451	6.12388	-1.20627	1
150	1.23911	19.4715	-0.966566	1
152	6.93967	11.964	0.614054	1
153	6.27214	6.33779	0.532051	1
154	0.867009	19.3493	-0.302339	1
156	2.56589	18.2543	0.583434	1
