Ind_ID	PosInd_X	PosInd_Y	MutEffect	Region

36	1.97024	18.9328	-0.253453	1
56	2.43975	16.6362	-0.235799	1
63	1.19427	14.885	0.439385	1
110	1.66703	14.5297	0.774934	1
130	2.07448	12.2059	0.0895353	1
131	2.37569	20.8629	0.317992	1
142	1.67493	21.5788	-0.100856	1
159	1.70994	19.952	-0.207434	1
166	0.74554	12.4625	0.827358	1
193	1.59892	12.607	0.610128	1
207	2.18885	9.12231	-0.634791	1
211	1.27495	13.0461	0.134511	1
223	2.25063	7.2289	-0.234712	1
228	1.76915	10.4079	0.267083	1
244	1.98455	8.88748	-0.881734	1
256	1.02999	11.9288	-0.70029	1
297	2.08732	11.5819	0.00826825	1
301	1.68877	12.7007	0.091221	1
310	0.478961	8.76995	0.725826	1
317	2.04638	7.82877	-0.209984	1
322	1.9848	17.7617	0.331514	1
335	2.28435	18.6804	-0.00796068	1
341	1.90218	12.5328	-0.324059	1
351	2.00155	8.84626	-0.549171	1
370	1.63024	16.3689	-0.318964	1
386	2.22401	9.33029	-0.37732	1
389	1.24817	15.2293	-0.0588661	1
393	1.13659	19.5681	-0.145012	1
394	0.739785	19.6377	0.394527	1
395	1.30542	19.8863	-0.0954395	1
396	1.21823	19.9864	-0.276744	1
446	1.09913	12.6788	-0.215247	1
450	0.520201	8.39906	-0.33635	1
464	0.565163	9.1678	-0.217598	1
488	2.19799	13.325	-0.0598637	1
489	2.4099	14.7485	-0.44251	1
490	1.42009	14.2525	0.0522057	1
515	2.4829	6.57652	0.0507851	1
548	0.557935	8.43279	-0.306133	1
622	1.23647	13.2313	0.0624637	1
623	1.73477	12.9516	0.518951	1
656	0.776962	18.6249	-0.53098	1
659	2.00476	14.8545	-0.809987	1
711	1.06297	13.8862	-0.422599	1
714	2.01966	12.6194	-0.418654	1
722	2.45332	13.0741	-0.674926	1
755	1.7043	20.6103	0.246512	1
757	1.82088	15.2779	0.316486	1
768	1.80423	8.72632	0.604862	1
789	0.929277	15.6071	0.465031	1
802	1.563	18.509	-0.117622	1
803	2.43827	16.8557	0.309537	1
807	1.71872	16.2136	-0.580728	1
816	1.07502	8.35788	0.553853	1
835	1.82876	15.0569	0.822964	1
868	2.02114	16.4521	0.0401519	1
869	1.29985	16.1426	-0.306276	1
903	1.43415	20.0122	0.54751	1
959	1.70247	20.1998	0.370837	1
965	1.64354	19.2716	0.15961	1
985	2.41283	18.6362	0.413075	1
986	2.2745	18.939	0.825014	1
991	1.34115	14.49	0.211463	1
1000	1.13	13.3259	0.302331	1
1016	0.549486	12.2322	-0.153938	1
1023	1.90704	16.3295	0.192559	1
1038	1.94403	12.4514	-0.181569	1
1041	2.0642	15.1005	-0.319001	1
1058	1.12861	14.2238	-0.317942	1
2	4.67475	5.84719	0.532213	2
5	3.13767	1.34741	0.197689	2
9	4.7271	11.8492	-0.0782373	2
15	2.80548	8.62162	0.0598232	2
16	4.73795	17.6537	0.254955	2
24	3.37985	10.1035	-0.448122	2
31	4.4575	9.58842	0.302392	2
34	3.48599	22.5192	-0.484211	2
35	3.88162	15.0308	0.0918577	2
53	4.24092	6.90583	-0.0506578	2
60	4.409	16.0782	0.27112	2
64	3.99593	15.2287	0.452901	2
66	4.08814	8.76797	0.0917255	2
77	3.58216	2.84912	-0.0717765	2
82	4.50882	21.8269	0.328935	2
88	3.92658	13.0183	0.0276411	2
91	3.30823	13.9635	-0.385973	2
101	4.89805	17.4273	-0.720487	2
103	4.18953	2.45162	0.225195	2
104	3.87878	19.2183	-0.325617	2
120	3.05656	17.9676	-0.381019	2
144	3.63166	16.8628	0.489861	2
153	2.5012	19.9477	0.914057	2
161	4.18694	9.3482	0.560745	2
164	3.76012	2.48022	0.266318	2
170	4.59188	11.421	-0.087352	2
174	3.97234	23.0471	-0.320235	2
187	4.52795	10.9806	-0.127313	2
188	4.54188	13.9297	-0.413118	2
