IND_ID	Opt	Phen	AbsErr	Fitness	density

1.0	0.622025	0.636079	0.0140541	0.750485	13.4326
2.0	0.389443	0.501772	0.112329	0.830628	9.20365
3.0	0.240304	0.467405	0.2271	0.778427	11.7906
4.0	0.235617	0.637947	0.402331	0.814478	9.81404
5.0	0.317363	0.344136	0.0267726	0.848098	8.41733
6.0	0.225305	-0.253057	0.478362	0.836766	8.69027
7.0	0.413992	0.540466	0.126475	0.853139	8.1778
8.0	0.19144	0.362256	0.170816	0.671057	18.7386
9.0	0.103329	-0.686962	0.790291	0.804327	9.80881
10.0	0.0762236	0.22399	0.147767	0.843141	8.61803
11.0	0.100556	-0.0481758	0.148731	0.898603	6.28304
12.0	0.172189	-0.111164	0.283352	0.984458	3.19507
13.0	0.323006	0.296043	0.0269629	0.804812	10.4696
14.0	0.589654	0.479192	0.110462	0.874081	7.28405
15.0	0.0217103	-0.0657073	0.0874176	0.876163	7.20202
16.0	0.687254	0.627024	0.0602299	0.826046	9.4292
17.0	0.426167	0.783951	0.357784	0.849649	8.21581
18.0	0.106254	-0.161515	0.267769	0.864425	7.63114
19.0	0.666852	0.301456	0.365395	0.944567	4.47772
20.0	0.148666	0.365489	0.216823	0.863246	7.70676
21.0	0.481256	0.416191	0.0650651	0.777523	11.8942
22.0	0.123349	0.191815	0.0684664	0.806177	10.3967
23.0	0.057577	-0.173126	0.230703	0.890818	6.56028
24.0	0.551878	0.582424	0.0305465	0.808654	10.2771
25.0	0.288266	0.464351	0.176085	0.764015	12.6133
26.0	0.523638	0.299537	0.224101	0.895685	6.3702
27.0	0.282259	0.708074	0.425815	0.830506	9.02949
28.0	0.0445627	0.443026	0.398463	0.839175	8.65411
29.0	0.602326	0.468759	0.133567	0.699557	16.6742
30.0	0.615877	0.254913	0.360964	0.749528	13.3331
31.0	0.393509	0.171083	0.222426	0.818171	9.75686
32.0	0.320632	0.187597	0.133035	0.791852	11.1149
33.0	0.0735494	0.21618	0.142631	0.855355	8.07598
34.0	0.0863326	0.104268	0.0179355	0.773228	12.1341
35.0	0.559628	0.547198	0.0124302	0.802144	10.6051
36.0	0.372821	0.152222	0.220599	0.791827	11.0813
37.0	0.104145	0.288721	0.184576	0.681911	17.9162
38.0	0.5472	0.158772	0.388427	0.861737	7.66534
39.0	0.0828266	-0.363071	0.445897	0.803059	10.3386
40.0	0.371769	0.464609	0.0928403	0.880126	7.03747
41.0	0.288708	0.264132	0.0245756	0.744286	13.8019
42.0	0.395493	0.0146698	0.380824	0.856921	7.8792
43.0	0.643174	0.431928	0.211246	0.794053	10.9701
44.0	0.626062	-0.135686	0.761748	0.80338	9.90396
45.0	0.186681	-0.142202	0.328884	0.849248	8.25421
46.0	0.477717	0.718203	0.240485	0.778435	11.783
47.0	0.173018	-0.0284904	0.201508	0.635424	21.6327
48.0	0.430415	0.47362	0.0432046	0.806784	10.3694
49.0	0.334396	0.333489	0.00090675	0.80955	10.2336
50.0	0.251766	0.329192	0.0774261	0.751859	13.3447
51.0	0.0742216	0.347616	0.273394	0.793327	10.9739
52.0	0.588773	0.379046	0.209727	0.825664	9.40387
53.0	0.064403	0.267585	0.203182	0.80992	10.1698
54.0	0.625702	0.692482	0.0667796	0.750439	13.4302
55.0	0.125007	0.0279027	0.0971039	0.797989	10.8066
56.0	0.260576	0.268766	0.00818996	0.793377	11.0553
57.0	0.359721	0.440527	0.0808066	0.944867	4.58441
58.0	0.593099	0.202618	0.390481	0.877424	7.00461
59.0	0.3175	0.586829	0.269329	0.813257	9.97111
60.0	0.105865	0.521294	0.41543	0.778346	11.6561
61.0	0.0657804	-0.224825	0.290605	0.74205	13.8351
