Ind_ID	PosInd_X	PosInd_Y	PhenValue	Region
512	2.17068	1.69593	0.831869	1
513	1.58306	17.2966	0.336381	1
514	1.65032	1.73384	-0.153606	1
515	7.11897	17.9713	0.596882	1
516	3.69561	7.19195	0.613087	1
525	7.52066	24.3636	0.871488	1
526	6.16664	3.31433	0.0362647	1
528	2.4501	5.97991	0.379839	1
531	3.40185	2.56217	-0.033537	1
532	5.97817	15.1826	0.163662	1
533	7.36831	19.208	0.362021	1
536	1.0124	13.8296	0.396131	1
539	5.50462	4.10958	0.0891377	1
540	5.79405	24.6662	0.328662	1
543	0.138422	0.169769	0.765377	1
546	2.49783	21.537	0.179238	1
550	7.97127	19.9721	1.04921	1
551	6.71756	9.48276	0.106086	1
554	7.54118	10.4281	0.655871	1
568	4.43718	6.18047	0.33612	1
575	6.86394	5.62274	0.704038	1
577	3.34471	11.3216	0.356284	1
582	4.64202	22.4569	0.242319	1
585	7.52507	9.47715	-8.91634e-05	1
586	6.92577	20.2232	-0.16358	1
587	2.30982	14.318	0.0844892	1
590	2.69444	5.60865	0.0784888	1
592	0.159095	15.2358	0.413219	1
594	2.7923	8.70204	0.0162224	1
596	3.48853	7.8584	0.412737	1
599	5.55609	23.1453	0.463956	1
600	4.3419	19.267	0.283884	1
602	5.04803	23.2684	-0.0598255	1
604	4.84222	3.07879	0.434285	1
608	1.17075	14.6484	0.834786	1
610	1.79925	24.7801	0.114718	1
611	3.52134	24.3261	0.201299	1
613	2.24666	12.3614	0.894191	1
614	2.7496	2.95741	0.0982987	1
616	1.1734	20.1471	0.128521	1
621	0.476966	19.0281	0.554387	1
623	1.22515	3.91577	0.241387	1
629	8.03745	20.676	0.240751	1
631	3.66865	14.3807	-0.154519	1
634	6.60243	15.1516	-0.0147911	1
635	1.52946	8.98425	0.461284	1
646	7.55357	20.8745	0.119069	1
651	4.03573	5.96752	0.118163	1
652	0.0264969	4.73056	0.455033	1
661	3.44686	4.26612	0.390254	1
666	3.45564	8.13879	0.486111	1
668	4.12119	12.2346	0.556225	1
669	6.66409	18.2545	0.215628	1
670	0.161016	21.569	0.805366	1
671	1.13181	21.7335	0.6279	1
672	2.46892	9.43883	0.585385	1
675	5.79168	13.7901	0.292952	1
677	5.67682	15.7021	0.186116	1
679	6.50353	7.78187	0.460822	1
681	5.92542	21.518	0.0336872	1
684	2.2845	0.0637822	0.707581	1
688	1.78521	15.21	0.538896	1
690	0.415429	9.75855	0.740617	1
702	2.83824	17.2225	-0.226141	1
704	6.48155	23.6124	0.482054	1
706	2.94114	2.53225	0.244613	1
707	1.34806	8.94581	0.381121	1
708	4.45547	11.7814	0.506097	1
709	5.84463	7.66464	0.469595	1
711	1.81095	20.7249	0.572445	1
715	0.520943	16.213	-0.100495	1
716	7.56784	20.091	0.555307	1
724	7.08198	8.74118	0.40551	1
725	0.0388149	2.97193	0.301865	1
730	7.56675	24.3255	1.01625	1
731	2.7714	12.9652	-0.12835	1
733	2.02432	1.59311	0.327055	1
745	3.50793	20.2931	-0.186192	1
746	5.7457	15.3611	0.437433	1
751	4.43862	5.02574	0.427622	1
753	2.97711	15.4395	-0.0473001	1
756	5.92074	3.16109	-0.00704974	1
759	1.75196	8.91185	0.345093	1
764	6.50852	15.7447	0.0474602	1
766	7.32885	14.301	0.449832	1
769	4.41414	3.64219	0.306292	1
770	7.89933	8.63368	0.574479	1
776	2.03317	21.7657	0.381319	1
781	3.98212	23.938	0.156108	1
782	5.04103	16.5653	0.347918	1
786	7.67374	20.7065	0.179607	1
789	4.80905	18.3298	0.389597	1
793	6.25675	20.1039	0.41844	1
798	5.25203	20.1148	0.16835	1
799	7.81977	1.89772	0.461576	1
801	2.25621	5.35688	0.457042	1
803	6.55843	15.3853	0.358582	1
807	8.15332	24.5808	0.7185	1
808	3.04212	4.78126	-0.376069	1
809	3.66685	6.77849	0.925632	1
810	2.90894	2.41227	0.323474	1
811	7.21339	9.94141	0.221476	1
814	1.12872	20.5623	0.569034	1
816	7.36269	7.99549	0.358881	1
817	2.36433	16.1774	0.512982	1
820	0.418493	12.6451	1.08563	1
824	4.28042	1.84216	0.178697	1
827	2.48226	17.2204	0.255891	1
828	5.68589	24.642	0.578903	1
829	5.8151	17.7475	0.605902	1
831	1.23621	13.3414	0.10046	1
836	6.15031	0.791476	-0.0159897	1
837	1.98439	11.0214	0.574099	1
838	4.18693	24.1244	0.585829	1
840	6.07588	10.863	0.243198	1
841	0.813175	4.98387	0.418017	1
842	1.40914	13.5684	0.659751	1
845	3.44652	11.0012	0.429491	1
854	4.49854	8.41571	0.0261736	1
855	4.41029	16.1005	0.768359	1
863	4.62859	18.3	0.603105	1
867	7.94495	19.5184	1.13067	1
869	7.15947	3.40833	0.251684	1
872	8.08766	22.2611	0.495025	1
880	2.28851	16.2938	0.546292	1
883	7.14229	0.92131	0.286953	1
884	2.99059	12.869	0.625507	1
886	6.41331	17.0155	0.503734	1
889	7.26334	11.8817	0.0825139	1
897	5.82478	16.5653	1.16508	1
900	5.90253	0.752195	-0.393663	1
901	7.41677	17.9317	0.443602	1
902	7.24297	18.9093	0.595841	1
903	0.448569	18.9916	0.626337	1
904	7.65673	4.30616	0.232086	1
905	4.70368	10.6861	0.82572	1
909	5.01223	18.9349	0.196745	1
913	3.01292	3.58219	0.635849	1
914	5.4017	14.4026	1.00991	1
919	5.9622	22.3135	0.0657655	1
920	3.92224	13.8273	0.210793	1
925	0.925003	6.52455	0.927692	1
927	2.93911	17.9583	0.880292	1
928	2.08653	15.2855	-0.664137	1
933	3.56227	4.77879	0.0645041	1
936	3.97401	5.9219	0.229492	1
938	2.30565	3.6733	0.633295	1
940	8.14039	0.136483	0.143895	1
944	0.810057	5.40845	0.132165	1
945	1.79246	17.2815	1.24421	1
947	7.28402	16.2828	0.624527	1
949	5.7938	7.93366	0.00988913	1
953	2.3073	15.7043	0.535668	1
955	2.03472	23.8155	0.458411	1
959	1.39047	15.31	0.6065	1
960	5.22867	1.40583	0.0158824	1
964	2.21383	0.893164	0.544932	1
968	6.40098	17.3743	0.262897	1
970	0.655681	7.71406	0.443336	1
984	0.327707	21.378	0.291991	1
987	1.45478	13.0246	0.723625	1
988	3.01601	17.095	0.64316	1
989	7.9365	7.21485	0.388817	1
990	1.09948	4.56495	0.382492	1
991	2.21563	6.82578	-0.158388	1
992	2.24916	17.6393	0.000526583	1
1000	8.3105	9.92989	0.821895	1
1002	0.758462	13.68	0.769315	1
1004	0.997241	7.76136	0.293544	1
1005	4.88249	3.08169	0.748165	1
1006	5.1263	10.4203	0.278766	1
1007	7.55035	10.1779	1.08235	1
1009	5.72671	11.8024	0.528311	1
1014	7.1886	12.0696	0.854525	1
1016	8.30724	12.7254	0.313505	1
1019	6.5777	4.73485	0.909205	1
1023	4.8829	19.7269	-0.179868	1
1026	1.10976	21.9291	0.716189	1
1035	2.08636	21.0139	0.258194	1
1042	0.995008	24.3691	0.253882	1
1044	3.98374	4.80971	0.505725	1
1046	4.40807	24.0599	0.910357	1
1048	0.930495	15.9305	0.197774	1
1050	0.275328	5.4518	0.202945	1
1052	7.41408	15.17	0.433723	1
1054	1.29026	7.70644	0.0245654	1
1056	5.75222	12.6016	0.406183	1
1058	7.3924	18.7842	0.182297	1
1061	0.226328	22.051	0.343315	1
1066	4.4692	12.8592	0.166972	1
1067	1.93806	23.0406	0.196986	1
1069	2.80421	20.8421	0.366815	1
1070	6.95339	9.78899	0.234835	1
1071	2.26522	22.5306	0.471116	1
1073	0.146836	11.5416	0.301846	1
1074	0.930084	6.5574	0.801618	1
1075	5.24832	6.90247	-0.28548	1
1081	3.22681	24.8951	0.342508	1
1088	1.98534	17.4837	0.476888	1
1093	6.3345	12.5643	0.0243837	1
1094	4.71317	21.8077	0.272892	1
1095	1.49683	3.33736	0.334732	1
1097	3.99547	4.59405	0.335505	1
1104	7.32551	8.18161	0.541618	1
1107	1.79248	17.9959	0.603467	1
1108	1.08888	3.96459	0.264318	1
1110	5.46785	16.6603	0.29488	1
1113	7.80626	11.1416	0.120882	1
1115	3.63536	8.59285	-0.111583	1
1116	3.40845	19.4646	0.146666	1
1117	3.00703	12.2858	0.58412	1
1120	5.18477	21.0261	0.740323	1
1123	7.23317	18.6544	0.16431	1
1127	1.92945	10.8133	0.543926	1
1128	0.986648	5.28517	0.10286	1
1130	3.70849	12.3752	0.0587609	1
1131	3.33381	20.2549	0.247141	1
1135	6.35873	11.717	0.71037	1
1136	3.77175	17.7389	1.41537	1
1137	2.44079	11.0268	0.337758	1
1139	0.55192	19.996	0.365052	1
1141	5.66359	0.797935	0.322876	1
1149	2.10717	8.79681	0.181781	1
1151	1.34069	15.4181	0.746005	1
1153	7.61967	4.80043	0.791175	1
1155	3.54086	18.3842	-0.711669	1
1157	7.51166	20.6991	0.166392	1
1158	2.24717	4.81869	0.232508	1
1160	7.31946	21.6115	0.35528	1
1165	0.248089	12.7888	0.237511	1
1166	5.49158	6.13626	0.111405	1
1175	3.33715	15.2329	0.560925	1
1179	4.58684	0.321927	0.152347	1
1182	3.23792	23.3933	0.437971	1
1191	4.70176	23.5129	0.366501	1
1192	7.39574	6.08331	-0.284834	1
1193	1.17963	15.3646	-0.598101	1
1194	4.45161	24.4758	0.229642	1
1195	1.13595	9.09727	0.55725	1
1196	4.3494	9.37253	0.123424	1
1198	1.90181	4.79387	0.412817	1
1208	6.22477	9.89405	0.193164	1
1210	2.20601	15.3277	-0.118448	1
1212	4.40821	10.0735	0.277192	1
1214	0.218105	7.28903	0.739271	1
1215	2.26773	23.708	0.669978	1
1218	2.4387	14.7044	0.0515221	1
1219	0.804101	13.4654	0.403459	1
1220	6.32326	0.201816	0.409797	1
1223	1.7113	4.72672	0.428446	1
1231	0.696984	17.6567	0.870701	1
1235	6.79096	13.7689	0.489838	1
1239	6.47474	6.89187	0.503323	1
1240	5.84679	16.4794	0.206681	1
1243	2.15964	11.1474	0.441235	1
1246	6.473	7.048	0.367335	1
1249	4.04138	21.5781	0.196403	1
1251	4.48501	4.53661	0.279526	1
1253	6.70782	12.7801	0.345094	1
1256	4.78136	10.6502	0.0124813	1
1263	3.06267	21.6223	0.0159753	1
1265	6.56957	19.4534	0.215927	1
1266	1.86899	6.71785	0.395214	1
1269	3.03704	24.8546	0.102121	1
1277	3.28577	15.4541	0.168826	1
1279	5.62232	6.7946	0.0926646	1
1282	4.71859	12.4753	-0.674286	1
1290	5.06391	14.3872	0.210337	1
1292	4.77725	0.300861	0.215991	1
1298	2.67239	15.5658	0.19312	1
1300	7.18453	12.8906	0.276551	1
1310	0.309257	19.5596	0.360601	1
1313	1.18256	23.3825	0.0712929	1
1317	1.25411	6.10073	0.374053	1
1320	7.03009	15.945	1.00243	1
1321	4.78292	9.00774	0.642383	1
1324	0.11853	22.6334	0.109713	1
1331	7.50611	16.677	0.698703	1
1332	5.88343	13.0257	-0.122671	1
1341	3.63063	23.8267	0.361942	1
1342	0.462522	4.18701	-0.220294	1
1343	5.01695	11.7518	0.675077	1
1346	2.62165	6.95224	0.799749	1
1349	1.47468	11.0815	0.21763	1
1350	1.51155	2.32202	0.00642387	1
1351	3.58806	17.1731	0.340182	1
1355	5.06317	1.17992	0.0213264	1
1357	2.2357	6.89959	0.192037	1
1361	4.40814	20.4273	-0.29935	1
1363	1.12229	24.0949	0.636187	1
1365	5.51303	1.28295	0.0770085	1
1366	1.87459	19.7858	0.385612	1
1370	1.14327	2.3413	1.17152	1
1375	4.34812	22.4399	0.476395	1
1376	5.88174	3.64912	0.328073	1
1386	6.83417	1.71064	0.144009	1
1398	0.250221	15.3125	0.602944	1
1400	7.27543	22.8553	0.425037	1
1406	5.23851	18.6932	0.498957	1
1410	5.10024	15.3371	0.263235	1
1417	1.04613	19.584	0.842855	1
1418	5.02511	0.84978	1.05672	1
1424	2.72181	14.2532	0.329959	1
1429	2.48643	17.689	0.184923	1
1432	7.99771	0.754919	0.503581	1
1437	8.05891	15.1271	0.29736	1
1440	3.65864	4.88016	0.257652	1
1441	3.89458	3.60994	0.501464	1
1444	6.92781	11.2031	0.729141	1
1447	1.54343	7.33104	0.585511	1
1455	3.90561	9.5865	0.404851	1
1458	1.00076	23.3497	0.27011	1
1462	3.30913	13.7784	0.660928	1
1464	1.83138	17.715	0.967061	1
1465	3.97945	7.78265	0.509102	1
1466	2.36652	16.5808	0.352005	1
1477	0.726022	23.8949	-0.017006	1
1479	0.833612	20.4166	0.525489	1
1487	1.32373	16.023	0.225922	1
1488	4.00241	17.7807	0.266178	1
1499	5.57887	12.5652	0.635067	1
1500	3.7749	2.62839	0.146133	1
1508	8.00298	11.9207	0.0571179	1
1509	1.01003	13.26	0.392585	1
1518	7.57933	12.607	-0.12997	1
1521	3.35433	22.4036	0.480435	1
1534	2.28917	13.0113	0.39698	1
1544	6.78259	24.533	-0.157063	1
1548	5.81415	8.30481	0.302802	1
1551	6.73608	5.86337	1.01781	1
1558	0.766649	15.865	-0.115449	1
1564	0.870556	2.66985	0.0432845	1
1565	6.26565	21.8096	0.591436	1
1566	1.50468	13.3078	0.255632	1
1568	2.72648	3.19557	0.754736	1
1573	5.77775	8.99139	0.229477	1
1574	0.652491	1.85068	1.09588	1
1575	1.80305	1.25416	0.205583	1
1584	6.9452	7.58682	1.24478	1
1585	5.9829	8.90698	0.413819	1
1588	5.15365	4.07993	0.37163	1
1594	2.19255	20.3286	0.214142	1
1598	4.32843	8.21152	0.572908	1
1601	4.57154	1.39319	0.377447	1
1605	7.52151	14.4159	0.752139	1
1619	7.58944	9.16396	0.223966	1
1621	0.0133119	24.1128	0.291856	1
1624	4.09867	21.8332	0.921689	1
1626	4.79013	10.3276	0.0869792	1
1630	1.10928	1.89357	0.585291	1
1631	8.15254	11.9301	0.431195	1
1632	3.46584	9.30646	0.768174	1
1633	5.72243	1.95281	0.248999	1
1634	6.9218	17.9913	0.425439	1
1637	2.19368	21.208	0.72874	1
1638	0.897188	3.7064	0.45831	1
1640	0.924402	17.8022	0.682381	1
1643	3.41658	15.4544	0.0282857	1
1647	1.8909	18.844	0.0473359	1
1648	8.16837	3.39904	0.8227	1
1649	3.44073	19.9816	0.0627715	1
1650	4.92053	5.01618	0.16804	1
1653	8.20303	21.6713	0.802709	1
1657	5.39991	8.1803	0.407606	1
1660	8.14974	18.982	0.199746	1
1667	3.59138	8.07316	0.231437	1
1674	4.71455	22.242	0.343887	1
1677	5.0607	22.8003	0.422697	1
1678	5.1159	22.7935	0.0731406	1
1680	1.02852	19.678	1.0643	1
1681	3.35271	4.85253	0.460547	1
1684	8.18502	5.85099	0.410305	1
1690	3.58678	20.1719	0.123106	1
1692	2.68828	3.12123	0.226703	1
1695	3.71764	18.6017	0.153542	1
1700	6.83663	5.23979	0.368053	1
1704	7.65774	17.2061	0.386485	1
1711	2.78218	13.8153	0.674939	1
1715	4.26966	6.64152	1.12669	1
1718	2.45757	10.3783	-0.494101	1
1722	6.22531	15.6502	0.629648	1
1725	1.50788	6.20848	0.573606	1
1726	6.42894	18.8696	0.14063	1
1727	5.52205	6.44897	0.697954	1
1732	6.65698	14.1659	0.522121	1
1733	0.443272	8.10635	0.0542067	1
1736	6.86529	17.798	0.199757	1
1742	3.28313	0.319736	0.148817	1
1743	3.88955	12.4115	0.249107	1
1746	8.08843	1.68391	0.448695	1
1747	7.03494	2.10873	0.786773	1
1748	7.90735	22.6192	0.202565	1
1754	6.67852	0.869528	-0.389121	1
1756	4.66919	23.0597	-0.427045	1
1758	0.39297	6.51832	0.825788	1
1759	0.649052	6.86113	0.0249222	1
1761	5.38272	5.70707	0.3367	1
1762	7.21017	24.6329	0.319175	1
1766	8.23731	6.24593	0.533955	1
1767	7.95179	7.28855	0.35529	1
1774	5.71927	11.2908	0.333749	1
1777	1.36348	17.8784	0.490285	1
1779	8.21735	14.2554	0.764748	1
1783	7.4265	6.3148	0.409624	1
1785	0.554315	16.8645	0.038808	1
1788	2.11873	1.65834	-0.00895897	1
1789	7.59993	5.5552	0.706232	1
1791	6.68536	17.0709	0.516182	1
1800	6.0217	17.5867	0.321352	1
1801	6.80047	16.1689	0.622494	1
1806	0.697424	24.5981	-0.263081	1
1807	1.63285	14.0764	0.66893	1
1814	1.7707	8.81746	0.504471	1
1816	7.28818	24.4471	1.14559	1
1817	2.92397	9.89812	0.374233	1
1818	6.87213	6.33373	0.416172	1
1819	7.97568	6.81898	0.110899	1
1822	2.02425	24.1113	0.263482	1
1824	6.79009	2.95425	0.0514599	1
1829	2.48445	5.41761	0.401712	1
1835	7.4064	0.0721983	0.747044	1
1836	0.14882	10.5105	0.263625	1
1838	6.54041	5.65403	0.136984	1
1840	0.256917	12.4833	0.203735	1
1843	0.722956	3.68517	0.557168	1
1845	4.6568	23.2429	-0.0227694	1
1846	0.488321	11.6895	0.496631	1
1848	2.28548	18.524	0.595953	1
1849	7.48759	19.8112	0.98489	1
1851	7.18809	3.25005	0.187055	1
1852	2.35668	24.0634	0.510083	1
1857	7.50711	10.4159	0.660971	1
1860	2.21849	3.98793	0.355338	1
1863	2.4266	19.4742	0.290396	1
1864	0.574131	3.76184	0.00982789	1
1866	6.38176	17.6671	0.406045	1
1867	3.4284	10.0847	0.239864	1
1870	8.25299	23.1418	0.524247	1
1872	3.59716	2.5382	0.243346	1
1873	2.97421	9.57318	-0.0676588	1
1877	5.85533	15.733	0.016993	1
1878	3.53996	11.3995	0.407016	1
1881	4.16241	13.166	-0.149697	1
1882	1.51978	12.3414	-0.176061	1
1885	0.561417	6.26386	0.0511181	1
1886	2.65486	8.60516	0.600767	1
1887	2.23289	15.1075	0.343431	1
1890	4.8072	22.2389	-0.0532048	1
1897	4.13058	16.8154	-0.0771737	1
1903	5.29218	2.00151	-0.00638418	1
1904	2.41249	0.753532	0.340154	1
1907	5.39761	4.49375	0.62324	1
1911	0.940924	9.729	0.017685	1
1914	7.39078	5.1445	0.885634	1
1915	3.14297	14.3308	0.223532	1
1916	2.22422	22.9809	0.479695	1
1918	8.10158	19.2751	0.719638	1
1921	6.29722	3.96052	0.698811	1
1925	2.71104	22.3992	0.829744	1
1927	6.67817	10.2308	0.43438	1
1928	5.13793	10.4386	0.519872	1
1930	5.32225	14.8872	0.291641	1
1937	6.64404	24.2051	0.667199	1
1940	4.27786	3.11063	0.198263	1
1941	5.10202	6.59828	0.40849	1
1942	3.29435	22.2378	0.267668	1
1943	7.50151	4.85027	0.269648	1
1944	5.33792	21.9317	0.683604	1
1945	5.9328	4.71253	0.624502	1
1946	3.12027	7.31672	0.542356	1
1948	2.93854	12.7577	0.580433	1
1953	1.07876	22.08	0.0726943	1
1954	6.76623	14.0818	0.786956	1
1955	6.0508	24.8493	0.179191	1
1960	4.30611	18.513	0.268209	1
1961	7.98017	12.3219	0.732204	1
1962	6.92559	12.4821	0.75881	1
1966	8.17443	23.6518	0.28463	1
1980	8.24461	19.7648	0.374983	1
1983	5.63698	23.9778	-0.162102	1
1984	3.77827	24.7009	0.338182	1
1988	6.07062	16.837	0.102224	1
1995	4.86503	21.2108	0.504106	1
1997	7.36884	9.76766	-0.00746813	1
2004	8.09697	18.68	0.0151413	1
2007	6.38748	4.73649	0.505211	1
2008	6.39723	10.1379	0.442917	1
2011	3.06218	17.5086	0.316841	1
2018	1.85906	23.5831	-0.079858	1
2021	4.06807	20.4923	0.174349	1
2022	5.08793	20.5756	0.312876	1
2029	6.57768	22.8461	0.210163	1
2031	6.90185	12.1669	0.933236	1
2034	5.50838	17.3633	0.666296	1
2040	0.0560823	2.59834	0.390644	1
2046	0.203582	23.0515	0.637431	1
2051	7.17544	12.8398	-0.364093	1
2052	5.08992	17.1489	0.000528862	1
2055	4.67758	2.6845	0.322027	1
2058	4.42161	0.976296	0.00370727	1
2068	6.61947	8.66063	0.621709	1
2069	5.38474	19.5305	0.154097	1
2070	2.3624	7.3552	0.23567	1
2073	4.58426	17.5588	0.179195	1
2075	3.39552	15.0317	0.286099	1
2083	6.87449	10.4358	0.564658	1
2084	8.03666	3.94507	0.545927	1
2089	3.32886	23.5057	0.446407	1
2091	3.92845	10.6007	0.81758	1
2093	1.38216	11.4331	0.334032	1
2094	1.93272	17.4938	0.577936	1
2096	8.20948	9.45904	0.84201	1
2100	4.81129	7.86417	0.172284	1
2105	7.98122	17.5442	0.599991	1
2106	6.45181	13.7677	0.629647	1
2108	2.47721	20.5276	-0.381408	1
2109	2.79404	11.7734	0.335777	1
2111	5.35448	5.5001	0.125665	1
2119	4.08096	1.80588	0.519618	1
2121	5.99567	5.56709	0.355658	1
2123	7.83239	12.0296	-0.0307623	1
2128	7.26551	2.99005	0.504933	1
2131	6.44952	14.7057	-0.0771259	1
2132	4.01159	14.5803	0.30476	1
2133	1.78135	18.5756	0.875382	1
2134	5.09742	17.5455	0.629713	1
2136	1.656	13.068	-0.36558	1
2140	3.86549	8.69815	0.232997	1
2145	5.61496	18.9617	0.566305	1
2147	6.08746	11.8487	0.292082	1
2152	0.615286	7.13864	0.697582	1
2154	6.73344	23.7095	0.886159	1
2155	8.26354	21.4619	0.202387	1
2163	5.34889	0.00546557	0.407332	1
2166	0.779335	24.812	0.35959	1
2168	0.54747	13.6163	0.445172	1
2178	6.37144	9.25799	0.473176	1
2182	3.77119	13.5988	0.51029	1
2187	6.18093	21.2683	0.194443	1
2188	6.62335	21.3377	1.16504	1
2190	3.61386	8.72261	1.64305	1
2191	0.467103	10.0786	0.152778	1
2193	4.08633	2.90664	0.155563	1
