Ind_ID	PosInd_X	PosInd_Y	PhenValue	Region
344	6.62107	2.54853	1.2729	1
348	1.26867	12.8688	1.20557	1
353	2.2628	11.6032	1.09727	1
354	3.85428	1.75549	0.593889	1
356	6.85753	7.56791	0.429598	1
359	2.76641	10.4115	0.854032	1
362	7.21748	11.6951	0.230261	1
370	4.27979	18.4845	0.031468	1
372	5.78054	22.1495	-0.0386077	1
374	6.2253	7.91864	0.613096	1
381	3.27517	8.96497	0.645464	1
387	7.96537	18.9838	0.566956	1
389	7.36023	0.331273	0.264759	1
390	6.52535	9.70242	-0.0906573	1
396	7.12195	6.61398	0.196675	1
399	1.43994	17.4113	0.122589	1
401	3.58716	17.6781	-0.164241	1
402	3.12506	10.1398	0.507141	1
404	7.68922	5.59456	0.321605	1
407	7.73367	10.6672	0.255727	1
409	3.79184	20.8048	0.99283	1
411	3.01972	2.31953	1.187	1
414	3.46562	6.13482	-0.0185159	1
420	7.61207	8.37962	0.372196	1
422	7.98317	13.7957	0.607934	1
428	6.44542	24.6399	0.392184	1
429	5.46587	12.094	0.768842	1
430	7.7555	24.7094	0.0631397	1
432	6.15995	3.22208	-0.431438	1
438	8.13122	0.543598	0.6533	1
439	3.88652	7.59641	0.55478	1
441	2.85395	20.9578	0.258704	1
448	1.75705	11.407	0.501031	1
449	4.50806	11.9165	-0.196958	1
456	4.67518	23.3535	0.585318	1
457	0.368726	12.3034	0.847111	1
458	2.10022	4.8914	1.36034	1
459	6.44245	14.1129	1.5052	1
464	6.16054	23.3125	-0.0645281	1
466	2.97529	21.7109	-0.0544226	1
469	4.72914	17.2462	0.685386	1
471	5.31611	17.956	0.652251	1
472	7.9675	13.2367	1.0541	1
475	7.36043	11.7725	-0.223349	1
477	5.03447	9.68905	0.0953321	1
478	5.6552	11.2766	0.827887	1
479	1.91965	17.8119	-0.119078	1
480	2.16766	0.473938	0.288599	1
481	2.16771	1.6458	0.386817	1
482	1.42259	15.3838	0.585893	1
485	5.68354	9.67674	1.02718	1
490	4.49272	21.8391	0.105914	1
492	7.55616	9.2116	0.476727	1
493	6.92385	13.8194	0.627776	1
501	7.12718	10.202	0.488106	1
506	2.62117	12.9117	0.442519	1
509	3.52024	6.01682	0.297668	1
516	2.13708	8.86965	0.553737	1
522	0.534639	0.237271	0.827001	1
525	0.886196	16.2276	-0.293829	1
531	3.03932	24.6054	0.414646	1
534	4.73611	19.3247	-0.0769084	1
537	1.06877	6.18918	0.80625	1
539	1.52423	20.1308	0.763146	1
540	6.39776	10.9501	0.239329	1
545	6.30862	17.2037	0.464939	1
546	6.44368	6.20234	0.431113	1
549	3.42332	14.2041	0.371458	1
550	2.54695	14.3553	0.0338658	1
551	4.68903	1.76176	0.308509	1
555	5.9937	17.7964	0.1105	1
559	0.619988	7.91611	1.32795	1
561	3.57276	17.9802	0.715794	1
570	8.265	11.0675	0.960418	1
571	6.18015	19.5217	0.674229	1
578	6.29877	21.715	0.376422	1
579	3.51963	14.909	0.696101	1
583	2.30449	20.3884	0.386502	1
585	7.71685	8.8614	0.374092	1
586	0.147527	17.9088	0.54407	1
591	1.12555	4.36806	0.610431	1
592	5.77846	11.3355	-0.295082	1
594	3.72279	16.22	0.422341	1
600	6.78337	4.07976	0.262754	1
611	0.0166689	22.0463	-0.0180444	1
616	7.40984	9.10895	0.803213	1
617	7.46563	10.2643	0.575245	1
621	0.0682503	20.1784	-0.0222652	1
623	5.68205	10.012	1.59473	1
627	3.00466	7.41836	0.0293061	1
632	7.61749	14.5325	0.566224	1
634	5.21411	13.3573	1.07314	1
637	6.9537	14.2804	0.261222	1
639	7.87919	11.4889	-0.0266188	1
645	4.16069	4.10831	0.282425	1
647	2.4553	4.66709	-0.073251	1
648	7.45612	16.8641	0.498885	1
652	5.34857	5.39792	1.03156	1
654	4.46184	18.4672	0.129752	1
658	0.0618716	17.3791	0.754159	1
659	3.2505	3.86619	-0.192306	1
660	1.60405	18.7482	0.224509	1
661	4.78761	23.5181	0.814465	1
664	2.36226	21.5131	0.203058	1
666	7.84652	2.0052	0.686862	1
668	1.67016	7.74765	0.536897	1
669	4.67724	12.1436	0.950255	1
671	1.92511	12.2557	0.492313	1
673	7.0916	4.63568	0.707184	1
674	5.70647	4.3848	0.503728	1
677	5.71352	15.5608	-0.0411809	1
688	0.744586	3.96847	1.00257	1
689	5.9254	6.48618	0.706459	1
691	5.56247	11.0247	1.27971	1
692	5.66529	0.787823	1.00231	1
696	6.12048	16.1901	0.532558	1
697	7.50057	2.22026	1.26754	1
698	1.58499	19.2092	0.795233	1
705	3.03871	7.88177	0.603272	1
706	7.6814	0.228926	0.723725	1
708	7.88258	3.99865	0.275963	1
709	2.27371	22.4212	0.648888	1
712	5.46874	16.1276	0.252711	1
713	4.65063	15.8937	0.897932	1
715	4.87204	3.50137	0.742995	1
718	0.438901	21.6614	0.421444	1
719	8.01223	6.84142	0.849792	1
720	0.979522	12.1281	0.298849	1
722	7.7526	24.2076	0.759952	1
723	2.31619	12.3596	1.29035	1
727	2.75025	22.0948	0.615307	1
729	3.02206	19.5622	0.0839932	1
734	6.70316	17.5753	0.800086	1
735	2.88087	12.1262	-0.217413	1
738	0.560202	10.1302	0.294914	1
739	1.56311	2.23887	0.0426511	1
748	7.28745	21.9424	0.388706	1
750	5.7838	14.6033	0.256533	1
753	6.33958	10.307	0.226758	1
754	6.81808	6.06727	0.173844	1
760	5.15373	16.3107	-0.321702	1
763	3.29746	3.47528	0.291147	1
767	0.967751	11.5876	1.13974	1
773	3.43958	11.3437	0.203667	1
776	8.19467	11.627	0.361401	1
777	6.87204	1.1547	0.113598	1
779	0.252209	21.2938	0.465944	1
784	0.418963	23.7692	0.737803	1
787	2.99642	11.2636	0.726125	1
789	3.85503	1.07345	1.74007	1
793	5.30514	7.99851	0.388661	1
795	1.06574	1.83988	1.16441	1
797	1.0955	10.1544	0.603989	1
803	4.53491	23.2853	1.23108	1
805	7.57697	12.4336	0.342131	1
806	1.44384	14.1173	0.381518	1
807	4.03718	2.21581	0.302172	1
816	0.133515	7.15926	1.19369	1
819	5.86941	11.5285	0.762452	1
822	1.84724	12.402	-0.202855	1
824	6.79023	24.9933	0.972122	1
825	7.4222	7.69587	0.127375	1
834	4.40875	4.89501	1.16369	1
837	5.62942	2.93998	0.214341	1
840	3.54379	13.3074	1.71924	1
841	4.97475	13.891	0.329009	1
842	3.6366	23.114	0.670505	1
846	7.52572	19.8939	0.712157	1
854	2.16103	6.71101	-0.194241	1
858	6.28172	24.4611	0.546474	1
859	2.55491	0.431247	0.876308	1
862	1.77436	1.87888	0.560932	1
863	4.84917	0.0846584	0.0531938	1
864	5.69113	21.2989	0.276376	1
874	3.46144	16.4598	0.613173	1
882	1.56706	0.414853	1.08377	1
885	5.91463	2.64416	0.616755	1
886	4.8512	24.706	0.598394	1
889	1.37027	14.9829	0.0539398	1
893	0.17373	9.1958	0.35383	1
897	2.93728	16.0985	-0.241334	1
899	0.555499	18.791	-0.0252968	1
900	3.26589	14.6667	0.570353	1
918	5.82351	6.03283	0.276218	1
920	0.796883	18.1557	0.345892	1
923	4.73967	6.69138	0.689512	1
925	2.99581	22.1952	0.563231	1
927	1.203	10.8238	0.0916567	1
931	6.37379	17.8406	0.118611	1
934	7.5119	5.14017	0.559775	1
935	2.3273	9.24596	0.285794	1
936	6.33927	1.35059	0.638537	1
945	3.65328	1.34399	0.317636	1
946	8.03509	17.1094	0.516584	1
950	0.287375	9.11574	1.26529	1
954	4.25485	3.84946	0.19046	1
956	3.28365	12.6648	0.677809	1
963	7.93479	15.2121	1.41453	1
965	3.8764	1.88702	0.383519	1
970	4.49359	13.2565	0.664156	1
973	5.50085	16.2004	1.0508	1
974	4.93201	17.3522	0.646588	1
978	2.65962	14.6526	0.148788	1
980	6.03198	24.1893	0.213361	1
981	5.41208	3.55172	0.365778	1
984	4.97694	11.7567	0.793859	1
995	3.06547	19.6288	0.661809	1
997	1.61579	14.1431	0.424967	1
1002	0.188297	21.2431	0.430831	1
1004	6.11713	3.83992	0.410461	1
1006	2.48512	1.4871	0.613968	1
1008	2.41106	8.68484	0.896409	1
1009	0.526435	1.95662	0.4174	1
1010	1.25188	21.0079	0.125052	1
1013	5.15484	11.1153	1.00863	1
1015	5.24158	18.9554	0.48752	1
1016	4.62862	8.28751	0.991153	1
1019	6.57224	17.9459	1.36377	1
1020	5.1507	15.6492	0.214712	1
1021	3.56958	14.3746	0.529035	1
1022	1.77678	15.6799	0.876357	1
1028	3.51044	10.4091	0.856667	1
1030	6.58782	7.71112	0.636211	1
1032	3.27623	12.1455	0.401116	1
1033	0.976998	4.02719	0.736319	1
1036	3.38045	3.09784	0.200109	1
1037	3.39014	4.8158	0.602816	1
1039	2.5499	23.8403	0.0133285	1
1043	5.66181	17.1862	0.561123	1
1044	2.50779	24.4937	0.811294	1
1045	6.47757	0.888102	1.07948	1
1046	7.71427	6.2862	0.23586	1
1052	7.78669	19.8803	0.00153104	1
1055	1.49752	16.5057	0.88148	1
1057	6.61365	3.34448	0.910768	1
1061	7.20115	8.90124	-0.133268	1
1062	7.33266	10.4429	0.762661	1
1064	2.01585	18.2408	0.890001	1
1067	4.9731	12.551	1.04612	1
1071	3.02484	1.67453	0.271393	1
1072	3.66504	2.00627	0.266404	1
1073	7.69757	15.5469	0.0427953	1
1074	2.2236	11.4164	-0.0416997	1
1077	6.16964	6.703	0.988197	1
1080	5.10661	4.01584	0.677706	1
1081	2.44254	14.1983	-0.0388752	1
1084	1.95082	3.09009	0.922154	1
1087	3.7318	11.2697	0.719432	1
1090	3.54197	5.21847	0.0502333	1
1098	6.58729	7.1571	0.765075	1
1099	6.92496	21.4445	0.775025	1
1101	3.85483	18.8212	0.410175	1
1106	0.632555	23.7522	0.733858	1
1107	5.70713	15.3387	0.322829	1
1110	1.64268	7.14062	0.552356	1
1111	1.35856	21.8324	0.496456	1
1114	7.18532	4.32874	0.324372	1
1116	2.97863	7.27875	1.05976	1
1117	7.32492	9.21769	0.698455	1
1121	4.24424	20.7129	0.991042	1
1137	0.824645	10.9747	1.02392	1
1138	1.99194	13.2935	1.26095	1
1141	3.91601	22.5357	0.440633	1
1142	0.583645	24.7974	0.461177	1
1144	6.8424	13.8542	0.373829	1
1145	5.86672	10.8834	0.572457	1
1151	4.85104	4.42635	0.500141	1
1155	6.41678	3.84068	0.473429	1
1158	2.82152	4.18927	1.02858	1
1163	7.15845	11.1805	0.655874	1
1165	2.84276	20.1934	-0.0142245	1
1168	4.07754	22.2293	1.3683	1
1180	3.43433	2.91506	0.858127	1
1182	8.21157	8.93629	0.701982	1
1186	6.03349	16.4039	1.13238	1
1187	2.66234	18.5575	0.751706	1
1189	6.61673	10.0293	1.1178	1
1190	6.01738	18.998	0.715943	1
1194	1.61054	4.76024	0.347362	1
1198	1.24097	9.42602	0.656135	1
1199	5.47698	9.97434	0.477577	1
1208	7.09416	16.0749	0.0237023	1
1209	4.81256	6.06546	0.622652	1
1211	7.41157	4.91711	0.480188	1
1220	7.71899	20.846	1.05653	1
1222	2.56238	20.3907	0.898374	1
1223	3.95245	24.0847	0.980468	1
1230	1.79337	20.5479	0.732892	1
1231	4.48742	21.8513	1.19379	1
1233	7.25875	2.5072	0.603742	1
1237	8.19515	7.58658	0.688119	1
1238	6.30884	6.00669	0.870425	1
1241	0.963807	14.1254	0.361426	1
1244	1.6703	5.61675	1.23816	1
1245	8.29886	9.94551	1.02051	1
1247	3.34122	14.9298	0.722473	1
1248	4.44283	15.9333	-0.28315	1
1249	2.88231	18.7538	0.562128	1
1250	1.99071	19.0951	0.794967	1
1252	5.96532	10.0706	0.39459	1
1256	3.63601	9.2617	-0.216583	1
1258	3.67051	8.15172	0.525365	1
1260	2.21398	3.32452	0.909079	1
1262	6.7334	20.3839	1.4396	1
1267	5.17238	13.5943	0.784823	1
1268	7.81578	7.42122	0.940701	1
1270	3.83455	15.2064	0.731524	1
1271	7.92919	4.56752	0.26247	1
1272	3.87423	10.0483	0.765487	1
1274	2.55515	1.7437	1.13011	1
1276	2.1584	0.483293	0.495019	1
1279	6.27666	13.1291	0.882853	1
1280	0.586926	17.8408	0.207786	1
1281	1.61867	7.26409	0.841337	1
1294	4.16377	5.69776	0.765201	1
1295	7.82222	1.10326	-0.26003	1
1300	1.12031	23.3208	0.754163	1
1305	1.39073	14.3713	0.441025	1
1308	4.99811	16.303	0.699143	1
1310	4.64576	16.7634	0.480418	1
1311	5.49765	4.16758	0.99757	1
1312	0.977643	20.9076	0.649957	1
1313	4.9472	7.68779	1.05756	1
1314	6.66111	0.841441	0.384144	1
1316	7.222	12.1212	-0.130584	1
1317	2.4861	14.5132	1.11205	1
1319	2.84629	15.7431	0.312408	1
1321	2.82196	8.95193	0.90647	1
1323	4.09694	20.688	1.08785	1
1327	6.9319	21.4412	0.639275	1
1329	1.56387	16.1447	0.171269	1
1330	2.59233	20.465	0.555029	1
1335	3.04428	13.8259	-0.468147	1
1337	3.68288	3.96153	0.400145	1
1342	0.434452	6.90899	0.498132	1
1344	1.74203	0.439139	0.173471	1
1345	4.46286	5.20649	0.606731	1
1348	4.36356	0.829305	0.384029	1
1349	3.29032	1.27957	0.557569	1
1351	3.17822	3.52051	0.733122	1
1354	0.399795	8.90477	-0.388865	1
1355	0.220286	12.3827	1.13237	1
1356	7.10073	2.91287	0.731411	1
1358	0.382837	12.8921	0.742912	1
1361	2.10257	9.41011	0.557974	1
1362	7.49647	12.709	0.604246	1
1367	1.25024	12.0474	0.552935	1
1369	1.70192	10.0051	0.89333	1
1375	1.50655	4.0862	-0.0780634	1
1379	5.15961	8.3664	1.14895	1
1383	1.63324	16.2937	0.461985	1
1385	4.56684	2.64913	0.39748	1
1387	5.15433	21.7917	0.477732	1
1389	0.575177	24.2409	-0.0940389	1
1392	5.53038	1.96765	0.16754	1
1400	5.60975	6.64869	-0.114304	1
1405	2.70312	3.05385	0.494837	1
1406	0.0283397	13.681	1.14814	1
1410	1.12632	22.7925	0.761275	1
1411	2.22695	23.0861	0.596382	1
1412	1.16992	7.64574	0.280667	1
1413	0.493828	9.29241	0.869664	1
1415	8.15609	17.9852	0.0637683	1
1417	4.55489	9.44454	0.139976	1
1418	5.57275	23.3784	1.20419	1
1419	0.468313	9.31418	1.01049	1
1423	3.35947	5.16561	1.14378	1
1425	2.19464	17.6718	0.361302	1
1426	1.71661	17.6119	0.798825	1
1428	1.11813	7.95838	0.29612	1
1434	3.10331	18.0377	1.00964	1
1439	3.43061	24.4009	0.206786	1
1442	6.99119	20.4616	1.18076	1
1443	5.99424	19.8515	0.464028	1
1444	4.23791	13.6751	0.248235	1
1445	3.15386	21.3608	-0.0441272	1
1446	8.1424	15.3467	0.546041	1
1454	2.69717	15.9859	0.764268	1
1459	7.02915	12.2595	1.42285	1
1460	0.16243	21.1843	0.454043	1
1464	4.31819	11.8321	0.505168	1
1472	7.31332	10.9061	0.342486	1
1476	6.89794	22.1271	0.535054	1
1477	7.60768	21.0981	0.100402	1
1478	4.31151	20.9063	-0.941706	1
1479	4.04414	0.490845	-0.298138	1
1480	1.54707	14.9146	0.588943	1
1482	0.778629	22.8737	0.697704	1
1483	1.26344	24.0879	1.31411	1
1484	7.25062	22.8161	0.314703	1
1486	7.7803	16.5925	0.342834	1
1487	7.17275	19.2501	0.318059	1
1490	6.09036	8.21053	-0.598846	1
1491	5.69732	9.3031	-0.0284369	1
1492	2.38778	19.97	0.528629	1
1494	2.19729	18.3816	0.253562	1
1495	6.54901	3.66932	0.60075	1
1501	7.88443	14.4615	0.352188	1
1506	6.0091	12.0683	-0.0016078	1
1507	7.1108	2.09425	0.291864	1
1513	7.15043	19.5777	0.435783	1
1514	7.46228	3.89517	0.345875	1
1517	4.2599	5.61946	0.246446	1
1519	5.75225	19.2486	0.45917	1
1521	6.14613	9.40591	0.324744	1
1522	4.96021	21.5106	-0.0925443	1
1524	6.90019	20.8128	0.785928	1
1525	4.19355	4.92046	0.635684	1
1526	1.99847	18.6151	0.53518	1
1533	0.262973	13.5448	0.0868042	1
1539	1.00478	0.972515	0.498954	1
1540	2.63538	23.3617	0.169989	1
1541	3.4898	3.87233	0.269616	1
1548	4.88254	20.4173	1.24385	1
1549	5.83852	15.4593	0.918555	1
1552	0.81547	24.5318	0.688944	1
1554	3.61582	15.4449	0.420764	1
1563	7.36755	15.8138	0.84964	1
1564	1.09082	23.9152	1.07152	1
1567	5.88304	21.7975	1.03406	1
1570	7.81628	23.8778	1.01408	1
1571	1.50482	17.784	-0.039174	1
1573	1.79967	18.6283	1.38372	1
1578	5.85623	20.0417	-0.164942	1
1594	6.07491	5.06224	0.363749	1
1599	6.48471	0.609766	0.42091	1
1616	6.96768	4.60081	1.37949	1
1618	4.22719	15.4092	0.479077	1
1619	7.62975	22.8409	0.708197	1
1620	0.931806	1.27162	0.914406	1
1621	1.09375	4.83415	1.03346	1
1623	2.16771	4.07832	0.623298	1
1631	6.16522	23.397	1.05353	1
1633	7.07674	21.8799	0.192734	1
1634	0.783608	16.0083	0.529295	1
1635	1.9306	2.60121	0.740554	1
1636	2.48061	2.8764	0.807847	1
1637	5.5813	13.713	0.328079	1
1638	6.6244	7.02601	0.801977	1
1647	1.27913	21.2635	-0.0785659	1
1651	5.35587	23.7179	0.339203	1
1654	4.05867	14.2129	1.07717	1
1661	5.1296	5.36543	1.11939	1
1662	1.94927	17.2644	0.447566	1
1663	1.85084	16.6146	0.481842	1
1666	1.91208	2.25681	0.175948	1
1667	2.55715	7.59193	0.544978	1
1670	2.12054	3.80863	0.519364	1
1674	6.12099	24.4451	0.218971	1
1681	1.27637	8.58035	-0.157123	1
1683	1.67914	14.9727	0.491487	1
1686	4.47076	14.1972	0.725958	1
1688	7.6524	1.18823	0.827046	1
1693	0.307985	4.22337	0.671785	1
1694	7.76574	3.02954	0.671069	1
1696	7.38257	18.9107	1.01663	1
1697	3.81242	4.6972	0.418871	1
1698	0.667198	10.3522	0.973758	1
1701	3.31384	9.95857	1.18182	1
1706	3.63541	18.5601	0.431245	1
1714	3.88705	1.34432	1.47428	1
1717	0.593065	22.2133	1.30441	1
1724	2.72341	24.0062	0.448854	1
1730	7.64271	10.1954	0.276277	1
1738	4.63317	6.75116	0.311142	1
1739	0.653352	12.6836	0.685324	1
1740	2.11113	11.0711	-0.0439086	1
1741	6.8129	13.2441	0.310016	1
1742	5.3736	18.0846	0.829254	1
1745	5.97085	21.5992	0.368735	1
1748	4.97926	22.8601	-0.00357292	1
1751	8.01405	23.2215	0.336116	1
1752	6.93184	16.1074	1.00612	1
1755	4.44658	2.1347	0.140659	1
1760	2.51984	2.12005	0.481699	1
1762	4.37708	23.3319	0.607792	1
1763	4.22195	24.5306	0.91282	1
1764	4.91299	6.53151	0.2541	1
1769	4.54575	1.18779	0.907372	1
1775	0.110256	4.91351	1.26398	1
1778	3.03037	18.779	0.596147	1
1779	4.76899	5.03788	0.446219	1
1780	5.4203	24.6952	-0.312218	1
1782	7.58357	12.5128	0.320707	1
1787	6.54805	22.6897	0.298691	1
1790	1.49627	18.8627	0.534428	1
1795	7.21405	11.7863	1.16077	1
1796	2.92441	17.6744	0.389289	1
1797	1.54864	20.4106	0.0177208	1
1807	4.56602	23.9886	0.430212	1
1809	1.04789	5.88439	0.200502	1
1810	2.21143	21.6878	0.56478	1
1814	2.23996	5.19268	0.191624	1
1816	7.99595	10.1015	0.796425	1
1823	7.98045	1.8725	0.751515	1
1826	8.05227	9.28565	-0.0692176	1
1830	2.87579	17.6046	0.289947	1
1831	5.7577	16.1448	0.5891	1
1833	6.06898	16.71	-0.22107	1
1834	7.79551	1.63742	0.730118	1
1843	1.81727	7.51135	1.009	1
1852	1.96424	8.63458	0.326743	1
1853	1.25141	8.87452	0.66012	1
1855	3.73602	19.2551	0.0979173	1
1860	0.523602	22.4026	0.633306	1
1861	2.51012	12.7982	0.513555	1
1867	7.91185	15.279	0.435993	1
1869	7.09898	17.0442	-0.959912	1
1870	7.52948	19.7606	-0.416994	1
1875	7.38927	7.04573	0.332872	1
1876	3.02943	9.42495	0.905715	1
1879	7.23531	18.2233	0.839448	1
1887	4.34348	8.4195	0.962884	1
1891	3.90725	17.2712	0.485911	1
1898	5.40946	4.97611	0.24268	1
1901	6.63693	9.05686	0.428442	1
1904	4.66155	16.3539	-0.20311	1
1905	1.81593	19.6461	0.203138	1
1906	3.50909	7.97241	0.780229	1
1913	2.50418	16.2373	0.182078	1
1918	7.05478	20.9303	0.680426	1
1925	1.49655	6.27581	1.11332	1
1926	3.22149	18.3539	1.15743	1
1930	1.21495	14.5051	0.898415	1
1931	7.99308	6.48558	-0.708027	1
1932	7.23218	5.9626	0.614185	1
1933	8.22004	6.35526	0.315506	1
1946	6.91811	18.2015	0.718609	1
1949	5.17644	17.8749	0.805104	1
1956	6.53244	4.68784	0.268653	1
1959	0.806055	19.5181	0.805481	1
1960	4.22649	12.4079	0.228093	1
1967	4.09028	12.6207	0.637717	1
1968	5.78939	16.47	0.000474618	1
1969	2.64574	21.9804	0.0919126	1
1970	1.25994	21.3765	1.29993	1
1971	0.874627	13.1037	0.611971	1
1972	2.55874	5.05751	0.788472	1
1975	5.3797	18.8085	0.355433	1
1976	2.92519	21.3748	-0.0057307	1
1977	7.06431	14.8055	0.745983	1
1984	2.6684	0.83741	0.642598	1
1987	0.131312	24.7519	0.044148	1
1989	5.23723	17.7155	0.745668	1
1996	0.664446	3.32514	0.450508	1
1998	0.90881	17.0347	0.956909	1
1999	5.19371	8.67495	0.310818	1
2001	2.58153	24.0936	-0.120286	1
2006	4.59515	22.7879	0.835221	1
2008	8.24666	19.2025	0.507467	1
2012	5.38174	14.4598	0.319179	1
2015	1.12039	23.7235	1.0699	1
2026	2.93635	22.5751	0.972286	1
2027	2.36425	9.37722	0.0390775	1
2029	5.83013	23.7807	0.423981	1
2030	5.94939	8.27419	-0.202258	1
2032	5.34238	21.5516	0.203496	1
2038	6.61667	3.29795	0.29282	1
2040	6.4671	4.02623	0.87934	1
2047	7.31115	21.1903	0.853724	1
2051	0.0358281	19.9872	0.607705	1
2055	3.50418	16.2157	0.685252	1
2056	6.6411	13.1648	0.763253	1
2061	5.49318	12.3444	0.182513	1
2062	7.32789	8.30303	0.829189	1
2063	1.74653	16.9227	1.25232	1
2064	1.63387	17.6002	0.480546	1
2067	3.67253	0.16266	0.836261	1
2076	3.29514	6.29391	0.207466	1
2077	0.679372	18.0396	0.633053	1
2079	4.94131	22.2863	0.413268	1
2081	0.0185016	2.73845	-0.191354	1
2086	6.96186	2.72793	-0.0232738	1
2087	0.94184	13.4989	1.38401	1
2091	1.85626	19.3097	0.684507	1
2093	1.94038	8.17009	0.389856	1
2097	4.59189	8.68583	1.09193	1
2099	4.67704	22.7068	1.09843	1
2100	3.89512	9.56876	0.512024	1
2103	5.8698	1.56494	0.777508	1
2110	5.45432	23.3687	1.00016	1
2111	5.49599	23.2922	0.471357	1
2115	3.23128	13.7608	0.00498429	1
2116	6.22292	5.92287	1.00159	1
2126	5.9077	4.56359	0.541665	1
2127	7.62456	21.835	-0.135784	1
2129	6.64095	19.3442	-0.0676028	1
2136	2.68379	14.1213	-0.626898	1
2142	6.51451	19.755	-0.11394	1
2143	4.11735	10.2511	0.23352	1
