Ind_ID	PosInd_X	PosInd_Y	MutEffect	Region

14	3.18168	12.183	-0.168458	1
16	0.367967	21.9425	0.894728	1
20	0.501552	0.227649	-0.260339	1
36	3.58633	17.4691	-0.0589503	1
37	2.38315	20.261	-0.275381	1
38	1.63504	2.11005	0.219631	1
39	3.97317	6.42522	0.992265	1
40	0.94903	6.0102	0.535738	1
46	3.48673	15.8366	0.497875	1
47	4.64137	11.2663	1.14783	1
48	0.621431	13.9569	0.275818	1
53	0.891597	2.18334	-0.502014	1
54	0.347616	22.634	0.214518	1
70	3.35294	9.7845	-0.45651	1
71	0.247147	16.8482	0.25193	1
73	0.0640904	5.83608	0.573073	1
75	0.21587	4.98458	0.801643	1
77	3.93291	19.5901	0.294016	1
80	2.18372	14.7561	0.0236317	1
81	3.23763	18.997	-0.283579	1
83	2.27544	10.3005	0.139894	1
89	4.07593	3.3017	0.653041	1
90	4.82974	20.4056	0.31419	1
96	4.40197	1.77368	0.297628	1
97	1.34257	20.5889	0.523529	1
99	4.44954	10.1691	0.189074	1
110	4.28172	24.9027	0.989576	1
119	3.93247	18.9397	-0.0705908	1
128	1.74441	24.4389	0.0191219	1
129	2.55638	5.38633	0.845889	1
130	2.05581	20.4449	0.121886	1
153	2.5756	22.4508	0.244842	1
158	1.602	20.7933	0.196489	1
162	3.71225	13.748	0.239714	1
165	3.13974	14.562	-0.351569	1
167	2.40013	21.206	0.157894	1
180	0.914328	4.89989	-0.858307	1
190	1.97552	12.5403	0.16071	1
196	2.21036	4.46191	0.793538	1
197	4.38132	7.84553	0.523129	1
205	0.505153	16.9323	0.177236	1
219	3.2086	1.50315	-0.425636	1
224	3.65362	13.8266	0.836095	1
234	0.145038	10.8699	-0.291999	1
238	3.63091	2.68039	0.302026	1
253	0.192678	0.209342	0.33839	1
255	1.44091	24.8742	-0.279329	1
275	0.818115	16.9639	-0.131658	1
284	1.76518	5.70333	0.648392	1
285	0.238676	1.88601	1.2085	1
289	0.825211	17.624	0.0885236	1
293	1.23805	13.2684	0.45538	1
311	1.47071	19.1304	0.383562	1
314	1.82698	13.5533	1.11334	1
316	4.83545	17.0725	0.936355	1
330	2.54338	19.8238	0.646603	1
332	4.58941	24.8771	0.325514	1
334	2.62711	14.2152	0.487274	1
336	4.27741	18.9492	0.296871	1
340	1.79781	8.22958	0.408599	1
344	1.12099	19.0268	0.42952	1
352	2.18975	11.8573	0.188431	1
357	0.549085	19.2558	0.130552	1
361	4.73174	16.4008	0.499552	1
362	3.10194	23.3292	-0.252589	1
370	4.63607	9.11259	0.748515	1
375	0.20096	18.7479	0.498518	1
384	3.60014	18.9086	0.0333337	1
389	1.93493	22.696	0.0990037	1
396	2.41729	10.66	0.848649	1
397	4.99178	8.54372	0.368581	1
