Ind_ID	PosInd_X	PosInd_Y	MutEffect	Region

3	4.68722	14.4446	1.41789	1
4	6.20674	10.5222	0.967236	1
7	5.37753	21.0149	-0.298858	1
8	3.20535	9.29106	0.603911	1
9	5.69349	22.082	0.701511	1
10	1.47096	3.49011	0.309357	1
16	4.87496	24.5642	-0.00547452	1
18	0.237681	23.8533	0.940704	1
20	7.12678	15.4256	0.810554	1
21	1.63294	8.83821	0.597724	1
25	7.57534	18.7921	0.0155502	1
26	1.29315	9.14039	0.638996	1
27	0.238947	21.0314	0.546414	1
28	2.05867	14.8761	1.05152	1
29	7.00466	21.6805	-0.169622	1
30	4.94385	7.51611	0.373286	1
34	6.44213	23.0188	-0.0782577	1
35	3.80476	3.73314	1.13563	1
41	5.50324	16.1651	0.24755	1
43	5.51471	6.09118	0.331349	1
45	0.431401	4.65909	1.43163	1
49	7.42931	18.5408	0.646118	1
58	2.04962	11.3045	1.04883	1
60	4.03642	3.37028	-0.742668	1
61	5.6578	17.982	0.971596	1
66	1.44198	14.2383	0.743485	1
73	4.02526	13.6275	0.216893	1
77	4.1712	21.2778	0.765767	1
83	5.48279	23.3504	-0.0253469	1
89	7.31582	14.2057	0.119875	1
99	8.08399	11.1538	0.522845	1
104	5.37536	2.71023	0.59348	1
109	1.91747	0.00711653	0.95206	1
111	3.89091	5.27587	0.216153	1
120	3.12483	14.6879	0.133516	1
122	1.41637	2.87232	0.338828	1
127	7.32488	0.275685	-0.141507	1
130	5.74522	22.0846	0.589368	1
136	2.9997	23.6113	0.576393	1
140	1.51861	0.77125	-0.0402323	1
146	0.543027	23.2455	0.674608	1
147	1.17914	11.962	0.553342	1
149	2.7063	20.4738	0.701145	1
150	2.74067	5.11692	0.204816	1
154	1.72959	19.5859	0.640568	1
158	3.28956	16.4573	0.2422	1
160	0.0670389	23.1998	1.01699	1
162	4.05756	0.673259	0.387361	1
164	7.91436	17.9136	0.538942	1
169	6.07519	2.34138	0.80475	1
173	1.77485	19.653	0.794611	1
174	1.57895	10.6195	0.224473	1
177	7.17714	5.75753	0.604259	1
187	3.69413	17.5647	0.778643	1
192	5.54612	22.3402	0.795486	1
194	2.79533	22.1257	0.291486	1
201	3.26771	7.04833	0.849177	1
205	2.79614	2.95942	-0.154413	1
206	3.99113	24.0587	0.526045	1
207	6.00683	14.3833	0.416469	1
208	5.92936	12.3326	0.446457	1
209	0.980922	7.68143	0.361965	1
210	4.40656	19.3738	0.662134	1
212	5.57646	17.5627	0.850863	1
215	2.49898	13.7277	1.06042	1
219	0.701404	2.66432	0.899792	1
220	7.98853	6.30957	0.173637	1
224	4.92249	13.396	0.437854	1
225	2.38128	12.7377	0.173486	1
229	8.20085	17.3012	0.434866	1
230	7.20354	4.64296	-0.234222	1
231	4.12287	20.1571	0.585823	1
235	6.78504	7.30324	0.295583	1
237	1.90947	12.3276	0.30125	1
240	4.51002	11.2605	0.96148	1
241	1.33255	20.6624	-0.736947	1
247	8.31168	8.75799	0.445376	1
250	2.07398	1.50324	0.423897	1
252	1.57297	0.457407	0.107133	1
253	0.0675515	14.716	0.701549	1
257	6.5594	13.4864	0.872436	1
258	5.50123	18.2312	0.704198	1
260	6.31691	1.15532	1.19012	1
262	1.06087	5.5629	-0.0269385	1
267	6.48821	17.5272	-0.047943	1
271	7.24421	15.1462	0.570691	1
272	5.46574	7.84008	-0.205356	1
273	7.84068	8.24567	0.132989	1
277	7.0748	7.88249	0.661761	1
283	4.17032	22.4326	1.12229	1
287	4.51591	13.2335	-0.0391008	1
289	7.24705	18.8837	0.922437	1
290	3.80854	0.424467	0.786838	1
299	2.3452	19.3281	0.442126	1
301	5.18341	23.0464	0.864615	1
303	4.65292	4.57352	-0.070855	1
304	0.127202	10.7878	0.425321	1
309	3.37863	13.1877	-0.157273	1
311	8.31944	23.0825	0.84069	1
312	7.93224	3.94109	0.468271	1
314	1.29187	23.4609	0.454328	1
315	7.6663	21.8699	0.00015575	1
319	2.45694	1.61978	0.0275005	1
325	5.92453	5.06639	1.01054	1
327	5.79904	16.3409	0.315796	1
328	3.54127	8.60521	0.408398	1
331	0.371435	0.721378	0.590129	1
332	7.2829	7.40827	0.231103	1
333	4.39283	7.32369	0.145778	1
334	4.05684	13.884	0.613221	1
336	3.8936	14.4167	0.444316	1
338	2.0058	15.6698	0.649183	1
342	7.28466	19.6276	0.29416	1
343	4.44163	0.0177881	0.627954	1
350	3.71364	5.7723	-0.0259723	1
351	3.97903	21.0203	0.770705	1
352	2.84482	2.26734	0.0827042	1
354	2.8391	21.7766	0.788005	1
361	0.204635	3.28431	0.951278	1
364	3.25694	19.5248	0.318978	1
378	0.0196506	22.067	-0.0146362	1
385	0.304413	17.6555	1.26951	1
386	1.81613	0.66181	-0.0538029	1
389	2.06576	9.18556	0.561477	1
395	3.98469	10.0422	0.122565	1
401	1.11761	22.6664	0.426075	1
404	3.62166	13.0006	0.134785	1
408	0.751303	20.4003	1.23282	1
411	1.06764	5.61719	0.54453	1
414	0.832937	0.158497	1.14502	1
415	2.42061	23.9154	0.925257	1
417	7.63045	15.6176	1.24614	1
420	6.31849	15.3696	0.818423	1
423	3.11559	15.0597	0.479474	1
426	3.88815	6.13411	0.933185	1
428	3.73976	24.7155	0.669026	1
431	7.98962	3.38047	0.874223	1
432	0.624482	19.1908	-0.482169	1
439	6.85225	6.6122	0.826497	1
441	3.40923	11.6358	0.641673	1
443	2.16409	21.1563	0.174526	1
447	7.81625	1.79669	1.6613	1
454	3.82639	12.0669	0.629654	1
457	2.95579	0.427458	0.26064	1
460	5.75942	20.744	0.525158	1
461	0.507808	15.4358	0.606608	1
463	2.49298	10.6071	-0.074072	1
464	1.49439	10.0983	1.02455	1
465	3.80906	22.0477	0.764508	1
470	2.70331	4.19231	0.59199	1
481	2.74738	16.0593	0.881153	1
485	1.43289	7.8393	1.04043	1
488	0.955194	16.0261	0.666071	1
489	7.9022	11.2244	0.792646	1
490	1.96731	3.30053	0.787422	1
491	3.86901	17.0481	0.750741	1
495	6.27449	0.158918	0.144008	1
497	0.582982	23.8394	0.462466	1
501	5.12768	9.40026	0.309298	1
503	7.69347	23.4754	0.582201	1
507	0.234196	18.4816	0.400037	1
508	5.51083	17.3934	0.132377	1
509	3.22067	5.80243	1.3611	1
510	1.27208	21.6858	1.29749	1
512	0.748357	9.54407	1.01734	1
514	4.92768	5.44905	0.547753	1
515	4.24832	12.751	0.474128	1
516	8.19384	17.9175	0.272356	1
518	1.09836	13.9651	0.405111	1
519	2.77242	6.53088	-0.0081048	1
521	5.4951	7.43925	0.480374	1
524	4.05004	21.5018	0.747163	1
527	0.299968	13.2345	0.910296	1
530	0.482063	12.2169	0.856182	1
531	5.1271	3.2099	-0.424955	1
537	5.17738	20.3301	0.626248	1
540	4.93338	5.30299	0.685301	1
541	3.08097	23.6112	-0.256904	1
544	4.96178	13.2873	0.57736	1
548	4.30099	11.5513	0.25319	1
550	8.06703	16.7826	0.282499	1
557	6.18936	15.5566	0.833195	1
