Ind_ID	PosInd_X	PosInd_Y	MutEffect	Region

12	0.346496	3.84561	0.599544	1
16	0.229216	8.5382	0.809951	1
35	1.07426	5.66466	0.378007	1
37	2.13945	15.9328	-0.0139784	1
46	2.38882	10.1853	0.338474	1
50	0.230796	2.03328	0.837512	1
64	0.363234	12.6603	0.823061	1
72	0.624982	9.66367	-0.264957	1
79	0.196366	17.7624	0.0327746	1
81	0.364268	23.1246	0.399776	1
87	0.444876	12.6139	-0.195295	1
119	1.89814	21.6293	-0.638224	1
121	1.97004	0.769281	0.319443	1
129	0.0920616	23.7773	0.442384	1
147	2.24341	10.385	0.799189	1
155	0.824545	3.79296	0.386794	1
160	0.260541	6.64872	0.946859	1
176	1.97831	22.1383	1.03856	1
180	2.48324	11.7817	0.0921744	1
190	1.83035	11.4825	0.748062	1
213	2.2771	0.32225	0.199104	1
227	0.299666	16.57	-0.318548	1
237	1.53679	0.817704	0.770767	1
246	2.25937	24.0652	0.696674	1
289	1.23325	3.82936	-0.619329	1
297	2.02637	13.5756	0.304182	1
316	1.14772	23.633	0.385175	1
327	1.53027	16.4858	0.130233	1
338	0.735694	0.382505	0.564107	1
348	2.15511	0.931343	-0.020018	1
371	1.10076	19.3617	-0.245417	1
375	0.249653	20.5815	0.410149	1
389	0.648397	12.1926	0.0969893	1
426	1.41968	17.1273	0.263091	1
433	1.12064	14.393	0.283096	1
436	0.0464044	16.9619	0.0888865	1
449	2.09415	6.29633	1.20121	1
481	1.05964	19.2943	0.662949	1
488	2.39443	8.09303	0.164166	1
498	0.41223	22.6702	0.612183	1
518	1.01649	4.61452	-0.309443	1
525	0.216838	13.9925	0.104079	1
537	1.27662	0.26829	0.307927	1
542	0.337714	19.47	0.419632	1
544	0.117144	12.6241	0.501105	1
569	0.993656	17.203	0.475156	1
572	2.35108	21.2829	0.194708	1
591	2.38879	13.4334	0.282378	1
595	0.714865	10.4547	1.11639	1
596	1.63684	1.46511	1.12988	1
604	2.23481	6.76476	0.585796	1
611	0.363154	7.9864	-0.167447	1
613	2.32295	15.9958	0.597522	1
617	1.59626	13.746	0.101231	1
620	0.889759	7.82815	-0.329798	1
626	0.921787	21.3336	0.0821221	1
645	0.325156	11.9773	1.4992	1
656	2.46558	9.53156	0.167959	1
659	2.23748	16.7059	0.105711	1
666	0.535006	4.05721	-0.0550395	1
672	1.26454	16.1834	0.422689	1
678	2.23259	16.4383	0.271708	1
691	1.24982	12.062	0.000676473	1
702	2.0248	22.9129	0.287207	1
706	2.49491	5.45943	-0.142773	1
713	0.363774	14.0783	0.535922	1
736	0.787161	8.42429	0.469685	1
738	1.93038	5.16237	1.06964	1
739	0.390928	11.2216	0.278955	1
749	0.18616	4.54698	0.369152	1
754	0.262283	16.5413	0.297962	1
760	1.87293	14.2314	-0.598358	1
766	1.3557	0.509724	0.328373	1
776	1.2986	0.900351	0.331111	1
778	1.9174	18.5486	0.546214	1
788	0.0834673	5.17083	-1.01732	1
800	1.57296	9.77912	0.354698	1
801	2.30289	8.69945	0.19019	1
805	1.28688	18.8935	-0.138239	1
809	2.03123	8.20423	0.033333	1
818	0.182111	12.9537	-0.366868	1
824	0.544086	10.5313	-0.574129	1
826	1.82815	2.72496	0.901242	1
833	1.15145	22.2927	0.150778	1
840	1.89835	2.41386	0.465873	1
895	1.12246	21.9291	0.370021	1
899	0.437982	23.5644	-0.581019	1
904	1.05204	2.24706	0.483386	1
910	1.48379	14.0683	0.0730069	1
912	0.382744	1.63653	0.281182	1
926	0.569267	23.2347	0.399737	1
927	1.5429	7.5582	-0.479468	1
941	0.99678	1.14528	0.384216	1
956	2.06759	2.94664	0.519068	1
961	2.37691	5.94518	0.145323	1
962	0.888194	5.92283	0.126789	1
963	0.803447	19.6938	0.869628	1
970	1.5254	23.879	0.559985	1
971	2.19632	19.443	-0.448263	1
987	2.2646	3.60918	0.148272	1
992	0.599861	22.261	1.43028	1
1008	0.146139	6.11628	0.0355824	1
1012	0.395506	10.9745	0.156119	1
1014	1.21278	18.0955	0.642061	1
1022	1.6573	0.00137075	0.224077	1
1042	0.476669	0.902266	0.926839	1
1044	1.2797	7.38149	1.04849	1
1047	0.478035	22.1419	0.369153	1
1049	1.83416	20.7376	0.858325	1
1054	2.21115	4.67515	0.525999	1
1056	2.14361	21.6398	0.792805	1
1084	2.33634	21.2582	0.398027	1
1085	1.15509	22.8236	-0.100333	1
1090	1.08656	6.55815	-0.503263	1
1091	0.851137	7.84153	0.511833	1
1095	0.13558	0.310314	1.27284	1
1096	0.47381	24.9301	-0.267142	1
1100	1.3244	16.805	-0.00801838	1
1104	1.97328	23.6944	0.635967	1
1107	0.879234	24.9109	0.529778	1
1112	2.27834	20.9265	0.36402	1
1122	1.06688	12.1135	0.889078	1
1124	1.23919	19.5406	0.0264295	1
1127	2.16555	21.7898	1.22445	1
1160	0.734357	18.7059	-0.316108	1
1164	0.107749	13.8822	0.549054	1
1165	0.231499	5.37194	0.509848	1
1184	1.09557	18.3217	0.168995	1
1185	2.27881	9.09503	0.295533	1
1196	2.34583	12.3608	0.239894	1
1231	2.06018	16.1727	0.228807	1
1257	1.8483	6.02145	0.531159	1
1266	0.594865	9.32848	-0.309432	1
1267	0.424386	5.59514	0.298565	1
1287	0.507374	21.0317	0.350276	1
1288	1.38334	20.5125	0.870053	1
1298	1.10656	12.4504	0.713657	1
1307	0.559739	2.2768	0.750351	1
1308	0.0374297	17.6347	0.00365157	1
1310	1.98079	22.4502	-0.172547	1
1315	2.01172	6.43355	-0.341517	1
1318	1.54668	11.0253	-1.02033	1
1320	1.95921	15.0247	0.605028	1
1322	0.504946	19.9382	-0.349621	1
1329	1.29435	18.6166	0.0123765	1
1336	0.406459	13.1835	-0.409157	1
1337	1.25899	10.8382	-0.45375	1
1348	0.0944534	10.2807	0.176884	1
1364	1.01823	4.41775	0.508703	1
1373	1.21661	14.4852	0.183397	1
1389	0.113057	3.19665	0.139176	1
1390	0.761259	1.79688	0.144493	1
1400	0.275689	13.6532	0.297577	1
1406	0.454238	19.8003	0.533699	1
1414	1.39506	20.5084	0.615707	1
1416	1.19597	24.2224	0.320468	1
1432	0.475037	5.00601	0.226509	1
1441	2.41752	23.0225	0.195161	1
1459	1.46274	23.1181	0.857341	1
1460	0.121334	17.0562	0.533477	1
1468	1.8878	0.417948	0.583463	1
1478	0.271542	12.6047	-0.0145249	1
1483	1.2822	13.0342	0.644678	1
1492	0.163165	8.54484	0.995587	1
1494	0.650982	15.8719	-0.414437	1
1498	1.47246	3.53305	0.299558	1
1500	1.2183	3.12218	0.629176	1
1506	2.45173	10.4687	0.44412	1
1507	2.09582	9.23204	1.0495	1
1525	0.956015	0.0660335	0.680423	1
1538	1.89285	21.4954	0.125129	1
1559	0.260596	13.3846	0.604212	1
1570	2.45793	19.8931	1.23726	1
1583	0.932503	2.42245	0.695232	1
1595	1.89291	2.20231	0.526917	1
1623	1.09556	23.3497	0.349307	1
1624	0.571825	20.4452	0.428628	1
1640	2.4906	5.85896	0.828719	1
1656	0.433408	9.34381	0.360591	1
1668	2.31684	22.0818	-0.0930496	1
1670	1.53641	13.8217	0.775484	1
1675	1.1628	13.5617	0.214773	1
1691	1.26988	14.7917	-0.0192247	1
1693	1.09453	6.49885	0.415213	1
1701	2.0118	8.82697	0.702084	1
1708	1.04448	13.0123	0.84451	1
1723	1.64876	6.46784	0.357679	1
1728	1.81024	24.0407	0.726692	1
1730	2.34623	12.2031	-0.343866	1
1736	0.26739	5.0528	1.00228	1
1752	0.45832	6.19384	0.784607	1
1760	0.0283334	21.3273	0.56635	1
1761	0.0803448	18.688	0.0911129	1
1780	1.12899	11.1609	0.372975	1
1781	1.67355	14.9277	-0.0498084	1
1789	0.566677	5.16343	0.333996	1
1800	1.69637	9.69643	-0.471556	1
1806	1.6201	1.19487	0.528084	1
1809	0.531572	10.657	0.0829764	1
1826	0.617335	12.7704	-0.210824	1
1834	0.600849	18.3684	0.244726	1
1854	0.358098	15.5543	-0.302255	1
1860	2.25302	2.65441	0.543301	1
1882	0.962908	19.5757	0.195102	1
1928	1.0252	22.3733	0.326327	1
1933	2.19837	20.6822	-0.164165	1
1953	1.3253	15.3198	0.359492	1
1957	0.842866	7.38986	0.0183072	1
1968	0.904974	10.0306	0.0220724	1
1987	1.94837	18.9807	1.00666	1
1998	1.24873	18.2824	1.14198	1
2011	0.838372	21.4393	0.438302	1
2015	1.04717	2.47412	-0.249268	1
2020	1.04668	14.6939	0.416838	1
2021	0.39449	17.661	0.467595	1
2052	2.04146	24.6457	0.436439	1
2055	1.02945	10.8488	0.311214	1
2094	1.38091	8.88194	1.28977	1
2115	2.20119	7.45811	0.0912612	1
2146	0.593029	0.995785	0.104954	1
2148	2.36609	23.3235	0.899302	1
