1	-0.438199	1
10	0.366384	1
11	0.364615	1
12	0.40348	1
19	0.646137	1
22	0.661096	1
25	-0.585716	1
28	-0.352583	1
29	1.22285	1
30	0.663962	1
32	0.396556	1
33	-1.64602	1
38	-0.506072	1
42	-0.325629	1
43	0.546891	1
48	-0.353739	1
51	0.370495	1
55	-0.287423	1
57	0.601506	1
61	0.793706	1
62	0.492648	1
65	0.323272	1
66	0.392644	1
69	-0.12995	1
71	-0.108145	1
77	-0.658074	1
78	0.539513	1
81	0.47952	1
88	-0.754994	1
91	0.11985	1
93	-0.480316	1
94	0.390296	1
107	-0.110496	1
109	-0.0458137	1
110	0.193598	1
111	0.326218	1
115	-0.868137	1
116	-0.00936009	1
117	-0.158487	1
119	-0.47397	1
121	-0.770861	1
122	0.295216	1
124	-0.0226999	1
125	-0.668082	1
131	0.326398	1
137	-0.0978567	1
147	-0.704301	1
152	-0.35702	1
153	0.179248	1
154	-0.0807683	1
157	0.456121	1
159	0.398087	1
161	0.387694	1
165	0.390063	1
169	0.591268	1
170	-0.095767	1
171	-0.0188876	1
177	-0.337686	1
179	-0.0657444	1
180	0.205582	1
181	-0.310125	1
187	0.397406	1
193	-0.334993	1
194	0.587195	1
195	0.204561	1
199	-0.181464	1
201	-0.306648	1
203	0.237937	1
204	-0.384429	1
207	-0.634704	1
210	0.223099	1
215	-0.59494	1
216	-0.142043	1
221	-0.273372	1
224	-0.257845	1
225	-0.575848	1
227	-0.309343	1
228	-0.086641	1
229	-0.318713	1
240	0.125066	1
243	-0.528566	1
247	-0.0259058	1
249	-0.674855	1
251	0.386493	1
252	0.471425	1
256	0.513978	1
257	0.62571	1
262	-0.311266	1
269	0.327564	1
275	-0.659251	1
279	-0.318541	1
283	-0.452522	1
285	-0.0183444	1
288	-0.0739186	1
290	-0.175429	1
291	1.14901	1
293	-0.313447	1
295	0.964233	1
296	-0.0264407	1
298	-0.332233	1
302	0.272282	1
305	-0.285205	1
308	0.303917	1
311	0.146874	1
313	0.148358	1
315	-0.06248	1
319	-0.0971352	1
320	0.0920803	1
340	0.0946151	1
344	-0.363773	1
354	-0.0197289	1
355	0.324966	1
366	0.53769	1
367	-0.281623	1
372	0.0871838	1
378	-0.141742	1
379	0.680061	1
382	0.01041	1
385	-0.480492	1
387	0.487929	1
388	0.0867855	1
390	0.489927	1
391	0.293918	1
394	0.144704	1
401	0.395742	1
402	0.491589	1
404	-0.0988655	1
405	0.164785	1
406	0.854935	1
409	0.581818	1
410	-0.168004	1
414	-0.403371	1
424	0.0279006	1
425	0.218033	1
431	-0.416915	1
433	-0.0293196	1
435	0.0839299	1
437	0.531544	1
438	0.617031	1
439	0.511043	1
440	-0.19885	1
444	0.286504	1
448	-0.173214	1
454	0.0732214	1
458	0.567137	1
460	-0.0303418	1
461	-0.058155	1
462	0.500733	1
464	0.184303	1
465	0.0419853	1
468	0.35426	1
471	-0.761675	1
474	-0.230294	1
475	0.67789	1
478	-0.236373	1
479	-0.394188	1
482	-0.916093	1
486	-0.368398	1
490	-0.492428	1
492	0.798307	1
495	-0.146963	1
501	-0.418018	1
502	-0.422689	1
506	-0.286718	1
507	1.06666	1
508	0.346661	1
510	-0.421517	1
511	-0.0310369	1
513	-0.384895	1
515	0.00424254	1
516	-0.2283	1
517	-1.08852	1
521	0.126991	1
522	0.385669	1
527	-0.310751	1
531	0.263934	1
532	0.118977	1
534	0.160424	1
541	0.310037	1
551	-0.567804	1
553	-0.561108	1
554	-0.278519	1
555	0.396382	1
556	0.175079	1
558	0.050055	1
566	0.188046	1
567	-0.194538	1
568	0.210785	1
569	-0.239016	1
571	0.87948	1
573	0.441373	1
576	-0.65687	1
578	-0.101131	1
579	0.68318	1
585	1.25099	1
593	0.430689	1
595	-0.152095	1
596	-0.211441	1
599	0.392853	1
601	0.156572	1
603	-0.0204625	1
604	0.21494	1
