IND_ID	Opt	Phen	AbsErr	Fitness
1132.0	0.0852747	0.0334585	0.0518161	0.795143
1133.0	0.936604	0.524633	0.411971	0.78378
1134.0	0.224539	0.243221	0.0186825	0.745075
1135.0	0.927657	0.83597	0.091687	0.790531
1136.0	0.0882976	-0.128424	0.216722	0.893112
1137.0	0.921368	1.35595	0.434584	0.932397
1138.0	0.281777	0.184534	0.0972428	0.9363
1139.0	0.00417726	-0.182436	0.186613	0.718701
1140.0	0.841216	0.622692	0.218524	0.8972
1141.0	0.651352	0.322773	0.328579	0.72174
1142.0	0.230766	0.355387	0.124621	0.801929
1143.0	0.0389023	0.193137	0.154234	0.850093
1144.0	0.0736868	1.08342	1.00973	0.74854
1145.0	0.513339	0.94404	0.430701	0.784552
1146.0	0.796394	0.856661	0.0602663	0.819434
1147.0	0.924546	1.03247	0.107927	0.919889
1148.0	0.0408672	-0.433523	0.47439	0.915982
1149.0	0.9474	0.805954	0.141446	0.818751
1150.0	0.561385	0.433395	0.127989	0.875284
1151.0	0.533442	0.494428	0.0390137	0.822352
1152.0	0.159342	0.181269	0.0219265	0.817867
1153.0	0.211949	0.282241	0.0702919	0.886679
1154.0	0.32249	0.890935	0.568444	0.869599
1155.0	0.886424	0.154333	0.73209	0.816362
1156.0	0.420465	0.486214	0.0657483	0.805586
1157.0	0.214523	0.117666	0.0968566	0.894057
1158.0	0.853655	0.979261	0.125606	0.722609
1159.0	0.849867	0.509131	0.340736	0.777995
1160.0	0.755401	1.44877	0.693371	0.70089
1161.0	0.77024	0.0550045	0.715236	0.686719
1162.0	0.161867	0.343485	0.181618	0.730179
1163.0	0.948206	0.644007	0.304199	0.917103
1164.0	0.0968669	1.01262	0.915754	0.735371
1165.0	0.304747	0.728541	0.423794	0.74467
1166.0	0.288911	-0.168411	0.457323	0.890458
1167.0	0.887999	0.622702	0.265297	0.826187
1168.0	0.988519	0.423687	0.564833	0.794852
1169.0	0.0440352	0.0567159	0.0126807	0.775235
1170.0	0.0378401	0.0877158	0.0498757	0.851257
1171.0	0.151854	-0.00807708	0.159931	0.8329
1172.0	0.622985	0.805991	0.183007	0.775576
1173.0	0.164655	0.372558	0.207903	0.839086
1174.0	0.769624	1.27295	0.50333	0.83957
1175.0	0.470163	0.641316	0.171153	0.864855
1176.0	0.754758	0.828988	0.0742293	0.702488
1177.0	0.0842325	0.584057	0.499825	0.787582
1178.0	0.807492	0.843511	0.036018	0.750019
1179.0	0.811428	1.32057	0.509142	0.798488
1180.0	0.314167	0.694072	0.379905	0.881679
1181.0	0.38556	0.980587	0.595027	0.816858
1182.0	0.276979	1.41266	1.13568	0.717844
1183.0	0.946794	0.828115	0.118679	0.783708
1184.0	0.133804	0.254481	0.120676	0.836811
1185.0	0.12821	0.214341	0.0861316	0.731055
1186.0	0.975985	0.928753	0.0472328	0.888916
1187.0	0.865181	0.659481	0.2057	0.843799
1188.0	0.875873	0.835114	0.0407591	0.812453
1189.0	0.4681	0.766224	0.298124	0.738578
1190.0	0.881301	-0.320635	1.20194	0.882017
1191.0	0.771861	1.12298	0.351118	0.829969
1192.0	0.35116	0.464556	0.113396	0.774967
1193.0	0.11037	0.0922812	0.0180892	0.910681
1194.0	0.558286	0.955735	0.397449	0.681932
1195.0	0.852752	0.872836	0.0200838	0.918035
1196.0	0.870434	0.631163	0.239271	0.784982
1197.0	0.322017	0.079887	0.24213	0.858925
1198.0	0.169395	0.743807	0.574412	0.641166
1199.0	0.747526	0.652083	0.0954436	0.816979
1200.0	0.418087	0.240759	0.177328	0.801115
1201.0	0.321844	0.284257	0.0375869	0.957007
1202.0	0.361776	0.678571	0.316794	0.770272
1203.0	0.864068	0.668526	0.195542	0.805156
1204.0	0.627933	0.784801	0.156868	0.745099
1205.0	0.270114	0.453712	0.183598	0.772333
1206.0	0.928096	0.894715	0.0333811	0.842689
1207.0	0.159934	0.290938	0.131004	0.772978
1208.0	0.441125	0.09306	0.348065	0.72507
1209.0	0.06342	0.648237	0.584817	0.85582
1210.0	0.642542	0.793109	0.150567	0.853062
1211.0	0.185315	0.793564	0.608249	0.680642
1212.0	0.60347	0.929934	0.326465	0.82631
1213.0	0.488946	0.400874	0.0880727	0.731102
1214.0	0.883656	0.919048	0.0353917	0.826759
1215.0	0.983007	0.902017	0.0809897	0.828143
1216.0	0.373109	0.763744	0.390636	0.792257
1217.0	0.59889	0.760601	0.161711	0.747668
1218.0	0.206355	0.454997	0.248642	0.906796
1219.0	0.254426	0.00478973	0.249637	0.913204
1220.0	0.798804	0.095287	0.703517	0.723917
1221.0	0.44616	0.439246	0.00691397	0.871332
1222.0	0.663064	0.75899	0.0959266	0.713112
1223.0	0.827904	0.54149	0.286414	0.789755
1224.0	0.822864	0.346951	0.475912	0.825442
1225.0	0.663844	0.56789	0.0959539	0.740792
1226.0	0.142872	-0.344068	0.48694	0.817464
1227.0	0.841614	0.919734	0.0781195	0.842911
1228.0	0.755711	0.618756	0.136956	0.737355
1229.0	0.32434	0.216233	0.108107	0.894077
1230.0	0.830727	0.921683	0.0909562	0.77243
1231.0	0.11525	0.228922	0.113671	0.803985
1232.0	0.656233	0.755352	0.0991193	0.823929
1233.0	0.25614	0.510916	0.254776	0.78287
1234.0	0.270562	0.123723	0.146839	0.819199
1235.0	0.0777848	0.527921	0.450136	0.718097
1236.0	0.185606	0.635285	0.449679	0.798333
1237.0	0.870033	0.801804	0.0682291	0.901547
1238.0	0.0803368	-0.138585	0.218922	0.840598
1239.0	0.45012	0.0515363	0.398583	0.828015
1240.0	0.20411	0.213577	0.00946784	0.736288
1241.0	0.073209	0.222227	0.149018	0.838915
1242.0	0.702558	0.0940726	0.608485	0.71561
1243.0	0.337692	0.492798	0.155106	0.688164
1244.0	0.763929	0.371416	0.392514	0.786785
1245.0	0.158358	0.140069	0.0182884	0.710091
1246.0	0.150942	0.522739	0.371797	0.739266
1247.0	0.444535	0.400527	0.0440083	0.91887
1248.0	0.398763	0.469542	0.0707784	0.723551
1249.0	0.474802	0.745135	0.270333	0.806621
1250.0	0.732254	0.752013	0.0197584	0.755994
1251.0	0.256883	-0.433921	0.690804	0.691585
1252.0	0.998746	0.549803	0.448943	0.76216
1253.0	0.815608	1.18418	0.368568	0.69751
1254.0	0.134633	0.246537	0.111904	0.855874
1255.0	0.493027	0.514858	0.0218314	0.806749
1256.0	0.716993	0.650294	0.0666984	0.744538
1257.0	0.504826	0.216928	0.287898	0.804551
1258.0	0.589672	1.10376	0.514085	0.867929
1259.0	0.987529	1.23836	0.250833	0.961601
1260.0	0.0212236	0.35172	0.330497	0.841258
1261.0	0.0654605	0.994603	0.929142	0.788566
1262.0	0.771695	1.27482	0.50312	0.800571
1263.0	0.602084	0.578587	0.0234963	0.707666
1264.0	0.104069	0.0200297	0.0840388	0.821537
1265.0	0.697097	1.22404	0.526944	0.871989
1266.0	0.549919	0.721684	0.171765	0.794862
1267.0	0.147171	0.609752	0.462581	0.858657
1268.0	0.948933	0.276951	0.671982	0.875363
1269.0	0.394234	0.0947327	0.299501	0.80157
1270.0	0.563609	0.713888	0.150278	0.73889
1271.0	0.684311	0.695568	0.0112564	0.933642
1272.0	0.639949	1.10666	0.466715	0.798432
1273.0	0.761449	0.797629	0.0361805	0.888586
1274.0	0.557829	-0.159314	0.717144	0.872204
1275.0	0.832221	0.972745	0.140525	0.796936
1276.0	0.0670815	0.600752	0.53367	0.824837
1277.0	0.177932	0.0527093	0.125222	0.813158
1278.0	0.170125	0.41389	0.243764	0.891446
1279.0	0.399221	0.504129	0.104908	0.880676
1280.0	0.619867	0.333089	0.286778	0.702032
1281.0	0.897145	0.865039	0.0321057	0.795357
1282.0	0.0828845	0.0168713	0.0660132	0.865101
1283.0	0.362243	0.3378	0.0244429	0.794576
1284.0	0.623001	0.66999	0.0469893	0.760869
1285.0	0.418665	0.45261	0.0339451	0.856081
1286.0	0.666676	0.503124	0.163552	0.778086
1287.0	0.233901	0.234386	0.000485363	0.813963
1288.0	0.195797	0.675075	0.479279	0.662546
1289.0	0.626482	0.881353	0.25487	0.715995
1290.0	0.0713317	-0.0999387	0.17127	0.825003
1291.0	0.73686	1.51898	0.782121	0.759194
1292.0	0.88288	0.740231	0.142649	0.801649
1293.0	0.0790585	0.363287	0.284228	0.83502
1294.0	0.44808	0.257753	0.190327	0.802131
1295.0	0.61902	0.973963	0.354943	0.873623
1296.0	0.44953	0.35225	0.0972796	0.791948
1297.0	0.611145	0.308353	0.302791	0.853432
1298.0	0.848537	0.611011	0.237525	0.84075
1299.0	0.924487	0.843134	0.0813534	0.928267
1300.0	0.493764	0.568104	0.0743397	0.76461
1301.0	0.969853	1.42967	0.45982	0.840561
1302.0	0.696905	0.540996	0.15591	0.864023
1303.0	0.757231	0.639391	0.11784	0.726831
1304.0	0.402393	0.818051	0.415658	0.859941
1305.0	0.549497	0.23939	0.310107	0.746251
1306.0	0.911501	1.02908	0.11758	0.877846
1307.0	0.953022	0.253601	0.699421	0.766964
1308.0	0.79164	0.412136	0.379504	0.720401
1309.0	0.55229	0.894255	0.341965	0.831821
1310.0	0.920682	0.182417	0.738265	0.8239
1311.0	0.551053	0.93219	0.381137	0.710356
1312.0	0.392466	0.35029	0.0421764	0.694459
1313.0	0.041223	-0.0486732	0.0898962	0.839796
1314.0	0.485556	0.392155	0.0934013	0.730462
1315.0	0.678022	0.489211	0.188811	0.866715
1316.0	0.365084	0.331679	0.033404	0.720416
1317.0	0.147766	-0.0890797	0.236846	0.892043
1318.0	0.778044	0.866056	0.0880116	0.769622
1319.0	0.793807	1.08533	0.291522	0.806677
1320.0	0.0123248	0.63307	0.620745	0.864515
1321.0	0.757918	1.50826	0.750346	0.79658
1322.0	0.86458	0.56443	0.300151	0.780975
1323.0	0.568756	1.08685	0.518095	0.730625
1324.0	0.952723	1.41139	0.45867	0.861839
1325.0	0.802733	0.78622	0.0165133	0.89235
1326.0	0.159427	0.0220099	0.137417	0.814016
1327.0	0.761642	0.524272	0.23737	0.769125
1328.0	0.412741	0.356314	0.0564266	0.717172
1329.0	0.407933	0.253961	0.153972	0.79931
1330.0	0.163577	0.669927	0.50635	0.887368
1331.0	0.0831513	-0.0746881	0.157839	0.75969
1332.0	0.28955	0.381029	0.0914793	0.796881
1333.0	0.0412474	-0.460621	0.501868	0.91298
1334.0	0.832845	0.577409	0.255436	0.817434
1335.0	0.906452	0.97366	0.0672079	0.796276
1336.0	0.629043	0.604111	0.0249326	0.870112
1337.0	0.469634	0.221446	0.248187	0.819317
1338.0	0.599453	0.881706	0.282252	0.74546
1339.0	0.589801	0.51347	0.0763313	0.869818
1340.0	0.454708	0.204185	0.250522	0.850255
1341.0	0.769085	1.02231	0.25322	0.788365
1342.0	0.595405	0.477176	0.118229	0.782458
1343.0	0.39673	0.763932	0.367203	0.79248
1344.0	0.406273	0.592043	0.18577	0.701881
1345.0	0.819988	0.508255	0.311733	0.81678
1346.0	0.538777	0.198091	0.340686	0.769123
1347.0	0.294653	0.195491	0.099162	0.737404
1348.0	0.596377	1.3194	0.723027	0.827126
1349.0	0.0607441	0.46203	0.401286	0.820587
1350.0	0.734322	1.15497	0.42065	0.789833
1351.0	0.576286	0.728052	0.151766	0.74354
1352.0	0.129955	0.0221426	0.107812	0.813829
1353.0	0.126245	0.591738	0.465493	0.824366
1354.0	0.73586	0.472405	0.263455	0.769066
1355.0	0.896874	0.817245	0.0796286	0.909187
1356.0	0.171711	0.562484	0.390773	0.735673
1357.0	0.544152	0.573261	0.0291092	0.854559
1358.0	0.552572	0.604545	0.0519731	0.773858
1359.0	0.978272	0.360566	0.617706	0.748227
1360.0	0.722731	0.734565	0.0118337	0.907755
1361.0	0.466459	0.620248	0.153789	0.771612
1362.0	0.00225355	0.0775724	0.0753188	0.811087
1363.0	0.439634	0.13445	0.305184	0.798813
1364.0	0.427184	0.970035	0.542851	0.85406
1365.0	0.134272	0.429299	0.295027	0.915207
1366.0	0.359219	0.0292716	0.329947	0.740706
1367.0	0.253568	0.63765	0.384082	0.809432
1368.0	0.140509	0.603678	0.463169	0.694593
1369.0	0.37825	0.864423	0.486173	0.853383
1370.0	0.496651	0.567538	0.0708867	0.783095
1371.0	0.952534	0.903221	0.0493137	0.861465
1372.0	0.764742	0.443875	0.320867	0.816285
1373.0	0.482105	0.332648	0.149457	0.690683
1374.0	0.95871	0.89039	0.0683202	0.808161
1375.0	0.382765	-0.10247	0.485235	0.827716
1376.0	0.0837901	0.17928	0.0954898	0.834707
1377.0	0.219186	-0.0881579	0.307344	0.802729
1378.0	0.479509	0.969852	0.490342	0.712588
1379.0	0.0488204	1.0447	0.995876	0.634514
1380.0	0.554589	0.452453	0.102136	0.809146
1381.0	0.80902	1.37119	0.562171	0.682786
1382.0	0.980519	0.739185	0.241334	0.789355
1383.0	0.483755	0.0274647	0.456291	0.81913
1384.0	0.0734164	0.178503	0.105087	0.770283
1385.0	0.915878	0.79779	0.118088	0.848975
1386.0	0.454374	0.0692827	0.385092	0.866396
1387.0	0.419483	0.514523	0.0950403	0.847471
1388.0	0.620652	1.09394	0.473287	0.894411
1389.0	0.624417	0.7434	0.118983	0.834758
1390.0	0.107972	0.290434	0.182462	0.798477
1391.0	0.525098	0.609541	0.0844424	0.777051
1392.0	0.491344	0.292705	0.198639	0.901354
1393.0	0.324314	0.169226	0.155087	0.829045
1394.0	0.88225	0.695834	0.186416	0.906162
1395.0	0.54175	0.709897	0.168147	0.786294
1396.0	0.827057	0.891406	0.0643497	0.794185
1397.0	0.556967	0.765615	0.208648	0.681542
1398.0	0.0863625	0.182437	0.0960744	0.778468
1399.0	0.523161	-0.0183646	0.541526	0.811826
1400.0	0.327619	0.476776	0.149158	0.703803
1401.0	0.546869	0.790572	0.243702	0.802453
1402.0	0.579713	0.219839	0.359874	0.758288
1403.0	0.317888	0.27156	0.0463279	0.739153
1404.0	0.805872	0.691785	0.114088	0.926333
1405.0	0.638505	1.20622	0.567719	0.845352
1406.0	0.232465	0.0421366	0.190328	0.820347
1407.0	0.221357	0.151654	0.0697031	0.741784
1408.0	0.244559	0.694444	0.449886	0.796431
1409.0	0.497336	0.562939	0.0656037	0.760724
1410.0	0.396504	-0.2028	0.599304	0.836032
1411.0	0.557428	0.516829	0.0405984	0.706326
1412.0	0.108633	0.249815	0.141182	0.828203
1413.0	0.165761	0.646085	0.480324	0.699707
1414.0	0.462856	1.06945	0.606595	0.871263
1415.0	0.948294	1.03582	0.0875281	0.818351
1416.0	0.904146	1.30721	0.403064	0.785411
1417.0	0.444614	0.404065	0.0405489	0.852604
1418.0	0.751359	0.865717	0.114358	0.814137
1419.0	0.111633	-0.166289	0.277922	0.708425
1420.0	0.584014	1.0671	0.483083	0.838133
1421.0	0.575354	0.678921	0.103567	0.719467
1422.0	0.595261	0.619544	0.0242838	0.862102
1423.0	0.782348	0.547177	0.235171	0.836638
1424.0	0.89177	0.569727	0.322043	0.836645
1425.0	0.257406	0.61912	0.361714	0.868584
1426.0	0.420834	0.621491	0.200657	0.820087
1427.0	0.390055	-0.0840643	0.47412	0.738971
1428.0	0.351166	0.702904	0.351737	0.890099
1429.0	0.98633	-0.0598732	1.0462	0.916204
1430.0	0.917504	0.92142	0.00391673	0.794236
1431.0	0.70044	0.876659	0.176219	0.832412
1432.0	0.944252	0.641591	0.302662	0.84831
1433.0	0.808428	1.20581	0.39738	0.787004
1434.0	0.238567	0.0770097	0.161558	0.802142
1435.0	0.570546	0.691063	0.120518	0.791539
1436.0	0.527039	1.33634	0.809302	0.852917
1437.0	0.703404	0.311481	0.391922	0.791062
1438.0	0.839353	0.918075	0.0787218	0.741142
1439.0	0.35284	0.177975	0.174865	0.774756
1440.0	0.271141	0.253549	0.0175924	0.87094
1441.0	0.869623	0.803082	0.0665413	0.847801
1442.0	0.475218	0.735103	0.259885	0.864343
1443.0	0.127631	-0.393199	0.52083	0.838751
1444.0	0.806019	0.43429	0.371729	0.780608
1445.0	0.481506	0.33763	0.143876	0.818176
1446.0	0.54707	0.409349	0.137721	0.820373
1447.0	0.692242	0.994773	0.302531	0.852774
1448.0	0.546252	0.269185	0.277067	0.69768
1449.0	0.369133	0.520789	0.151656	0.826619
1450.0	0.385573	0.757814	0.372241	0.792978
1451.0	0.21264	0.3008	0.0881602	0.792773
1452.0	0.792514	1.00348	0.21097	0.892507
1453.0	0.714962	1.2277	0.512739	0.854854
1454.0	0.156563	0.508886	0.352323	0.756551
1455.0	0.12746	-0.0445692	0.17203	0.759594
1456.0	0.922918	0.965072	0.0421547	0.903461
1457.0	0.416814	0.555245	0.138432	0.867608
1458.0	0.557616	1.00133	0.44371	0.855478
1459.0	0.228251	0.501819	0.273568	0.954347
1460.0	0.74305	0.922902	0.179852	0.822081
1461.0	0.0432754	-0.653342	0.696617	0.886271
1462.0	0.179857	0.210099	0.0302426	0.693131
1463.0	0.333868	0.186149	0.147719	0.77658
1464.0	0.479607	0.479022	0.000584757	0.88447
1465.0	0.86287	0.593442	0.269428	0.690666
1466.0	0.707202	0.857257	0.150055	0.819316
1467.0	0.790073	0.945142	0.155069	0.732072
1468.0	0.776478	0.711434	0.0650439	0.867634
1469.0	0.802972	0.647692	0.15528	0.745553
1470.0	0.721295	0.680354	0.0409415	0.78445
1471.0	0.657629	1.52085	0.863226	0.773532
1472.0	0.258799	0.596045	0.337246	0.81721
1473.0	0.0483888	0.515252	0.466863	0.644826
1474.0	0.0166359	0.475107	0.458471	0.853808
1475.0	0.731094	0.512231	0.218863	0.787839
1476.0	0.310286	0.231788	0.0784982	0.720246
1477.0	0.636383	1.00586	0.36948	0.789559
1478.0	0.144269	0.157774	0.013505	0.848221
1479.0	0.353744	-0.132997	0.486741	0.82849
1480.0	0.0989762	0.482804	0.383828	0.80996
1481.0	0.336951	0.84221	0.505259	0.838756
1482.0	0.0444518	0.0679617	0.0235099	0.804829
1483.0	0.186272	-0.0856306	0.271903	0.807841
1484.0	0.305103	-0.145278	0.450381	0.843034
1485.0	0.359112	0.590985	0.231873	0.831398
1486.0	0.845999	1.32247	0.476471	0.81766
1487.0	0.613566	0.674465	0.0608986	0.804928
1488.0	0.229769	-0.0280658	0.257835	0.738531
1489.0	0.270633	0.758006	0.487373	0.892466
1490.0	0.794389	0.675058	0.119331	0.820758
1491.0	0.718199	0.775123	0.0569244	0.869673
1492.0	0.078333	0.248434	0.170101	0.834907
1493.0	0.0979543	0.301271	0.203317	0.791094
1494.0	0.358777	0.614367	0.255591	0.814725
1495.0	0.665256	0.834135	0.168879	0.727008
1496.0	0.761025	0.368502	0.392523	0.843476
1497.0	0.0490028	0.390544	0.341541	0.843931
1498.0	0.653527	0.804005	0.150479	0.865209
1499.0	0.557907	0.729148	0.171241	0.925383
1500.0	0.614152	1.52976	0.915609	0.84535
1501.0	0.131139	0.0222891	0.10885	0.873158
1502.0	0.231081	0.166314	0.0647673	0.800014
1503.0	0.432117	1.1118	0.679679	0.804607
1504.0	0.0737875	-0.104045	0.177832	0.814019
1505.0	0.618624	0.373818	0.244806	0.790227
1506.0	0.742385	1.06594	0.323554	0.771057
1507.0	0.785155	1.69799	0.912836	0.710101
1508.0	0.816474	0.81911	0.00263652	0.818363
1509.0	0.339217	-0.228499	0.567715	0.827566
1510.0	0.183204	0.538608	0.355404	0.919518
1511.0	0.13193	0.188466	0.0565367	0.873444
1512.0	0.181029	0.153251	0.0277781	0.837682
1513.0	0.367759	0.909918	0.542159	0.80212
1514.0	0.193921	0.61014	0.41622	0.724108
1515.0	0.789247	0.4248	0.364447	0.753935
1516.0	0.877966	0.999178	0.121212	0.877183
1517.0	0.371269	0.801858	0.430589	0.868807
1518.0	0.583568	0.458949	0.124619	0.78403
1519.0	0.560027	1.12884	0.568812	0.737926
1520.0	0.719868	0.781728	0.0618601	0.872749
1521.0	0.125627	-0.251065	0.376692	0.813785
1522.0	0.130403	0.362881	0.232478	0.726843
1523.0	0.54962	0.81309	0.26347	0.81844
1524.0	0.545502	0.589024	0.0435217	0.639192
1525.0	0.392727	0.160359	0.232368	0.88298
1526.0	0.492934	0.60994	0.117006	0.790916
1527.0	0.708982	0.283333	0.425649	0.73675
1528.0	0.532451	0.754738	0.222287	0.933158
1529.0	0.267517	0.558583	0.291066	0.761561
1530.0	0.986556	0.85401	0.132546	0.776039
1531.0	0.836849	0.864306	0.0274567	0.764962
1532.0	0.855592	1.17282	0.317228	0.71985
1533.0	0.781195	0.464155	0.317039	0.710041
1534.0	0.720564	-0.04853	0.769094	0.808329
1535.0	0.200422	0.674002	0.47358	0.6755
1536.0	0.125371	0.0747283	0.050643	0.778869
1537.0	0.894081	0.865459	0.0286215	0.785452
1538.0	0.063171	0.418956	0.355785	0.878492
1539.0	0.0475284	0.14887	0.101341	0.786586
1540.0	0.36487	0.162041	0.202829	0.884324
1541.0	0.469051	0.60541	0.136359	0.942191
1542.0	0.614443	0.705089	0.0906454	0.95327
1543.0	0.00187044	-0.0820269	0.0838973	0.789292
1544.0	0.488068	0.925963	0.437895	0.738772
1545.0	0.996563	0.973705	0.0228574	0.718947
1546.0	0.06497	-0.554098	0.619068	0.741641
1547.0	0.373619	0.0621144	0.311504	0.905891
1548.0	0.392954	0.00157824	0.391376	0.871718
1549.0	0.459829	0.763702	0.303873	0.788132
1550.0	0.74573	1.21873	0.473001	0.704521
1551.0	0.769965	1.0825	0.312535	0.788454
1552.0	0.927447	0.585236	0.342212	0.885211
1553.0	0.0650338	0.337206	0.272172	0.75026
1554.0	0.138033	-0.00490619	0.142939	0.800539
1555.0	0.558283	1.26928	0.710996	0.908192
1556.0	0.413972	0.337793	0.0761793	0.703539
1557.0	0.0399185	0.318695	0.278777	0.872659
1558.0	0.305401	0.230672	0.0747287	0.804146
1559.0	0.584008	0.484979	0.0990292	0.799946
1560.0	0.258228	0.492695	0.234467	0.82888
1561.0	0.46071	0.29301	0.1677	0.887931
1562.0	0.953367	0.993511	0.0401439	0.829102
1563.0	0.504541	0.667273	0.162732	0.810063
1564.0	0.585665	0.743331	0.157666	0.777722
1565.0	0.484099	0.491725	0.00762641	0.877945
1566.0	0.669171	0.794917	0.125746	0.812777
1567.0	0.348443	-0.217272	0.565715	0.858172
1568.0	0.372687	-0.228429	0.601117	0.924664
1569.0	0.950391	0.393932	0.556459	0.843805
1570.0	0.0616245	-0.221525	0.28315	0.786407
1571.0	0.773336	0.218524	0.554812	0.819892
1572.0	0.0776786	-0.307244	0.384923	0.890738
1573.0	0.549731	0.521799	0.0279322	0.87996
1574.0	0.469304	0.593392	0.124088	0.811463
1575.0	0.112111	0.392932	0.280821	0.948273
1576.0	0.452972	-0.0661089	0.519081	0.840719
1577.0	0.139219	0.135601	0.00361764	0.894874
1578.0	0.395322	0.655449	0.260127	0.813195
1579.0	0.429255	0.869809	0.440555	0.837787
1580.0	0.186707	0.535461	0.348755	0.608251
1581.0	0.986639	0.80933	0.177309	0.801679
1582.0	0.541345	0.525516	0.0158296	0.675388
1583.0	0.484268	0.628625	0.144357	0.784143
1584.0	0.560948	0.519748	0.0411999	0.826764
1585.0	0.452148	0.613339	0.161192	0.803295
1586.0	0.737789	0.692183	0.0456059	0.847488
1587.0	0.453258	0.28685	0.166408	0.819261
1588.0	0.282367	-0.187137	0.469504	0.83818
1589.0	0.72345	0.417536	0.305914	0.756295
1590.0	0.347173	-0.064206	0.411379	0.836895
1591.0	0.810661	0.997858	0.187198	0.714263
1592.0	0.726487	0.344774	0.381713	0.746166
1593.0	0.190302	0.00816443	0.182138	0.593026
1594.0	0.793189	0.407985	0.385204	0.883187
1595.0	0.905514	0.50776	0.397754	0.809689
1596.0	0.894698	0.872513	0.0221848	0.781393
1597.0	0.297813	-0.156571	0.454383	0.745989
1598.0	0.68517	0.457826	0.227344	0.880868
1599.0	0.845276	1.41783	0.572554	0.755134
1600.0	0.748308	0.465398	0.28291	0.898028
1601.0	0.921086	0.247475	0.673611	0.820458
1602.0	0.191829	0.212329	0.0204998	0.918534
1603.0	0.691516	0.578783	0.112733	0.903486
1604.0	0.887875	1.10076	0.212882	0.834262
1605.0	0.807602	0.104235	0.703367	0.715707
1606.0	0.19475	0.483057	0.288308	0.771465
1607.0	0.361917	0.464268	0.102351	0.846537
1608.0	0.829949	0.728492	0.101458	0.811661
1609.0	0.886297	1.12505	0.238755	0.850028
1610.0	0.643796	0.505948	0.137848	0.668345
1611.0	0.0943458	0.189838	0.0954919	0.834514
1612.0	0.751644	1.10035	0.348704	0.795896
1613.0	0.0767884	0.0724871	0.00430134	0.771147
1614.0	0.213288	0.437834	0.224547	0.795091
1615.0	0.00279561	0.147659	0.144864	0.91955
1616.0	0.420826	0.242293	0.178533	0.813376
1617.0	0.12039	-0.0278007	0.148191	0.815558
1618.0	0.780253	0.587317	0.192936	0.85378
1619.0	0.810003	0.335052	0.474951	0.772733
1620.0	0.687725	0.334742	0.352983	0.820716
1621.0	0.573369	-0.179571	0.75294	0.69518
1622.0	0.549117	-0.164037	0.713153	0.724771
1623.0	0.416166	0.409053	0.00711301	0.787844
1624.0	0.890721	1.32159	0.430866	0.755237
1625.0	0.278993	0.506849	0.227856	0.773734
1626.0	0.423071	0.269118	0.153953	0.896263
1627.0	0.857322	0.733182	0.124139	0.719984
1628.0	0.586838	0.617548	0.03071	0.791323
1629.0	0.292736	0.374088	0.0813513	0.882769
1630.0	0.460846	0.186006	0.27484	0.831207
1631.0	0.137929	0.636926	0.498997	0.861381
1632.0	0.12768	-0.400062	0.527742	0.802568
1633.0	0.83901	1.28298	0.443965	0.794764
1634.0	0.151802	0.18968	0.0378772	0.701156
1635.0	0.834581	0.746001	0.0885804	0.951224
1636.0	0.966129	0.875756	0.0903728	0.854245
1637.0	0.932058	1.17403	0.241972	0.889881
1638.0	0.111412	0.332841	0.221429	0.732671
1639.0	0.0876748	0.555761	0.468086	0.843612
1640.0	0.19333	-0.0467792	0.240109	0.779522
1641.0	0.329888	0.539191	0.209304	0.865487
1642.0	0.963387	0.398272	0.565114	0.928694
1643.0	0.612981	0.0344408	0.57854	0.842331
1644.0	0.497522	0.449237	0.0482847	0.896917
1645.0	0.269168	0.514356	0.245188	0.756331
1646.0	0.750582	0.320944	0.429638	0.685807
1647.0	0.659618	0.790623	0.131005	0.708069
1648.0	0.945977	0.499736	0.446241	0.961006
1649.0	0.508417	0.429171	0.0792461	0.911916
1650.0	0.741142	0.200541	0.540601	0.824351
1651.0	0.427865	0.255237	0.172628	0.863032
1652.0	0.697629	1.11936	0.421734	0.88253
1653.0	0.19084	0.390452	0.199612	0.880466
1654.0	0.317533	0.583337	0.265805	0.876443
1655.0	0.303318	0.751675	0.448357	0.77819
1656.0	0.315178	-0.175752	0.49093	0.823068
1657.0	0.598613	0.679832	0.0812185	0.928306
1658.0	0.713156	1.22353	0.510373	0.885988
1659.0	0.161628	0.166559	0.0049316	0.827845
1660.0	0.76551	0.465083	0.300427	0.900364
1661.0	0.592088	1.01345	0.421363	0.827059
1662.0	0.963618	1.1546	0.190983	0.876063
1663.0	0.204892	0.00851546	0.196377	0.88804
1664.0	0.954946	1.09255	0.137603	0.712891
1665.0	0.317617	0.72016	0.402543	0.88221
1666.0	0.085493	0.339381	0.253888	0.872302
1667.0	0.116342	-0.0413376	0.15768	0.89813
1668.0	0.352333	0.518878	0.166545	0.796663
1669.0	0.640808	0.708305	0.0674969	0.786648
1670.0	0.090666	0.712423	0.621757	0.96112
1671.0	0.932762	0.725648	0.207114	0.830719
1672.0	0.19694	0.652854	0.455914	0.75735
1673.0	0.653197	0.645578	0.00761866	0.68921
1674.0	0.109754	-0.0482071	0.157961	0.945676
1675.0	0.689522	0.312489	0.377033	0.761606
1676.0	0.902613	0.516084	0.386529	0.908587
1677.0	0.869684	0.73251	0.137173	0.792784
1678.0	0.752625	0.752029	0.000596415	0.835135
