QTL_ID	Freq	MutEffect

258526.0	1.0	-0.0137238
291599.0	1.0	-0.14632
68195.0	1.0	0.243892
239825.0	1.0	-0.0576813
431686.0	1.0	0.149453
634497.0	1.0	0.109424
426210.0	1.0	0.070994
316478.0	1.0	0.142065
293318.0	1.0	0.0896993
271458.0	1.0	-0.139873
163851.0	1.0	-0.101426
235449.0	1.0	0.327159
438627.0	1.0	0.150154
802531.0	1.0	-0.182392
186127.0	1.0	0.0549078
455309.0	1.0	-0.0901706
704003.0	1.0	-0.0876236
91747.0	1.0	-0.109569
25932.0	1.0	0.00241595
189102.0	1.0	0.0384365
186809.0	1.0	-0.037367
446946.0	1.0	0.0666502
54066.0	1.0	0.0251481
122553.0	1.0	0.11212
185349.0	1.0	-0.157824
235393.0	1.0	-0.0306122
389916.0	1.0	-0.11005
156534.0	1.0	-0.138122
779914.0	1.0	-0.023458
362676.0	1.0	-0.0474398
153428.0	1.0	-0.0231902
654216.0	1.0	-0.0663986
501465.0	1.0	-0.110413
260708.0	1.0	0.117579
420551.0	1.0	-0.0169022
343031.0	1.0	-0.00510041
602549.0	1.0	0.00224783
604893.0	1.0	-0.0179947
433952.0	1.0	-0.150483
790928.0	1.0	-0.00817385
539529.0	1.0	-0.0731835
754957.0	1.0	-0.0213848
640255.0	1.0	0.0246412
511313.0	1.0	0.0211798
424853.0	1.0	0.000291517
773962.0	1.0	-0.165308
619349.0	1.0	-0.00499979
778925.0	1.0	-0.0732513
705842.0	1.0	0.252171
703433.0	1.0	-0.117083
779282.0	1.0	0.240545
519757.0	1.0	0.042608
329884.0	1.0	-0.087736
292380.0	1.0	-0.0753078
352848.0	1.0	-0.0333356
346810.0	1.0	0.0217651
275303.0	1.0	-0.019608
342154.0	1.0	-0.0388664
314142.0	1.0	0.0549648
388276.0	1.0	-0.0327309
301340.0	1.0	0.125134
277581.0	1.0	0.0994795
278812.0	1.0	-0.104872
317154.0	1.0	-0.124768
296352.0	1.0	-0.170889
388316.0	1.0	-0.164822
446996.0	1.0	-0.0157675
648666.0	1.0	0.0581131
15715.0	1.0	-0.0862839
128168.0	1.0	-0.0658527
563604.0	1.0	-0.0801411
23763.0	1.0	0.130699
626101.0	1.0	0.0464944
113697.0	1.0	-0.123187
185838.0	1.0	0.066956
168135.0	1.0	0.088915
781240.0	1.0	-0.0699764
20424.0	1.0	-0.223588
318282.0	1.0	-0.015759
152114.0	1.0	0.012685
740087.0	1.0	-0.0628282
82104.0	1.0	0.115824
3502.0	1.0	-0.0852107
422452.0	1.0	-0.0258871
774390.0	1.0	0.168895
585119.0	1.0	0.0438637
68428.0	1.0	-0.204021
233834.0	1.0	-0.00423135
132727.0	1.0	0.0941589
251919.0	1.0	-0.164587
271576.0	1.0	-0.079401
92132.0	1.0	0.0927662
428122.0	1.0	-0.0675306
318874.0	1.0	0.0774119
625143.0	1.0	-0.0545932
373335.0	1.0	0.0817504
365380.0	1.0	0.0827746
90253.0	1.0	-0.0803146
81131.0	1.0	-0.00433135
3640.0	1.0	0.0591601
404368.0	1.0	0.201769
221090.0	1.0	0.0260672
28031.0	1.0	0.12786
353827.0	1.0	0.128143
1610.0	1.0	0.0336191
417509.0	1.0	-0.0429198
1087.0	1.0	-0.00121611
102929.0	1.0	-0.0421983
66739.0	1.0	0.0252077
