0	-0.145446	1
1	0.337766	1
10	0.293894	1
14	-0.258805	1
15	0.515691	1
20	-0.18595	1
21	-0.252848	1
25	0.488569	1
29	-0.183706	1
40	0.0171454	1
43	-0.791544	1
44	0.2458	1
45	-0.402096	1
46	0.195208	1
48	0.530366	1
50	0.51546	1
51	0.144072	1
58	-0.356495	1
60	-0.696581	1
66	-0.0242094	1
76	0.124822	1
78	0.560882	1
80	0.0564084	1
82	0.574335	1
84	-0.292435	1
87	0.452816	1
89	-0.465018	1
93	-0.0669791	1
94	-0.235328	1
98	0.0644693	1
100	-0.395106	1
110	0.0813766	1
111	0.305199	1
113	-0.581852	1
119	0.657109	1
122	-0.147235	1
125	0.264079	1
131	0.398772	1
135	-0.385263	1
136	-0.118954	1
142	-0.353209	1
144	0.313583	1
145	-0.5823	1
147	0.40449	1
151	0.483827	1
152	0.0432459	1
158	0.315616	1
159	-0.167881	1
162	0.360227	1
165	0.0120433	1
168	-0.347598	1
172	-0.264078	1
177	0.450755	1
182	0.289538	1
186	0.185836	1
188	0.0471989	1
191	-0.23735	1
193	-0.272244	1
194	-0.392222	1
196	-0.477108	1
199	0.367981	1
201	-0.467574	1
202	0.430082	1
203	-0.341607	1
204	0.136605	1
208	-0.954667	1
210	-0.283109	1
213	-0.330851	1
215	-0.267633	1
218	-0.294487	1
221	-0.269484	1
225	0.799113	1
226	-0.48941	1
229	0.176022	1
231	0.018766	1
232	0.0589308	1
233	-0.0392654	1
234	-0.32783	1
236	0.239317	1
239	-0.0440767	1
240	0.319502	1
241	0.584195	1
245	0.12195	1
247	-0.084294	1
251	0.605755	1
255	-0.149547	1
257	0.0517552	1
262	0.443323	1
269	-0.312696	1
273	-0.308548	1
283	-0.363392	1
284	0.0766835	1
287	-0.159814	1
291	0.113082	1
293	-0.292253	1
295	0.409881	1
299	0.118009	1
301	0.381782	1
302	0.577338	1
309	-0.294817	1
312	0.0611346	1
313	0.242007	1
314	0.166589	1
315	-0.11546	1
318	0.275677	1
323	0.196913	1
325	0.0941756	1
328	-0.243704	1
331	0.463412	1
334	-0.246363	1
336	-0.207039	1
337	-0.113311	1
338	0.231224	1
339	-0.0744203	1
340	0.173519	1
343	0.0336676	1
349	-0.599854	1
351	-0.14653	1
352	0.2759	1
353	-0.0620667	1
354	-0.0157015	1
357	0.350515	1
358	-0.0578042	1
360	0.257256	1
363	-0.411901	1
364	0.451757	1
366	0.118347	1
370	-0.236584	1
371	0.132936	1
380	0.206838	1
383	0.451285	1
385	0.282483	1
386	-0.0518321	1
393	-0.0876992	1
395	-0.312108	1
397	0.112881	1
398	0.658352	1
399	-0.368445	1
403	-0.552936	1
407	0.459767	1
411	-0.42889	1
412	-0.343823	1
414	-0.110952	1
416	0.608307	1
417	0.166627	1
418	-0.190577	1
421	0.351265	1
423	0.0632028	1
426	-0.229164	1
428	0.138567	1
430	-0.458451	1
431	-0.104582	1
432	0.129047	1
434	0.166689	1
444	-0.022305	1
445	0.567246	1
449	0.416609	1
452	-0.63497	1
453	-0.0893962	1
454	-0.138021	1
455	0.100246	1
456	0.231892	1
457	0.616041	1
458	0.0595774	1
464	0.2674	1
465	0.36131	1
468	-0.083514	1
471	0.439784	1
484	0.0704964	1
485	-0.0683747	1
488	0.472549	1
489	0.0414774	1
490	-0.533535	1
502	0.161299	1
512	0.377234	1
520	0.0478345	1
522	-0.579957	1
533	0.0820309	1
537	0.39619	1
538	0.306487	1
543	0.335993	1
544	-0.190394	1
546	0.276294	1
551	0.416265	1
552	0.200768	1
553	0.506514	1
556	-0.0733823	1
557	-0.675781	1
563	0.179851	1
564	0.544126	1
565	0.25245	1
566	0.146242	1
568	0.0729552	1
574	-0.0985195	1
577	-0.0152787	1
581	-0.0373945	1
582	-0.36311	1
585	-1.20397	1
589	-0.320926	1
593	-0.276719	1
595	-0.654463	1
597	-0.264087	1
598	-0.554778	1
599	0.505782	1
600	-0.103343	1
601	-0.23745	1
603	0.0593038	1
610	-0.0802349	1
611	-0.815851	1
613	-0.021856	1
614	-0.732491	1
615	-0.822636	1
617	-0.446595	1
620	-0.242704	1
622	-0.33713	1
624	-0.130435	1
625	0.0322966	1
628	0.425478	1
635	-0.053728	1
639	-0.0116821	1
640	-0.185021	1
642	0.416746	1
643	-0.023026	1
649	-0.0219666	1
652	-0.00278725	1
655	0.440983	1
656	-0.280022	1
657	0.23298	1
659	-0.0980491	1
666	0.232186	1
667	-0.123044	1
668	-0.730876	1
671	0.381314	1
672	-0.18963	1
674	0.300981	1
679	-0.24738	1
680	-0.582264	1
683	0.0689594	1
686	0.667701	1
688	0.411427	1
691	-0.524634	1
692	-0.6728	1
693	0.807039	1
702	-0.297551	1
704	-0.14157	1
705	-0.138696	1
707	0.437878	1
711	0.754026	1
717	0.472093	1
718	-0.289906	1
720	-0.0951121	1
722	-1.06977	1
724	-0.0221303	1
728	0.0700193	1
731	0.475192	1
732	-0.00349723	1
734	-0.544216	1
735	-0.521877	1
736	0.46317	1
737	0.371318	1
741	0.505414	1
750	0.548614	1
751	0.877637	1
752	0.0477191	1
758	-0.235019	1
760	-0.275467	1
764	-0.0924324	1
767	0.61063	1
773	0.0856378	1
774	-0.498806	1
776	-0.350702	1
777	-0.0617012	1
780	-0.0609033	1
781	0.207607	1
782	0.286543	1
789	0.108168	1
795	0.284899	1
796	0.0191506	1
798	0.431389	1
799	-0.259428	1
810	-0.141295	1
811	0.196172	1
812	0.00126951	1
817	0.181549	1
822	-0.0459812	1
825	0.28112	1
836	-0.012782	1
840	0.154848	1
842	0.154227	1
847	-0.117183	1
852	-0.0667979	1
854	-0.805644	1
855	0.0556128	1
858	0.200247	1
859	-0.713992	1
865	0.330305	1
869	0.296367	1
878	-0.134091	1
880	1.03256	1
881	0.0233221	1
883	0.300002	1
886	-0.197047	1
889	0.440277	1
894	-0.271577	1
895	-0.62504	1
897	0.321256	1
898	-0.0997574	1
902	-0.679337	1
905	-0.0931149	1
906	-0.750285	1
907	-0.0616728	1
908	0.202924	1
909	0.211635	1
913	-0.381679	1
918	-0.623287	1
925	0.158984	1
926	0.329712	1
928	0.0019571	1
929	0.174479	1
930	0.0283647	1
937	-0.591952	1
943	-0.0248629	1
948	0.13299	1
954	0.950563	1
955	-0.303782	1
956	-0.286885	1
957	0.124319	1
960	-0.325741	1
962	-0.35654	1
979	-0.210036	1
980	-0.204384	1
982	-0.29001	1
984	0.0474175	1
985	0.0498194	1
987	0.157083	1
990	-0.460116	1
991	0.292631	1
992	-0.498416	1
993	0.104814	1
994	-0.522007	1
998	-0.427957	1
999	0.328388	1
1003	-0.507493	1
1004	0.403285	1
1008	0.0357213	1
1009	-0.15266	1
1016	0.297535	1
1024	0.235187	1
1026	0.558713	1
1027	-0.625402	1
1028	-0.388372	1
1032	0.409392	1
1041	0.709001	1
1042	-0.62028	1
1043	0.0829307	1
1045	-0.153566	1
1046	-0.141448	1
1056	0.20651	1
1057	0.385481	1
1058	0.431026	1
1060	0.386323	1
1063	-0.461977	1
1068	-0.512803	1
1070	0.319531	1
1079	0.0328716	1
1084	-0.51901	1
1086	-0.155765	1
1094	0.0878116	1
1095	-0.23404	1
1096	0.110453	1
1104	-0.0676722	1
1105	0.214357	1
1117	-1.25363	1
1118	0.477815	1
1122	-0.254211	1
1124	0.185307	1
1126	0.0896842	1
1129	0.431128	1
1133	0.148989	1
1134	0.263604	1
1135	0.538908	1
1136	0.316614	1
1139	-0.307508	1
1140	0.137804	1
1141	0.559773	1
1142	-0.170488	1
1145	0.686273	1
1146	-0.122435	1
1150	0.172441	1
1154	0.770866	1
1155	-0.217021	1
1160	0.380125	1
1161	-0.0987165	1
1162	-0.467795	1
1165	-0.382456	1
1175	-0.200034	1
1176	0.0294236	1
1177	-0.34701	1
1178	0.180909	1
1180	-0.715104	1
1184	-0.269505	1
1186	-0.162084	1
1189	-0.225999	1
1194	0.007954	1
1196	-0.126688	1
1200	0.0210527	1
1201	0.357901	1
1203	-0.559543	1
1204	-0.174712	1
1205	0.0641882	1
1206	-0.277899	1
1208	-0.381992	1
1215	0.428562	1
1217	-0.06184	1
1220	0.658284	1
1224	-0.176909	1
1225	0.191079	1
1226	0.0799387	1
1229	0.744523	1
1231	0.0675602	1
1232	0.308509	1
1234	0.189714	1
1236	0.0628481	1
1237	0.551612	1
1240	-0.172014	1
1241	-0.385565	1
1245	-0.720176	1
1247	0.162074	1
1252	0.0348372	1
1259	-0.380719	1
1262	0.228963	1
1263	0.487307	1
2	0.590895	2
4	0.576051	2
5	-0.801982	2
6	-0.268092	2
7	0.0888598	2
9	0.407982	2
12	-0.296768	2
13	0.397822	2
16	-0.00967835	2
17	-0.618051	2
22	0.156206	2
23	0.492881	2
24	-0.750059	2
26	-0.0889994	2
28	-0.348688	2
33	0.139632	2
34	0.59924	2
35	0.256135	2
36	0.386363	2
39	-0.330372	2
41	0.633133	2
42	0.522945	2
49	0.271962	2
52	0.0330413	2
53	0.898693	2
55	0.283278	2
56	-0.690565	2
57	-0.451353	2
62	-0.396374	2
64	0.353473	2
65	0.705972	2
70	-0.314363	2
72	0.115087	2
73	0.235945	2
75	-0.81116	2
79	0.526932	2
81	-0.224166	2
83	0.141263	2
88	-0.420203	2
90	0.0994779	2
92	0.92423	2
95	0.695831	2
97	0.669683	2
99	-0.0962583	2
101	-0.243138	2
102	0.0551989	2
103	0.356911	2
106	-0.434767	2
112	-0.0793221	2
114	0.622351	2
116	0.22847	2
120	-0.306497	2
121	0.443584	2
126	-0.453163	2
129	0.361823	2
130	0.85179	2
132	-0.124353	2
133	-0.0158224	2
134	0.35631	2
140	-0.089232	2
141	0.311764	2
143	0.535249	2
153	0.340999	2
157	0.249932	2
164	-0.190409	2
166	-0.548796	2
167	0.0216539	2
169	0.13299	2
170	-0.52953	2
174	-0.114236	2
175	0.441475	2
179	0.184573	2
180	0.298585	2
185	0.0986832	2
189	-0.621023	2
192	0.378142	2
198	0.161451	2
200	-0.169967	2
206	-0.211463	2
207	0.454405	2
211	-0.425907	2
216	0.00834147	2
217	0.157937	2
220	-0.123133	2
223	-0.179492	2
224	-0.400509	2
227	-0.0953801	2
230	-0.473739	2
235	0.0888863	2
237	0.18083	2
238	-0.193509	2
242	-0.451112	2
243	-0.891656	2
246	-0.423974	2
250	0.373719	2
252	-0.205451	2
254	-0.268115	2
256	0.0155175	2
260	0.319943	2
264	0.411071	2
265	-0.240795	2
268	-0.56485	2
271	-0.361753	2
272	-0.20956	2
275	-0.312395	2
276	0.381601	2
278	0.336741	2
279	0.0101451	2
282	-0.157915	2
285	0.336072	2
288	-0.114031	2
289	-0.19778	2
292	0.280858	2
294	-0.0272779	2
296	-0.300931	2
297	0.241395	2
298	-0.270796	2
300	-0.165011	2
304	-0.0185814	2
305	0.37773	2
308	0.0138123	2
310	-0.455834	2
311	-0.601052	2
317	0.469279	2
322	0.140634	2
324	-0.020614	2
326	0.69072	2
327	-0.215419	2
330	0.323359	2
332	-0.425415	2
333	-0.0829893	2
335	0.407057	2
344	0.604001	2
347	0.258807	2
348	0.390159	2
355	0.395002	2
361	-0.839897	2
368	0.568283	2
369	-0.0967042	2
372	0.17982	2
375	0.0244492	2
378	-0.230955	2
379	0.502328	2
384	-0.353706	2
391	0.00555909	2
392	-0.224003	2
394	0.890166	2
400	0.418874	2
401	0.115378	2
404	0.147323	2
406	-0.370433	2
408	0.326215	2
419	-0.289582	2
420	-0.182436	2
422	-0.0823097	2
429	0.266853	2
435	-0.151608	2
436	-0.696367	2
439	0.122336	2
442	-0.25565	2
443	0.278275	2
446	0.266227	2
447	0.385399	2
450	0.0854113	2
460	0.222944	2
462	0.284012	2
463	-0.150766	2
466	0.0634333	2
467	-0.226427	2
469	-0.50265	2
470	0.146731	2
472	-0.652042	2
474	-0.509506	2
475	0.114148	2
476	-0.115637	2
477	-0.0167763	2
480	0.190756	2
494	-0.249824	2
496	0.100656	2
497	0.754425	2
498	-0.474808	2
500	-0.326702	2
501	0.708822	2
503	-0.0808101	2
505	0.0803795	2
508	-0.00982271	2
509	-0.506244	2
511	0.342368	2
513	-0.411711	2
515	-0.114648	2
516	0.759288	2
518	0.36469	2
519	-0.0285617	2
521	0.18324	2
523	0.122556	2
526	-0.42397	2
527	-0.606699	2
528	0.0599339	2
530	0.0110773	2
531	0.0309828	2
536	-0.0565207	2
541	0.183468	2
549	-0.572841	2
554	0.04892	2
555	0.636342	2
558	0.344479	2
561	0.14172	2
562	0.278487	2
567	0.286525	2
569	0.742077	2
570	-0.222422	2
571	0.288614	2
575	0.492295	2
578	-0.574702	2
579	-0.298665	2
580	-0.0821454	2
584	-0.06653	2
586	0.11272	2
591	-0.360295	2
592	-0.515237	2
594	-0.524616	2
602	-0.0941814	2
604	-0.744231	2
605	0.21407	2
607	-0.240982	2
618	-0.459474	2
