IND_ID	Opt	Phen	AbsErr	Fitness	density

1.0	0.0	0.0182485	0.0182485	0.93347	4.99478
2.0	0.0	0.69945	0.69945	0.917969	5.09977
3.0	0.0	-0.459055	0.459055	0.84236	8.45535
4.0	0.0	0.624571	0.624571	0.784959	11.0563
5.0	0.0	0.179673	0.179673	0.881807	6.94496
6.0	0.0	-0.749705	0.749705	0.78657	10.7789
7.0	0.0	-0.289242	0.289242	0.833776	8.9814
8.0	0.0	-0.031329	0.031329	0.856362	8.05193
9.0	0.0	0.149047	0.149047	0.82682	9.37253
10.0	0.0	-0.230989	0.230989	0.884134	6.82918
11.0	0.0	-0.0927282	0.0927282	0.840196	8.76575
12.0	0.0	-0.887527	0.887527	0.795924	10.05
13.0	0.0	0.0477952	0.0477952	0.899378	6.27209
14.0	0.0	-0.227196	0.227196	0.8391	8.77041
15.0	0.0	0.137466	0.137466	0.841038	8.71653
16.0	0.0	0.284441	0.284441	0.789011	11.1923
17.0	0.0	0.361828	0.361828	0.916096	5.50858
18.0	0.0	0.725781	0.725781	0.871465	6.87679
19.0	0.0	-0.106521	0.106521	0.841783	8.69061
20.0	0.0	-0.661879	0.661879	0.911523	5.38742
21.0	0.0	0.0956653	0.0956653	0.736521	14.2648
22.0	0.0	0.196757	0.196757	0.845729	8.48372
23.0	0.0	0.511057	0.511057	0.847246	8.18425
24.0	0.0	-0.00548823	0.00548823	0.744431	13.7939
25.0	0.0	-0.283849	0.283849	0.843751	8.52889
26.0	0.0	0.306474	0.306474	0.873684	7.21825
27.0	0.0	-0.300311	0.300311	0.911804	5.70894
28.0	0.0	-0.408475	0.408475	0.892694	6.37402
29.0	0.0	-0.290644	0.290644	0.855383	8.00853
30.0	0.0	0.269271	0.269271	0.831445	9.10155
31.0	0.0	-0.264015	0.264015	0.919953	5.42321
32.0	0.0	0.165622	0.165622	0.920539	5.44168
33.0	0.0	-0.0913495	0.0913495	0.81889	9.76677
34.0	0.0	0.0756098	0.0756098	0.788754	11.291
35.0	0.0	-0.112254	0.112254	0.86	7.88177
36.0	0.0	-0.695833	0.695833	0.876197	6.72466
37.0	0.0	0.220542	0.220542	0.816074	9.85958
38.0	0.0	-0.165757	0.165757	0.880048	7.0218
39.0	0.0	0.612426	0.612426	0.774559	11.6294
40.0	0.0	0.225136	0.225136	0.763094	12.6424
41.0	0.0	0.520637	0.520637	0.911944	5.53057
42.0	0.0	0.587837	0.587837	0.719475	14.9233
43.0	0.0	0.674952	0.674952	0.83847	8.37524
44.0	0.0	0.100429	0.100429	0.823188	9.55828
45.0	0.0	-0.62748	0.62748	0.86379	7.33125
46.0	0.0	0.362147	0.362147	0.805318	10.3
47.0	0.0	-0.221062	0.221062	0.921984	5.36779
48.0	0.0	0.683538	0.683538	0.843533	8.13588
49.0	0.0	0.767229	0.767229	0.876486	6.6095
50.0	0.0	0.0449884	0.0449884	0.891131	6.59832
51.0	0.0	-0.222321	0.222321	0.899313	6.2286
52.0	0.0	0.532771	0.532771	0.836873	8.62754
53.0	0.0	-0.254119	0.254119	0.922706	5.32627
54.0	0.0	-0.510097	0.510097	0.801666	10.3409
55.0	0.0	-0.639122	0.639122	0.863368	7.33421
56.0	0.0	0.201502	0.201502	0.768433	12.3535
57.0	0.0	-0.248564	0.248564	0.789912	11.1666
58.0	0.0	-0.0553686	0.0553686	0.865618	7.65025
59.0	0.0	-0.296701	0.296701	0.876694	7.09927
60.0	0.0	-0.337764	0.337764	0.845749	8.40404
61.0	0.0	-0.294236	0.294236	0.822686	9.49969
62.0	0.0	-0.334003	0.334003	0.831477	9.05848
63.0	0.0	-0.620985	0.620985	0.808005	9.88752
64.0	0.0	0.226514	0.226514	0.824864	9.43397
65.0	0.0	-0.86899	0.86899	0.800039	9.87943
66.0	0.0	-0.422026	0.422026	0.837343	8.71735
67.0	0.0	-0.490579	0.490579	0.791853	10.8641
68.0	0.0	-0.525838	0.525838	0.855019	7.82687
69.0	0.0	0.476287	0.476287	0.885383	6.60674
70.0	0.0	0.108337	0.108337	0.803574	10.5199
71.0	0.0	0.197795	0.197795	0.847737	8.39336
72.0	0.0	-0.605863	0.605863	0.827204	8.98617
73.0	0.0	-0.0925538	0.0925538	0.817672	9.82551
74.0	0.0	-0.139054	0.139054	0.86814	7.52649
75.0	0.0	-0.649524	0.649524	0.893807	6.08132
76.0	0.0	0.494	0.494	0.898481	6.07159
77.0	0.0	-0.034634	0.034634	0.80546	10.4365
78.0	0.0	-0.601292	0.601292	0.884089	6.52591
79.0	0.0	-0.631109	0.631109	0.953408	3.93194
80.0	0.0	-0.510757	0.510757	0.79307	10.7785
81.0	0.0	-0.201631	0.201631	0.879607	7.02671
82.0	0.0	-0.176568	0.176568	0.858325	7.93531
83.0	0.0	0.516896	0.516896	0.836981	8.64013
84.0	0.0	-0.486479	0.486479	0.805109	10.1942
85.0	0.0	0.116103	0.116103	0.803397	10.5269
86.0	0.0	-0.622754	0.622754	0.93573	4.55363
87.0	0.0	0.573873	0.573873	0.792124	10.7509
88.0	0.0	-0.473981	0.473981	0.781662	11.4185
89.0	0.0	0.231496	0.231496	0.964679	3.8641
90.0	0.0	0.236001	0.236001	0.968612	3.73149
91.0	0.0	0.0896541	0.0896541	0.811886	10.1092
92.0	0.0	-0.334129	0.334129	0.78314	11.4683
93.0	0.0	-0.20092	0.20092	0.913642	5.68731
94.0	0.0	0.00931604	0.00931604	0.809692	10.2265
95.0	0.0	0.0228605	0.0228605	0.836512	8.94323
96.0	0.0	0.0666349	0.0666349	0.793708	11.0332
97.0	0.0	0.278394	0.278394	0.905615	5.95712
98.0	0.0	-0.946619	0.946619	0.888534	5.82891
99.0	0.0	-0.0369704	0.0369704	0.803414	10.5394
100.0	0.0	-0.204687	0.204687	0.82464	9.45473
101.0	0.0	-0.233354	0.233354	0.822411	9.54751
102.0	0.0	0.232504	0.232504	0.755599	13.0687
103.0	0.0	-0.134663	0.134663	0.891271	6.57684
104.0	0.0	-0.696117	0.696117	0.812272	9.57147
105.0	0.0	0.151463	0.151463	0.861394	7.81098
106.0	0.0	-0.995757	0.995757	0.903573	5.16185
107.0	0.0	-0.893189	0.893189	0.792064	10.2344
108.0	0.0	-0.950951	0.950951	0.765594	11.5138
109.0	0.0	-0.172134	0.172134	0.869685	7.45077
110.0	0.0	0.332042	0.332042	0.895928	6.30183
111.0	0.0	0.287438	0.287438	0.757769	12.9093
112.0	0.0	0.404318	0.404318	0.912089	5.62796
113.0	0.0	-0.28174	0.28174	0.905297	5.96755
114.0	0.0	-0.0825546	0.0825546	0.830445	9.21843
115.0	0.0	0.154117	0.154117	0.933126	4.9852
116.0	0.0	-0.419544	0.419544	0.925703	5.11116
117.0	0.0	0.0825498	0.0825498	0.901156	6.19825
118.0	0.0	0.00905397	0.00905397	0.938394	4.81885
119.0	0.0	-0.696538	0.696538	0.805991	9.87837
120.0	0.0	0.722377	0.722377	0.832916	8.55858
121.0	0.0	-0.291142	0.291142	0.82451	9.41478
122.0	0.0	0.190612	0.190612	0.908275	5.89496
123.0	0.0	-0.398453	0.398453	0.822099	9.44993
124.0	0.0	0.276728	0.276728	0.773304	12.0416
125.0	0.0	-0.248113	0.248113	0.875232	7.18645
126.0	0.0	0.648676	0.648676	0.792962	10.6057
127.0	0.0	0.520895	0.520895	0.845721	8.24154
128.0	0.0	0.154027	0.154027	0.88425	6.85395
129.0	0.0	0.614263	0.614263	0.881951	6.59654
130.0	0.0	-0.687596	0.687596	0.940641	4.30305
131.0	0.0	0.165261	0.165261	0.935233	4.90622
132.0	0.0	0.308176	0.308176	0.765451	12.4572
133.0	0.0	-0.189257	0.189257	0.83098	9.16238
134.0	0.0	-0.240468	0.240468	0.853345	8.1254
135.0	0.0	0.532567	0.532567	0.758696	12.6189
136.0	0.0	-1.02458	1.02458	0.897948	5.31925
137.0	0.0	-0.503006	0.503006	0.77563	11.7111
138.0	0.0	-0.37084	0.37084	0.883227	6.78237
139.0	0.0	0.273167	0.273167	0.846666	8.40418
140.0	0.0	0.558698	0.558698	0.755001	12.7974
141.0	0.0	0.0365255	0.0365255	0.822491	9.60105
142.0	0.0	0.0881883	0.0881883	0.750733	13.4089
143.0	0.0	0.341889	0.341889	0.714613	15.5277
144.0	0.0	0.170455	0.170455	0.857466	7.97481
145.0	0.0	-0.0668091	0.0668091	0.805686	10.4216
146.0	0.0	-0.642256	0.642256	0.797013	10.408
147.0	0.0	-0.609579	0.609579	0.667768	18.5237
148.0	0.0	-0.483798	0.483798	0.865038	7.43999
149.0	0.0	-0.558706	0.558706	0.886482	6.47854
150.0	0.0	0.402964	0.402964	0.771956	12.0165
151.0	0.0	0.205088	0.205088	0.856458	8.00534
152.0	0.0	-0.142403	0.142403	0.828411	9.29954
153.0	0.0	-0.245262	0.245262	0.903561	6.0531
154.0	0.0	-0.124368	0.124368	0.807969	10.2952
155.0	0.0	0.318345	0.318345	0.796115	10.8
156.0	0.0	0.0127882	0.0127882	0.922695	5.38779
157.0	0.0	-0.69686	0.69686	0.819106	9.24179
158.0	0.0	-0.163012	0.163012	0.90966	5.85154
159.0	0.0	-0.0874163	0.0874163	0.883382	6.9053
160.0	0.0	0.316963	0.316963	0.913576	5.6322
161.0	0.0	-0.388277	0.388277	0.914501	5.54939
162.0	0.0	-0.0110902	0.0110902	0.913014	5.74965
163.0	0.0	-0.431435	0.431435	0.883681	6.71573
164.0	0.0	-0.159566	0.159566	0.842678	8.63519
165.0	0.0	-0.206521	0.206521	0.881906	6.93058
166.0	0.0	-0.777974	0.777974	0.767603	11.7458
167.0	0.0	-0.419097	0.419097	0.924785	5.14502
168.0	0.0	0.485807	0.485807	0.832055	8.89948
169.0	0.0	-0.00157259	0.00157259	0.862084	7.80478
170.0	0.0	0.0944308	0.0944308	0.883015	6.91898
171.0	0.0	0.193577	0.193577	0.912969	5.71549
172.0	0.0	-0.51669	0.51669	0.955407	3.98303
173.0	0.0	-0.499293	0.499293	0.882275	6.71009
174.0	0.0	-0.471472	0.471472	0.864267	7.48465
175.0	0.0	0.123183	0.123183	0.904912	6.04457
176.0	0.0	-0.399888	0.399888	0.812903	9.89306
177.0	0.0	0.240643	0.240643	0.932575	4.97305
178.0	0.0	0.360409	0.360409	0.769704	12.1787
179.0	0.0	0.510939	0.510939	0.950726	4.14789
180.0	0.0	0.796755	0.796755	0.812164	9.41475
181.0	0.0	-0.192666	0.192666	0.738669	14.0985
182.0	0.0	-0.598531	0.598531	0.85609	7.69675
183.0	0.0	0.389077	0.389077	0.843889	8.44856
184.0	0.0	-0.193656	0.193656	0.815447	9.90225
185.0	0.0	0.505913	0.505913	0.902388	5.9088
186.0	0.0	-0.258531	0.258531	0.930776	5.02957
187.0	0.0	-0.145143	0.145143	0.854969	8.09217
188.0	0.0	-0.0111925	0.0111925	0.831263	9.18729
189.0	0.0	-0.141927	0.141927	0.862164	7.7807
190.0	0.0	0.504252	0.504252	0.911076	5.5793
191.0	0.0	-0.0162307	0.0162307	0.832315	9.13803
192.0	0.0	-0.370134	0.370134	0.811977	9.9635
193.0	0.0	0.270534	0.270534	0.831427	9.10167
194.0	0.0	0.207077	0.207077	0.804181	10.4547
195.0	0.0	-0.323828	0.323828	0.919079	5.42224
196.0	0.0	-0.174692	0.174692	0.848343	8.3753
197.0	0.0	-0.570695	0.570695	0.854097	7.81654
198.0	0.0	0.272556	0.272556	0.827953	9.26323
199.0	0.0	-0.11691	0.11691	0.891518	6.57138
200.0	0.0	0.561134	0.561134	0.832375	8.80128
201.0	0.0	-0.160185	0.160185	0.871286	7.3874
