IND_ID	Opt	Phen	AbsErr	Fitness	density

1.0	0.0	0.0276689	0.0276689	0.84075	8.74875
2.0	0.0	0.189968	0.189968	0.794635	10.9495
3.0	0.0	0.474596	0.474596	0.815615	9.68993
4.0	0.0	0.527886	0.527886	0.793178	10.7531
5.0	0.0	0.304444	0.304444	0.809686	10.125
6.0	0.0	0.0256226	0.0256226	0.800431	10.6916
7.0	0.0	0.159116	0.159116	0.859308	7.89866
8.0	0.0	-0.451454	0.451454	0.908824	5.71284
9.0	0.0	0.737337	0.737337	0.849864	7.77775
10.0	0.0	0.80287	0.80287	0.862338	7.13989
11.0	0.0	0.343295	0.343295	0.769381	12.2106
12.0	0.0	-0.849712	0.849712	0.749063	12.6577
13.0	0.0	0.264525	0.264525	0.899876	6.18658
14.0	0.0	0.0200146	0.0200146	0.903681	6.1065
15.0	0.0	0.218716	0.218716	0.878062	7.0831
16.0	0.0	-1.04701	1.04701	0.7986	9.5807
17.0	0.0	0.181028	0.181028	0.886657	6.74751
18.0	0.0	-0.61516	0.61516	0.834598	8.63212
19.0	0.0	-0.202339	0.202339	0.891986	6.52585
20.0	0.0	-0.104594	0.104594	0.941488	4.69914
21.0	0.0	0.533233	0.533233	0.937957	4.57056
22.0	0.0	-0.219775	0.219775	0.858343	7.9169
23.0	0.0	-0.46477	0.46477	0.749559	13.2287
24.0	0.0	0.0729465	0.0729465	0.882794	6.93159
25.0	0.0	-0.112652	0.112652	0.845568	8.51817
26.0	0.0	-0.499705	0.499705	0.866563	7.3596
27.0	0.0	-0.241278	0.241278	0.853395	8.1228
28.0	0.0	0.352181	0.352181	0.87572	7.10347
29.0	0.0	-0.175648	0.175648	0.802753	10.5401
30.0	0.0	-0.14701	0.14701	0.826758	9.3761
31.0	0.0	0.124288	0.124288	0.8659	7.6256
32.0	0.0	-0.28302	0.28302	0.827611	9.27314
33.0	0.0	-0.431609	0.431609	0.817268	9.65216
34.0	0.0	-1.03283	1.03283	0.8005	9.51868
35.0	0.0	0.277354	0.277354	0.90339	6.04343
36.0	0.0	0.737777	0.737777	0.920459	4.95683
37.0	0.0	-0.103052	0.103052	0.843466	8.61513
38.0	0.0	-0.622271	0.622271	0.853854	7.76404
39.0	0.0	-0.349615	0.349615	0.867397	7.45344
40.0	0.0	-0.273727	0.273727	0.890325	6.55857
41.0	0.0	-0.60338	0.60338	0.794794	10.5748
42.0	0.0	0.109438	0.109438	0.917607	5.56559
43.0	0.0	-0.187907	0.187907	0.830903	9.16653
44.0	0.0	0.0741272	0.0741272	0.803838	10.5134
