QTL_ID	Freq	MutEffect
3.09848e+06	0.0468826	0.0199281
3.0985e+06	0.0465201	0.0565438
3.11692e+06	0.0437409	-0.0537597
3.09116e+06	0.0428951	0.0860964
3.11756e+06	0.0426535	-0.0129242
3.11112e+06	0.0398743	-0.0832392
3.11425e+06	0.0385452	-0.0455708
2.45197e+06	0.0376994	0.0562022
3.06929e+06	0.0344369	0.10762
3.07928e+06	0.0332286	-0.0828949
3.11022e+06	0.0326245	0.0506477
3.11362e+06	0.032262	0.152915
3.10343e+06	0.0280329	0.0893971
3.10781e+06	0.0252537	0.0792633
3.10085e+06	0.0245288	0.17804
3.10547e+06	0.0244079	0.058701
3.09807e+06	0.0225955	0.031595
3.11778e+06	0.0206622	-0.135797
3.1044e+06	0.0195747	0.233971
3.1184e+06	0.0192122	-0.00972895
3.01925e+06	0.0180039	-0.0879003
2.85156e+06	0.0180039	0.0924378
3.0882e+06	0.0173997	-0.0772703
3.11296e+06	0.0141373	0.180876
3.07817e+06	0.0134123	-0.173715
3.10477e+06	0.012929	-0.145465
3.10916e+06	0.0125665	-0.137513
3.11653e+06	0.0125665	0.0477015
3.11818e+06	0.0120831	-0.163815
3.12248e+06	0.011479	0.00274381
3.11978e+06	0.0112373	0.115572
3.11998e+06	0.0112373	-0.282545
3.08871e+06	0.0109957	-0.013114
3.12435e+06	0.010754	-0.0826808
3.09296e+06	0.0106332	-0.249882
3.11657e+06	0.010029	0.0277173
3.11403e+06	0.010029	-0.0965674
3.10033e+06	0.00990817	-0.0721261
3.12207e+06	0.00990817	0.00854406
3.12334e+06	0.00942484	-0.113026
3.1124e+06	0.00906235	-0.103089
3.10145e+06	0.00869986	-0.305635
3.11251e+06	0.00857902	0.196491
3.12359e+06	0.00845819	0.192985
3.12271e+06	0.00845819	0.00327498
3.11924e+06	0.00845819	-0.243207
3.12297e+06	0.00761237	-0.284495
3.09238e+06	0.00761237	0.0951485
3.10857e+06	0.00737071	0.221704
3.10952e+06	0.00737071	-0.101034
3.10016e+06	0.00700822	-0.298757
3.11894e+06	0.00688739	-0.125492
3.12322e+06	0.00652489	0.390022
3.12289e+06	0.00652489	0.0742699
3.07984e+06	0.00652489	-0.114269
3.12152e+06	0.00628323	-0.0365404
3.07954e+06	0.00628323	-0.213316
3.12401e+06	0.00604157	-0.0819877
3.1218e+06	0.00604157	-0.258172
3.12448e+06	0.00592073	0.481
3.09313e+06	0.0057999	-0.267627
3.12403e+06	0.0057999	0.143038
3.12359e+06	0.0057999	0.103813
3.12273e+06	0.00567907	0.0385654
3.12192e+06	0.00567907	0.294703
3.12162e+06	0.00567907	-0.330967
3.12337e+06	0.00555824	-0.167791
3.11756e+06	0.00555824	-0.205438
3.12536e+06	0.00543741	0.279285
3.1208e+06	0.00531658	-0.0581811
3.122e+06	0.00519575	-0.303718
3.12398e+06	0.00459159	0.0981988
3.11878e+06	0.00447076	-0.0360624
3.12027e+06	0.00447076	0.0613599
3.12171e+06	0.0042291	0.0824807
3.12427e+06	0.0042291	-0.156244
3.09176e+06	0.00410826	0.0160384
3.12388e+06	0.00410826	0.0279463
3.12422e+06	0.00410826	-0.173025
3.12319e+06	0.0038666	-0.283993
3.1236e+06	0.00362494	-0.00681072
3.12506e+06	0.00362494	-0.0738549
3.12324e+06	0.00350411	-0.0282558
3.11079e+06	0.00350411	0.018764
3.12452e+06	0.00350411	0.0404337
3.12148e+06	0.00350411	-0.129279
3.12474e+06	0.00338328	-0.404869
3.12451e+06	0.00326245	-0.459922
3.07603e+06	0.00326245	0.0276892
3.12298e+06	0.00314161	-0.227725
3.11844e+06	0.00314161	-0.120991
3.12465e+06	0.00302078	0.216914
3.1224e+06	0.00289995	0.140358
3.12409e+06	0.00289995	0.0857572
3.11106e+06	0.00289995	-0.0171841
3.12462e+06	0.00289995	0.111861
3.10856e+06	0.00277912	-0.161768
3.12503e+06	0.00277912	0.102545
3.12091e+06	0.00277912	0.162248
3.12014e+06	0.00265829	-0.451352
3.12519e+06	0.00265829	0.3366
3.12525e+06	0.00265829	0.284653
3.12496e+06	0.00265829	-0.111757
3.12488e+06	0.00253746	0.47904
3.12455e+06	0.00241663	0.0098186
3.12395e+06	0.00241663	-0.0888983
3.12468e+06	0.0022958	-0.114198
3.12506e+06	0.0022958	0.158471
3.10928e+06	0.0022958	-0.00453998
3.1235e+06	0.0022958	-0.0881333
3.12508e+06	0.00217496	-0.25278
3.12379e+06	0.00217496	0.0578666
3.10342e+06	0.00217496	0.0673504
3.12366e+06	0.00217496	-0.0112115
3.10596e+06	0.00217496	0.174481
3.12472e+06	0.00217496	0.226328
3.12513e+06	0.00205413	0.0962573
3.12158e+06	0.0019333	-0.435396
3.12418e+06	0.0019333	-0.0882045
3.11987e+06	0.0019333	0.0740279
3.12499e+06	0.0019333	-0.302553
3.12524e+06	0.00181247	-0.0835099
3.12102e+06	0.00181247	-0.370247
3.12554e+06	0.00181247	0.00369174
3.1237e+06	0.00181247	-0.549539
3.12198e+06	0.00181247	0.112943
3.12491e+06	0.00181247	0.00650222
3.11689e+06	0.00169164	0.115223
3.12494e+06	0.00169164	-0.156103
3.10086e+06	0.00157081	-0.110872
3.10765e+06	0.00157081	-0.245014
3.12236e+06	0.00157081	-0.374139
3.125e+06	0.00144998	-0.0450331
3.12542e+06	0.00144998	-0.0925764
3.12016e+06	0.00144998	-0.163946
3.1251e+06	0.00144998	0.256703
3.12548e+06	0.00144998	-0.264219
3.12338e+06	0.00144998	-0.620209
3.11909e+06	0.00144998	0.192677
3.12553e+06	0.00132914	0.130917
3.12195e+06	0.00132914	-0.105348
3.1251e+06	0.00132914	-0.334413
3.12569e+06	0.00132914	-0.451969
3.11854e+06	0.00132914	-0.338625
3.1227e+06	0.00132914	-0.272304
3.11677e+06	0.00120831	0.159959
3.12541e+06	0.00108748	0.211158
3.12523e+06	0.00108748	-0.25811
3.12373e+06	0.00108748	0.377958
3.1237e+06	0.00108748	0.211677
3.12562e+06	0.00108748	-0.309113
3.12504e+06	0.000966651	0.0645588
3.12237e+06	0.000966651	-0.243015
3.12538e+06	0.000966651	0.16258
3.12553e+06	0.000966651	0.446259
3.12481e+06	0.000966651	0.280754
3.12344e+06	0.000966651	-0.250083
3.12558e+06	0.000966651	0.199114
3.12498e+06	0.000966651	0.283668
3.12379e+06	0.000845819	0.143809
3.12355e+06	0.000845819	0.326973
3.12559e+06	0.000845819	-0.262201
3.12118e+06	0.000845819	-0.101539
3.12528e+06	0.000845819	0.194573
3.12146e+06	0.000724988	-0.00988688
3.12285e+06	0.000724988	-0.111617
3.11585e+06	0.000724988	-0.153866
3.12546e+06	0.000724988	0.0515212
3.12529e+06	0.000724988	0.307794
3.12573e+06	0.000724988	-0.23154
3.12258e+06	0.000724988	-0.200375
3.1254e+06	0.000724988	0.273159
3.12337e+06	0.000604157	0.21932
3.12447e+06	0.000604157	-0.273515
3.12561e+06	0.000604157	0.490542
3.12474e+06	0.000604157	-0.118642
3.12457e+06	0.000604157	-0.0480228
3.12562e+06	0.000604157	-0.0728474
3.12561e+06	0.000604157	-0.116736
3.12536e+06	0.000604157	0.261928
3.12537e+06	0.000604157	-0.106503
3.1257e+06	0.000604157	0.0557285
3.12209e+06	0.000483325	-0.117258
3.12563e+06	0.000483325	0.250416
3.12581e+06	0.000483325	-0.0621275
3.12532e+06	0.000483325	0.604848
3.12577e+06	0.000483325	0.157589
3.12431e+06	0.000483325	0.100983
3.12502e+06	0.000483325	0.416213
3.12573e+06	0.000483325	-0.0528859
3.12534e+06	0.000483325	-0.300836
3.12428e+06	0.000483325	-0.185755
3.12557e+06	0.000483325	0.519405
3.12247e+06	0.000483325	0.0660605
3.10555e+06	0.000483325	0.229286
3.125e+06	0.000483325	0.18856
3.124e+06	0.000483325	-0.227677
3.12556e+06	0.000483325	-0.249039
3.12551e+06	0.000483325	0.379883
3.12545e+06	0.000483325	0.455095
3.1257e+06	0.000483325	0.113932
3.12552e+06	0.000483325	-0.266897
3.12572e+06	0.000362494	-0.0670426
3.12279e+06	0.000362494	0.142764
3.12536e+06	0.000362494	0.335654
3.12569e+06	0.000362494	-0.156436
3.12259e+06	0.000362494	-0.0459226
3.1258e+06	0.000362494	0.0768342
3.12534e+06	0.000362494	-0.432139
3.12551e+06	0.000362494	-0.309557
3.12581e+06	0.000362494	-0.106676
3.12578e+06	0.000362494	-0.484214
3.12556e+06	0.000362494	-0.101557
3.12558e+06	0.000362494	-0.114837
3.12579e+06	0.000362494	0.0372336
3.12575e+06	0.000362494	0.188664
3.12555e+06	0.000362494	0.210955
3.12505e+06	0.000362494	0.00890399
3.12555e+06	0.000241663	-0.317313
3.12542e+06	0.000241663	0.0434958
3.12582e+06	0.000241663	0.198035
3.12574e+06	0.000241663	-0.555375
3.12565e+06	0.000241663	-0.024719
3.1228e+06	0.000241663	-0.131361
3.12535e+06	0.000241663	-0.106134
3.12554e+06	0.000241663	-0.311749
3.12583e+06	0.000241663	0.126703
3.12573e+06	0.000241663	0.365562
3.12574e+06	0.000241663	0.00757099
3.12576e+06	0.000241663	-0.113328
3.1258e+06	0.000241663	-0.0902233
3.1258e+06	0.000241663	0.226247
3.12549e+06	0.000241663	0.176609
3.12581e+06	0.000241663	0.167432
3.12515e+06	0.000241663	0.341958
3.12572e+06	0.000241663	0.299363
3.12461e+06	0.000241663	-0.0803063
3.12441e+06	0.000241663	-0.139346
3.12477e+06	0.000241663	-0.30104
3.12577e+06	0.000241663	-0.199925
3.12577e+06	0.000241663	-0.276675
3.08306e+06	0.000241663	-0.0376368
3.12538e+06	0.000241663	0.2477
3.1258e+06	0.000241663	-0.269619
3.12535e+06	0.000241663	-0.0388672
3.12527e+06	0.000241663	-0.0258224
3.12582e+06	0.000241663	0.170025
3.12582e+06	0.000241663	0.140487
3.12493e+06	0.000241663	0.176887
3.12578e+06	0.000241663	0.231968
3.1253e+06	0.000241663	0.0893574
3.12552e+06	0.000241663	0.337497
3.1257e+06	0.000120831	0.331705
3.12583e+06	0.000120831	-0.387212
3.12579e+06	0.000120831	-0.316171
3.12514e+06	0.000120831	-0.658534
3.12534e+06	0.000120831	-0.218162
3.12583e+06	0.000120831	-0.0648854
3.12582e+06	0.000120831	-0.295448
3.12583e+06	0.000120831	-0.21148
3.1258e+06	0.000120831	-0.352372
3.12584e+06	0.000120831	0.228915
3.12582e+06	0.000120831	-0.422371
3.12565e+06	0.000120831	0.121594
3.12579e+06	0.000120831	-0.317787
3.12537e+06	0.000120831	0.140824
3.12584e+06	0.000120831	0.29518
3.12582e+06	0.000120831	0.218594
3.1258e+06	0.000120831	-0.0260261
3.12582e+06	0.000120831	0.0383251
3.12444e+06	0.000120831	-0.453923
3.1257e+06	0.000120831	-0.336559
3.12585e+06	0.000120831	-0.0860651
3.12578e+06	0.000120831	-0.137338
3.12574e+06	0.000120831	0.405496
3.12585e+06	0.000120831	0.0268566
3.12583e+06	0.000120831	-0.062482
3.12571e+06	0.000120831	-0.210279
3.12576e+06	0.000120831	0.0382986
3.1255e+06	0.000120831	0.0454702
3.12568e+06	0.000120831	0.233226
3.12578e+06	0.000120831	0.279426
3.1258e+06	0.000120831	-0.413977
3.1254e+06	0.000120831	0.181747
3.1258e+06	0.000120831	0.114054
3.12576e+06	0.000120831	-0.159718
3.12584e+06	0.000120831	0.142787
3.12583e+06	0.000120831	0.287142
3.12584e+06	0.000120831	-0.486277
3.12554e+06	0.000120831	0.214689
3.1112e+06	0.000120831	-0.0619148
3.12563e+06	0.000120831	0.328326
3.12574e+06	0.000120831	-0.193355
3.12564e+06	0.000120831	0.151741
3.12521e+06	0.000120831	0.367437
3.12584e+06	0.000120831	0.288754
3.12584e+06	0.000120831	-0.220221
3.12584e+06	0.000120831	0.421236
3.12583e+06	0.000120831	0.166392
3.12568e+06	0.000120831	0.113208
3.1257e+06	0.000120831	0.108446
3.12584e+06	0.000120831	0.215278
3.12574e+06	0.000120831	-0.137173
3.12538e+06	0.000120831	0.400892
3.12567e+06	0.000120831	0.485819
3.12585e+06	0.000120831	0.109975
3.12581e+06	0.000120831	-0.288067
