IND_ID	Opt	Phen	AbsErr	Fitness	density

1.0	0.70765	1.38805	0.680398	0.830895	8.71338
2.0	0.125078	0.332588	0.20751	0.955318	4.18959
3.0	0.567527	0.66233	0.0948028	0.791687	11.1334
4.0	0.761175	1.17414	0.412961	0.879832	6.88779
5.0	0.851983	0.662872	0.189111	0.79768	10.793
6.0	0.527152	0.768235	0.241084	0.921299	5.38434
7.0	0.243115	0.263841	0.0207256	0.918531	5.54213
8.0	0.415626	0.0727669	0.342859	0.866475	7.49723
9.0	0.0396266	-0.0555694	0.095196	0.837829	8.87358
10.0	0.903533	0.928811	0.0252787	0.826565	9.4078
11.0	0.269981	0.284767	0.0147858	0.784852	11.504
12.0	0.0512023	0.0721028	0.0209006	0.953649	4.28563
13.0	0.919594	0.289279	0.630316	0.861627	7.41946
14.0	0.926733	0.815907	0.110827	0.872483	7.35075
15.0	0.896836	0.795103	0.101732	0.820007	9.71066
16.0	0.844247	0.889009	0.0447626	0.88661	6.77994
17.0	0.140503	0.569474	0.428971	0.918396	5.37239
18.0	0.773536	1.12838	0.354844	0.836657	8.80384
19.0	0.485719	0.476118	0.00960055	0.823388	9.55949
20.0	0.128616	-0.178991	0.307607	0.872774	7.25548
21.0	0.622816	0.517266	0.10555	0.843778	8.60046
22.0	0.782465	1.15667	0.374201	0.818111	9.66155
23.0	0.115987	0.300129	0.184142	0.821088	9.6331
24.0	0.28108	0.237542	0.043538	0.863475	7.74309
25.0	0.178446	0.0501	0.128346	0.804088	10.4886
26.0	0.926455	0.557843	0.368613	0.937152	4.73661
27.0	0.52625	0.282666	0.243584	0.889069	6.6242
28.0	0.917825	0.587486	0.330339	0.865317	7.55499
29.0	0.541506	0.473186	0.0683199	0.837395	8.89817
30.0	0.0492361	0.387514	0.338278	0.874079	7.18117
31.0	0.286454	0.334425	0.0479719	0.851125	8.28101
32.0	0.967549	0.71268	0.254869	0.865172	7.60614
33.0	0.498154	-0.126213	0.624367	0.824711	9.0788
34.0	0.998376	1.30009	0.301715	0.93548	4.83793
35.0	0.476046	0.240181	0.235865	0.84512	8.49334
36.0	0.900511	1.07291	0.172398	0.889267	6.64554
37.0	0.282271	0.0227156	0.259556	0.878728	7.03611
38.0	0.529751	0.621179	0.091428	0.872618	7.34908
39.0	0.842177	0.867529	0.0253517	0.858815	7.94545
40.0	0.449877	0.231846	0.218031	0.801946	10.5624
41.0	0.203133	0.26906	0.0659272	0.881856	6.97086
42.0	0.309937	0.22372	0.0862169	0.885729	6.81018
43.0	0.360882	0.152409	0.208473	0.846802	8.43063
44.0	0.311407	0.412612	0.101205	0.847805	8.42048
45.0	0.624438	0.12238	0.502058	0.892141	6.31243
46.0	0.243552	0.324798	0.0812454	0.860272	7.8762
47.0	0.692913	0.788048	0.0951342	0.805972	10.4021
48.0	0.954479	0.706661	0.247818	0.845971	8.4491
49.0	0.810625	0.574533	0.236092	0.741243	13.9189
50.0	0.323935	1.19275	0.868818	0.848507	7.62118
51.0	0.583322	0.851641	0.26832	0.859153	7.85744
52.0	0.826486	0.456938	0.369548	0.778967	11.6638
53.0	0.117253	0.115584	0.00166982	0.885084	6.84372
54.0	0.895537	0.614317	0.28122	0.76491	12.5063
55.0	0.476853	0.846108	0.369255	0.851589	8.12144
56.0	0.0875084	0.450163	0.362654	0.844648	8.43519
57.0	0.349163	1.16518	0.816019	0.802144	9.87199
58.0	0.488893	0.722921	0.234029	0.789799	11.1804
59.0	0.230472	0.326139	0.0956664	0.863897	7.71758
60.0	0.0558629	-0.039381	0.0952439	0.874093	7.28673
61.0	0.261368	0.0340388	0.227329	0.909815	5.82143
62.0	0.475784	0.088174	0.38761	0.895384	6.28412
63.0	0.350356	0.374499	0.0241426	0.771228	12.2445
64.0	0.461527	0.456991	0.00453521	0.866511	7.6153
65.0	0.802933	0.876597	0.0736645	0.868748	7.51491
66.0	0.451883	0.588673	0.13679	0.89739	6.33397
67.0	0.482596	0.698818	0.216221	0.84309	8.59419
68.0	0.946372	0.52644	0.419932	0.86919	7.32309
69.0	0.73053	0.961303	0.230774	0.917047	5.5471
70.0	0.296103	0.255012	0.0410909	0.804473	10.4857
71.0	0.994112	0.86209	0.132022	0.838112	8.85176
72.0	0.590996	1.01708	0.426079	0.817999	9.622
73.0	0.942322	0.599786	0.342536	0.886991	6.6503
74.0	0.371061	0.357299	0.0137621	0.890695	6.61756
75.0	0.67112	0.818133	0.147013	0.89658	6.36298
76.0	0.937916	0.981704	0.043788	0.924268	5.32814
77.0	0.674423	0.608879	0.0655442	0.799582	10.7308
78.0	0.519061	0.908945	0.389884	0.84819	8.25563
79.0	0.0418785	0.239254	0.197376	0.802229	10.5576
80.0	0.264293	-0.223492	0.487785	0.921993	5.1886
81.0	0.711359	0.844417	0.133058	0.831738	9.14634
82.0	0.342101	0.753461	0.41136	0.876559	7.02352
83.0	0.912327	0.644334	0.267993	0.83047	9.1478
84.0	0.500107	0.519504	0.019397	0.872168	7.376
85.0	0.537382	0.663147	0.125765	0.875913	7.20421
86.0	0.918266	0.844038	0.0742286	0.813227	10.0459
87.0	0.000882839	0.42313	0.422248	0.770907	12.0559
88.0	0.563906	0.442753	0.121153	0.88216	6.94811
89.0	0.552456	0.648268	0.0958128	0.838871	8.8257
90.0	0.935754	1.16059	0.224837	0.950329	4.35398
91.0	0.33098	0.752716	0.421736	0.791654	10.9449
92.0	0.0179068	0.0848045	0.0668977	0.877246	7.16035
93.0	0.913832	1.2494	0.335572	0.766882	12.3562
94.0	0.98539	1.78152	0.796128	0.914477	5.09257
95.0	0.0401596	0.265134	0.224974	0.842422	8.62034
96.0	0.445218	0.473663	0.0284441	0.836246	8.95516
97.0	0.879478	0.599297	0.280181	0.794057	10.9318
98.0	0.387941	0.852458	0.464517	0.88135	6.78088
99.0	0.0961679	-0.192824	0.288992	0.89804	6.2451
100.0	0.873753	0.874708	0.000954789	0.849017	8.37706
101.0	0.795435	0.727825	0.0676101	0.807146	10.3483
102.0	0.229939	0.547751	0.317812	0.857437	7.90205
103.0	0.141624	-0.0101502	0.151774	0.890932	6.58555
104.0	0.357114	0.140483	0.216632	0.823333	9.5116
105.0	0.787417	0.577358	0.210059	0.888178	6.67501
106.0	0.482496	0.768567	0.286071	0.793031	10.9813
107.0	0.487652	0.807882	0.32023	0.7801	11.6417
108.0	0.418497	0.305464	0.113033	0.866201	7.61547
109.0	0.763677	1.11521	0.351533	0.867796	7.43525
110.0	0.669471	1.08903	0.419563	0.90614	5.84184
111.0	0.745311	0.366806	0.378505	0.836304	8.80168
112.0	0.20959	0.5121	0.30251	0.837704	8.79216
113.0	0.497272	0.506495	0.00922292	0.766698	12.4981
114.0	0.543796	0.24848	0.295316	0.823086	9.47994
115.0	0.540093	1.08806	0.547966	0.864813	7.38245
116.0	0.188932	0.691376	0.502444	0.904274	5.83967
117.0	0.201206	0.281266	0.08006	0.854903	8.11022
118.0	0.0782241	-0.103925	0.182149	0.924922	5.27449
119.0	0.677681	0.71597	0.0382889	0.733087	14.4873
120.0	0.239803	-0.222673	0.462475	0.837066	8.69233
121.0	0.0107311	0.102635	0.0919041	0.871325	7.4032
122.0	0.317938	0.480616	0.162678	0.89593	6.38382
123.0	0.471668	0.24228	0.229389	0.879908	7.00238
124.0	0.341161	0.597592	0.256431	0.891526	6.51974
125.0	0.235464	0.601936	0.366472	0.9378	4.71508
126.0	0.410828	0.351716	0.0591123	0.906176	6.00723
127.0	0.0272646	0.666638	0.639374	0.8578	7.57145
128.0	0.956789	0.999679	0.0428906	0.94136	4.71209
129.0	0.341966	0.304872	0.0370941	0.807704	10.324
