IND_ID	Opt	Phen	AbsErr	Fitness	density

1.0	0.0	-0.468053	0.468053	0.862809	7.54998
2.0	0.0	0.501135	0.501135	0.883212	6.67031
3.0	0.0	-0.167891	0.167891	0.858489	7.93124
4.0	0.0	-0.86638	0.86638	0.9087	5.19713
5.0	0.0	0.217118	0.217118	0.830876	9.15515
6.0	0.0	-0.321285	0.321285	0.849357	8.25451
7.0	0.0	-0.0398229	0.0398229	0.935389	4.92469
8.0	0.0	-0.247543	0.247543	0.865529	7.59467
9.0	0.0	0.344904	0.344904	0.938794	4.6941
10.0	0.0	0.102364	0.102364	0.825022	9.47041
11.0	0.0	0.0572512	0.0572512	0.880546	7.02558
12.0	0.0	0.358098	0.358098	0.839016	8.69348
13.0	0.0	-0.799809	0.799809	0.956696	3.60431
14.0	0.0	-0.127125	0.127125	0.876448	7.18164
15.0	0.0	0.163378	0.163378	0.870591	7.4156
16.0	0.0	-0.106805	0.106805	0.871678	7.3854
17.0	0.0	0.0562455	0.0562455	0.820386	9.7002
18.0	0.0	0.115363	0.115363	0.870191	7.44598
19.0	0.0	0.705008	0.705008	0.848646	7.87894
20.0	0.0	1.01647	1.01647	0.830968	8.11459
21.0	0.0	-0.0098504	0.0098504	0.895858	6.41254
22.0	0.0	0.104759	0.104759	0.804929	10.4524
23.0	0.0	0.475259	0.475259	0.802937	10.3149
24.0	0.0	0.249619	0.249619	0.876863	7.1181
25.0	0.0	0.0139359	0.0139359	0.797371	10.8487
26.0	0.0	0.657696	0.657696	0.846718	8.03032
27.0	0.0	-0.719853	0.719853	0.879265	6.56617
28.0	0.0	-0.44006	0.44006	0.855673	7.88348
29.0	0.0	-0.156372	0.156372	0.870009	7.44235
30.0	0.0	0.627517	0.627517	0.826905	8.97178
31.0	0.0	-0.300645	0.300645	0.846013	8.41693
32.0	0.0	0.0618195	0.0618195	0.813897	10.0149
33.0	0.0	-0.310799	0.310799	0.768406	12.2897
34.0	0.0	-0.833856	0.833856	0.85826	7.26153
35.0	0.0	0.0484326	0.0484326	0.938816	4.80171
36.0	0.0	0.317557	0.317557	0.905869	5.9248
37.0	0.0	-0.298466	0.298466	0.920726	5.37615
38.0	0.0	-0.355555	0.355555	0.924438	5.20413
39.0	0.0	0.503991	0.503991	0.863768	7.47364
40.0	0.0	0.297092	0.297092	0.897662	6.25526
41.0	0.0	-0.0283442	0.0283442	0.823577	9.54973
42.0	0.0	-0.195356	0.195356	0.884513	6.82894
43.0	0.0	0.204853	0.204853	0.895693	6.37797
44.0	0.0	0.450749	0.450749	0.903992	5.89802
45.0	0.0	-0.971006	0.971006	0.755137	12.052
46.0	0.0	-0.0605501	0.0605501	0.831757	9.16041
