Ind_ID	PosInd_X	PosInd_Y	MutEffect	Region

5	3.01523	7.55285	0.30827	1
7	1.46307	5.08109	0.636719	1
16	3.50852	1.2942	0.0834815	1
20	1.62717	22.4591	0.964988	1
30	4.44785	2.94437	0.906848	1
33	4.7556	3.52604	1.5212	1
42	4.9936	18.5781	-0.278418	1
50	3.32878	20.7279	-0.292976	1
51	2.61397	24.5104	0.662467	1
65	0.025573	18.0536	-0.197439	1
73	3.22061	9.96175	0.513289	1
77	4.24504	20.9655	0.231948	1
84	0.0194501	24.9365	0.397636	1
90	0.683605	7.90002	0.218302	1
98	2.75404	17.1615	0.151972	1
101	1.3952	12.4204	0.445423	1
103	2.69776	23.8391	0.713168	1
106	4.85334	4.28464	1.10861	1
113	2.68144	4.30706	0.385946	1
119	2.50776	19.5044	0.556168	1
123	2.26791	20.2473	0.0293438	1
124	4.15825	14.8047	0.573583	1
126	1.69815	20.3012	-0.276305	1
134	3.34206	12.3587	0.845714	1
135	0.284902	9.07628	0.0158344	1
150	3.75222	2.58007	-0.0397292	1
152	0.258263	23.9632	-0.427699	1
155	0.748616	16.5502	0.774498	1
162	2.04985	10.6419	-0.362516	1
163	4.46589	4.06581	0.371159	1
167	2.53233	2.65331	0.707156	1
172	4.66619	14.8773	-0.0797504	1
185	0.348345	18.7372	-0.113709	1
189	3.49876	15.8212	1.27553	1
190	1.06515	17.2275	0.17756	1
191	3.77832	9.71392	0.42435	1
197	1.76696	5.56348	0.497616	1
201	2.2838	8.09397	-0.142849	1
213	4.9135	2.02642	0.079475	1
214	0.936434	6.97223	0.697045	1
228	2.29187	9.89852	0.897976	1
235	2.36647	2.84569	0.620564	1
237	1.60385	21.5738	0.141056	1
239	4.51109	15.0589	1.64493	1
242	4.01261	10.6941	0.462075	1
249	1.93549	2.40216	0.725557	1
250	2.28927	15.3514	0.281604	1
251	3.82121	24.0033	0.535497	1
254	3.36116	11.9119	-0.0751192	1
255	2.0946	7.47813	-0.344753	1
257	4.01197	8.92794	0.711132	1
259	4.98432	9.31345	0.242044	1
265	3.09391	11.2436	0.468666	1
267	4.24059	20.3728	0.670112	1
287	3.19495	14.0873	0.248835	1
288	4.1464	4.76567	-0.285219	1
