IND_ID	Opt	Phen	AbsErr	Fitness	density

1.0	0.0	0.112856	0.112856	0.813146	10.042
2.0	0.0	-1.07649	1.07649	0.828461	8.09838
3.0	0.0	-0.146026	0.146026	0.849781	8.32087
4.0	0.0	0.636066	0.636066	0.840544	8.33483
5.0	0.0	0.294843	0.294843	0.814589	9.89024
6.0	0.0	-0.0847947	0.0847947	0.753302	13.2585
7.0	0.0	-0.354108	0.354108	0.854431	8.00795
8.0	0.0	0.0094654	0.0094654	0.862144	7.80209
9.0	0.0	0.600666	0.600666	0.791239	10.7614
10.0	0.0	-0.154819	0.154819	0.810909	10.1399
11.0	0.0	0.0887189	0.0887189	0.815316	9.941
12.0	0.0	0.750644	0.750644	0.929537	4.61128
13.0	0.0	0.801551	0.801551	0.864516	7.05043
14.0	0.0	0.0456834	0.0456834	0.923882	5.34217
15.0	0.0	0.122577	0.122577	0.854367	8.12481
16.0	0.0	-0.0836413	0.0836413	0.820837	9.67431
17.0	0.0	-0.746539	0.746539	0.898458	5.76977
18.0	0.0	-0.807923	0.807923	0.884444	6.2262
19.0	0.0	0.0926882	0.0926882	0.99498	2.9261
20.0	0.0	-0.0473239	0.0473239	0.868427	7.53172
21.0	0.0	0.56975	0.56975	0.828184	8.98546
22.0	0.0	0.23733	0.23733	0.805441	10.3765
23.0	0.0	0.236171	0.236171	0.796724	10.8197
24.0	0.0	-0.0384641	0.0384641	0.88364	6.90094
25.0	0.0	0.629959	0.629959	0.847634	8.02667
26.0	0.0	0.628223	0.628223	0.807288	9.91304
27.0	0.0	0.477865	0.477865	0.920456	5.25418
28.0	0.0	-0.20317	0.20317	0.819228	9.7147
29.0	0.0	0.21415	0.21415	0.902291	6.11615
30.0	0.0	-0.545183	0.545183	0.886654	6.48637
31.0	0.0	-0.329051	0.329051	0.865405	7.5521
32.0	0.0	0.123327	0.123327	0.869557	7.47078
33.0	0.0	-0.722533	0.722533	0.877605	6.62976
34.0	0.0	0.124327	0.124327	0.865744	7.63223
35.0	0.0	-0.244216	0.244216	0.780111	11.6903
36.0	0.0	-0.0171605	0.0171605	0.823333	9.56192
37.0	0.0	-0.294214	0.294214	0.889967	6.5614
38.0	0.0	0.7872	0.7872	0.88993	6.04141
39.0	0.0	-0.380872	0.380872	0.883795	6.75184
40.0	0.0	0.175056	0.175056	0.823779	9.50788
41.0	0.0	-0.204913	0.204913	0.89296	6.48611
42.0	0.0	-0.316746	0.316746	0.88022	6.94195
43.0	0.0	0.45088	0.45088	0.852618	8.00702
44.0	0.0	-0.60569	0.60569	0.917815	5.2208
45.0	0.0	-0.234359	0.234359	0.833259	9.03592
46.0	0.0	0.369982	0.369982	0.945191	4.45286
47.0	0.0	0.571197	0.571197	0.820593	9.3417
48.0	0.0	-0.509892	0.509892	0.832753	8.84186
49.0	0.0	0.237468	0.237468	0.81344	9.9798
50.0	0.0	0.00088983	0.00088983	0.855645	8.08432
51.0	0.0	-0.660676	0.660676	0.955957	3.81137
52.0	0.0	0.429109	0.429109	0.868468	7.3456
53.0	0.0	-0.114962	0.114962	0.906822	5.97297
54.0	0.0	0.326672	0.326672	0.929675	5.03197
55.0	0.0	-0.113117	0.113117	0.88022	7.02944
56.0	0.0	-0.34893	0.34893	0.8168	9.74481
57.0	0.0	-1.05189	1.05189	0.770928	10.9954
58.0	0.0	0.215195	0.215195	0.904079	6.04653
59.0	0.0	0.27745	0.27745	0.831829	9.07891
60.0	0.0	-0.505573	0.505573	0.886273	6.54261
61.0	0.0	-0.0843031	0.0843031	0.833417	9.07943
62.0	0.0	-0.240229	0.240229	0.899626	6.20827
63.0	0.0	0.192334	0.192334	0.859053	7.89773
64.0	0.0	-0.172511	0.172511	0.843466	8.59501
65.0	0.0	-0.73479	0.73479	0.904111	5.57008
66.0	0.0	-0.250811	0.250811	0.853717	8.10379
67.0	0.0	-0.271429	0.271429	0.914682	5.61627
68.0	0.0	0.315995	0.315995	0.90047	6.13435
69.0	0.0	-0.696383	0.696383	0.92978	4.67533
70.0	0.0	0.487793	0.487793	0.921599	5.20306
71.0	0.0	-0.0713825	0.0713825	0.761026	12.8139
72.0	0.0	0.0364185	0.0364185	0.828972	9.29345
73.0	0.0	0.391288	0.391288	0.891622	6.42999
74.0	0.0	0.155355	0.155355	0.849302	8.33923
75.0	0.0	-0.085583	0.085583	0.847238	8.44887
76.0	0.0	-0.417773	0.417773	0.904245	5.91599
77.0	0.0	0.971684	0.971684	0.873167	6.39442
78.0	0.0	0.168865	0.168865	0.892908	6.50142
79.0	0.0	0.126458	0.126458	0.904933	6.04299
80.0	0.0	-0.526354	0.526354	0.954735	3.9967
81.0	0.0	0.0346585	0.0346585	0.926128	5.26052
82.0	0.0	0.370721	0.370721	0.922308	5.27195
83.0	0.0	0.324774	0.324774	0.802409	10.4747
84.0	0.0	-0.290896	0.290896	0.805912	10.3216
85.0	0.0	-0.239322	0.239322	0.813229	9.98916
86.0	0.0	0.286505	0.286505	0.857771	7.90699
87.0	0.0	1.40023	1.40023	0.82673	7.3562
88.0	0.0	0.266225	0.266225	0.804292	10.4181
89.0	0.0	-0.306434	0.306434	0.717711	15.3534
90.0	0.0	-0.044103	0.044103	0.878346	7.11743
91.0	0.0	0.168911	0.168911	0.898862	6.26663
92.0	0.0	-0.142196	0.142196	0.788501	11.2878
93.0	0.0	0.314364	0.314364	0.884267	6.7786
94.0	0.0	-0.121546	0.121546	0.887234	6.7421
95.0	0.0	0.555132	0.555132	0.897418	6.05071
96.0	0.0	-0.312488	0.312488	0.935001	4.84887
97.0	0.0	-0.00127038	0.00127038	0.839135	8.82334
98.0	0.0	0.35022	0.35022	0.923817	5.23046
99.0	0.0	-0.143043	0.143043	0.981434	3.34473
100.0	0.0	0.44586	0.44586	0.778543	11.6155
101.0	0.0	0.368763	0.368763	0.728647	14.5993
102.0	0.0	0.673896	0.673896	0.85438	7.6728
103.0	0.0	0.194151	0.194151	0.906088	5.97746
104.0	0.0	-0.228015	0.228015	0.910855	5.78159
105.0	0.0	-0.204027	0.204027	0.856697	7.99536
106.0	0.0	0.482085	0.482085	0.805669	10.171
107.0	0.0	-0.24154	0.24154	0.972187	3.61136
108.0	0.0	0.535777	0.535777	0.813001	9.74995
109.0	0.0	-0.020107	0.020107	0.937588	4.84724
110.0	0.0	0.033519	0.033519	0.988074	3.14981
111.0	0.0	-0.530109	0.530109	0.863709	7.44878
112.0	0.0	0.50722	0.50722	0.837327	8.63475
113.0	0.0	-0.300243	0.300243	0.853602	8.08067
114.0	0.0	0.662869	0.662869	0.836065	8.50122
115.0	0.0	-0.317397	0.317397	0.864656	7.59169
116.0	0.0	-0.254626	0.254626	0.885673	6.75544
117.0	0.0	-0.0808162	0.0808162	0.784952	11.4915
118.0	0.0	-0.0371519	0.0371519	0.870374	7.45036
119.0	0.0	0.439919	0.439919	0.869829	7.27893
120.0	0.0	-0.172923	0.172923	0.834347	9.01204
121.0	0.0	0.320346	0.320346	0.873932	7.19916
122.0	0.0	0.378133	0.378133	0.877786	6.99921
123.0	0.0	0.547318	0.547318	0.856231	7.75065
124.0	0.0	-0.787212	0.787212	0.927371	4.63668
125.0	0.0	0.0388071	0.0388071	0.929985	5.11959
126.0	0.0	0.0512607	0.0512607	0.907664	5.95093
127.0	0.0	0.179373	0.179373	0.90956	5.84994
128.0	0.0	-0.933044	0.933044	0.843918	7.70392
129.0	0.0	-0.0594623	0.0594623	0.853931	8.15587
130.0	0.0	0.30095	0.30095	0.889856	6.56187
131.0	0.0	1.1591	1.1591	0.819941	8.29733
132.0	0.0	0.519828	0.519828	0.863558	7.46615
133.0	0.0	0.441826	0.441826	0.771695	11.9929
134.0	0.0	-0.223251	0.223251	0.789531	11.2001
135.0	0.0	0.350114	0.350114	0.800484	10.5532
136.0	0.0	-0.0754411	0.0754411	0.833692	9.06819
137.0	0.0	0.527246	0.527246	0.815347	9.6458
138.0	0.0	0.680172	0.680172	0.737953	13.6254
139.0	0.0	0.084034	0.084034	0.922242	5.39798
140.0	0.0	-0.116979	0.116979	0.895753	6.40336
141.0	0.0	0.12724	0.12724	0.888495	6.68994
142.0	0.0	-0.280184	0.280184	0.894862	6.37494
143.0	0.0	-0.156454	0.156454	0.802981	10.5356
144.0	0.0	-0.463866	0.463866	0.963957	3.74271
145.0	0.0	0.513422	0.513422	0.829182	9.00374
146.0	0.0	-0.310106	0.310106	0.86209	7.70608
147.0	0.0	0.429229	0.429229	0.890827	6.431
148.0	0.0	0.561403	0.561403	0.823608	9.2105
149.0	0.0	0.0775233	0.0775233	0.811366	10.1371
150.0	0.0	0.519222	0.519222	0.85052	8.0308
151.0	0.0	-0.0532301	0.0532301	0.904615	6.06802
152.0	0.0	-0.00905523	0.00905523	0.755853	13.1182
153.0	0.0	0.234164	0.234164	0.879896	7.00066
154.0	0.0	0.576696	0.576696	0.912958	5.43393
155.0	0.0	0.292542	0.292542	0.776926	11.833
156.0	0.0	-0.096314	0.096314	0.953129	4.29541
157.0	0.0	0.359781	0.359781	0.935394	4.8052
158.0	0.0	0.124756	0.124756	0.938502	4.80057
