IND_ID	Opt	Phen	AbsErr	Fitness	density
702.0	0.22729	0.217574	0.00971569	0.852606	8.21779
703.0	0.0134537	0.7083	0.694847	0.901152	5.73778
704.0	0.751689	0.285737	0.465952	0.832018	8.92124
705.0	0.640821	0.576395	0.0644253	0.841078	8.73029
706.0	0.463618	0.596846	0.133228	0.805303	10.4261
707.0	0.0751765	1.18325	1.10808	0.800454	9.34763
708.0	0.278881	0.726903	0.448022	0.740484	13.7889
709.0	0.473335	-0.770449	1.24378	0.830003	7.63021
710.0	0.528926	0.175545	0.353381	0.751555	13.2203
711.0	0.984928	0.473803	0.511125	0.914616	5.43976
712.0	0.948663	0.81521	0.133453	0.848222	8.39393
713.0	0.333292	1.08821	0.754913	0.782438	10.9867
714.0	0.397809	0.739104	0.341295	0.800503	10.559
715.0	0.852899	1.1504	0.297505	0.796784	10.78
716.0	0.0583918	-0.0928029	0.151195	0.863919	7.7026
717.0	0.600417	0.294429	0.305988	0.895644	6.32931
718.0	0.322523	-0.20415	0.526673	0.894424	6.19773
719.0	0.568532	1.1077	0.539169	0.873332	7.03531
720.0	0.978729	-0.0738447	1.05257	0.843184	7.49433
721.0	0.876877	0.850041	0.0268361	0.85587	8.07372
722.0	0.95918	0.697054	0.262126	0.903548	6.04528
723.0	0.521813	1.0517	0.529888	0.882704	6.66154
724.0	0.0720061	-0.22948	0.301486	0.916308	5.53881
725.0	0.723642	-0.48318	1.20682	0.888512	5.29461
726.0	0.0580228	0.446091	0.388068	0.940507	4.6043
727.0	0.584189	0.25149	0.332699	0.700985	16.4547
728.0	0.323921	0.952447	0.628526	0.918385	5.17317
729.0	0.26466	-0.220805	0.485465	0.913481	5.50662
730.0	0.0397479	1.68174	1.64199	0.907456	3.45967
731.0	0.970467	1.06442	0.0939511	0.790316	11.2053
732.0	0.345942	0.255042	0.0909001	0.869106	7.4969
733.0	0.972494	0.876254	0.0962399	0.88464	6.85251
734.0	0.515521	1.39415	0.878626	0.885164	6.08154
735.0	0.116367	-0.666034	0.782402	0.908811	5.32388
736.0	0.654242	0.765052	0.11081	0.823215	9.55459
737.0	0.946175	0.335798	0.610377	0.932332	4.68843
738.0	0.686426	-0.537011	1.22344	0.769191	10.6514
739.0	0.339362	1.02544	0.686078	0.87502	6.78624
740.0	0.462117	0.383377	0.0787398	0.840991	8.73208
741.0	0.55237	-0.230088	0.782458	0.944876	4.02938
742.0	0.531737	1.17005	0.638317	0.898343	5.91865
743.0	0.775516	0.401203	0.374313	0.797528	10.6843
744.0	0.938436	1.67098	0.732545	0.898679	5.78115
745.0	0.671757	1.62417	0.952408	0.808758	9.28717
746.0	0.611588	1.9741	1.36251	0.869142	5.67176
747.0	0.847232	0.683946	0.163286	0.94488	4.56537
748.0	0.975179	0.350268	0.624911	0.854831	7.71825
749.0	0.286705	1.30314	1.01643	0.874628	6.24824
750.0	0.861069	-0.258855	1.11992	0.806456	9.02774
751.0	0.124369	0.327704	0.203335	0.893228	6.4761
752.0	0.877621	1.05017	0.172547	0.862567	7.75352
753.0	0.249264	0.549371	0.300107	0.792013	11.025
