QTL_ID	Freq	MutEffect
2.86209e+06	0.0978396	-0.0484969
3.04433e+06	0.096598	0.0259829
2.83673e+06	0.0964738	-0.0602734
2.12225e+06	0.0954805	0.0317095
3.04607e+06	0.0877825	0.0537114
3.04586e+06	0.0816985	0.0213116
2.76629e+06	0.0792153	-0.148736
3.0224e+06	0.0680407	0.0718107
3.05778e+06	0.0578594	0.046654
2.94216e+06	0.0564937	-0.0601565
3.01799e+06	0.0562453	-0.22799
3.04928e+06	0.0562453	0.255685
2.98763e+06	0.0540104	0.0205795
3.05631e+06	0.0538863	-0.0391364
2.95129e+06	0.0506581	0.0497136
3.06075e+06	0.0480507	0.139581
3.0274e+06	0.0474298	-0.0354774
3.05909e+06	0.0456916	0.0429849
3.06178e+06	0.0414701	-0.130097
3.05978e+06	0.0402285	-0.113059
3.06258e+06	0.0348895	0.162989
3.02049e+06	0.0329029	0.0832668
3.05702e+06	0.0302955	0.324241
3.05662e+06	0.0301713	-0.00254081
3.0557e+06	0.0297989	-0.191963
3.02838e+06	0.0293022	0.103027
2.86154e+06	0.0284331	-0.0607665
3.04488e+06	0.026819	-0.0784395
3.05018e+06	0.0264465	-0.0286905
3.06477e+06	0.0257015	0.141199
3.02772e+06	0.0250807	0.0950791
3.01722e+06	0.0243357	0.280442
3.04861e+06	0.0234666	-0.177417
3.06588e+06	0.0211075	0.181124
3.04961e+06	0.020735	0.0618155
3.03832e+06	0.0204867	0.195791
3.06566e+06	0.0198659	-0.354548
3.02392e+06	0.0189968	-0.170204
3.04943e+06	0.0188726	-0.145444
3.0431e+06	0.0187484	-0.0966254
3.06078e+06	0.018376	-0.206988
3.05997e+06	0.0182518	-0.0389008
3.06176e+06	0.0173827	0.200744
3.04165e+06	0.0170102	0.227762
3.05958e+06	0.016886	0.0522547
3.06132e+06	0.0167619	-0.197116
3.04976e+06	0.0166377	-0.0410923
3.0185e+06	0.0163894	0.169786
3.05736e+06	0.0157686	-0.0449413
3.03853e+06	0.0157686	0.30739
2.87311e+06	0.0153961	0.108559
3.06384e+06	0.0152719	-0.170079
3.06549e+06	0.0146511	-0.0205871
3.05837e+06	0.0140303	-0.0418622
3.05595e+06	0.0139061	0.0808962
3.0636e+06	0.0135336	0.00789349
3.04688e+06	0.013037	0.220398
3.0312e+06	0.0127887	-0.0464572
3.03212e+06	0.012292	0.0530822
3.06573e+06	0.0121679	0.0605619
3.05674e+06	0.0119195	0.0883181
3.06188e+06	0.0117954	-0.0328952
3.05204e+06	0.0116712	0.217939
3.05672e+06	0.0115471	0.117672
3.05652e+06	0.0115471	-0.100023
3.06314e+06	0.0111746	-0.217106
3.05826e+06	0.0104296	-0.0224923
3.06562e+06	0.0104296	0.0462043
3.06616e+06	0.0104296	-0.310286
3.06308e+06	0.0100571	-0.130421
3.05226e+06	0.00968463	-0.0429879
3.00784e+06	0.00956047	0.0360486
3.06269e+06	0.0088155	0.187881
3.0613e+06	0.00856717	-0.159947
3.04812e+06	0.00844301	-0.163774
3.06086e+06	0.00807052	-0.149961
3.06535e+06	0.00732555	0.143175
3.06514e+06	0.00695307	0.0796828
3.06703e+06	0.00645642	-0.26363
3.06278e+06	0.0062081	0.0504448
3.01403e+06	0.00608393	0.151514
3.04509e+06	0.00583561	-0.0623691
3.04583e+06	0.00583561	0.0583456
3.0675e+06	0.00571145	-0.213706
3.06346e+06	0.00558729	0.464445
3.05562e+06	0.00546312	-0.0117543
3.06538e+06	0.00533896	-0.37419
3.04713e+06	0.00509064	0.0636822
3.06567e+06	0.00496648	0.0942103
3.06325e+06	0.00471815	-0.0176353
3.06771e+06	0.00471815	0.154582
3.06718e+06	0.00459399	-0.197703
3.06474e+06	0.00459399	-0.00157728
3.06761e+06	0.00459399	-0.0167172
3.06726e+06	0.00446983	-0.347536
3.06656e+06	0.00409734	0.233022
3.06758e+06	0.00409734	-0.28481
3.06732e+06	0.00409734	0.108123
3.06121e+06	0.00409734	-0.0819283
3.06406e+06	0.00397318	0.221406
3.05546e+06	0.00384902	-0.149172
3.06767e+06	0.00384902	-0.0907481
3.06768e+06	0.00384902	-0.212556
3.06781e+06	0.00372486	-0.324332
3.0586e+06	0.00372486	0.100768
3.00398e+06	0.00372486	-0.0502222
3.05839e+06	0.0036007	-0.207181
3.06797e+06	0.0036007	-0.297581
3.06495e+06	0.0036007	-0.0259791
3.04805e+06	0.00347653	0.127276
3.0658e+06	0.00347653	-0.536497
3.06609e+06	0.00335237	-0.056072
3.06614e+06	0.00322821	0.0543171
3.05442e+06	0.00322821	-0.0872766
3.06318e+06	0.00322821	0.1377
3.06787e+06	0.00322821	-0.14704
3.06642e+06	0.00322821	-0.453954
3.05961e+06	0.00310405	-0.518131
3.06591e+06	0.00297989	0.0662448
3.0673e+06	0.00297989	0.135549
3.06691e+06	0.00285572	0.0227095
3.06602e+06	0.00273156	0.0943941
3.0625e+06	0.00273156	0.51393
3.06168e+06	0.00273156	0.0486817
3.06683e+06	0.0026074	-0.245373
3.06769e+06	0.0026074	0.0746301
2.93736e+06	0.0026074	0.0715299
3.06654e+06	0.00248324	0.144934
3.0677e+06	0.00235908	0.0243291
3.0643e+06	0.00235908	-0.452694
3.06717e+06	0.00223491	0.171303
3.06492e+06	0.00223491	-0.201492
3.06784e+06	0.00223491	0.12248
3.06778e+06	0.00223491	-0.287658
3.06298e+06	0.00223491	-0.244405
3.06744e+06	0.00223491	0.228161
3.06788e+06	0.00211075	0.0943168
3.06574e+06	0.00198659	0.0596706
3.06628e+06	0.00198659	0.136343
3.06781e+06	0.00186243	0.153281
3.06801e+06	0.00186243	0.0702934
3.06784e+06	0.00186243	0.259358
3.06077e+06	0.00186243	0.283809
3.06625e+06	0.00186243	0.0987401
3.06775e+06	0.00186243	0.295087
3.06785e+06	0.00173827	0.457356
3.06643e+06	0.00173827	-0.288904
3.065e+06	0.00173827	0.11314
3.06806e+06	0.0016141	0.290945
3.0682e+06	0.0016141	-0.0505271
3.06818e+06	0.0016141	-0.102685
3.06772e+06	0.0016141	-0.00634733
3.06662e+06	0.0016141	-0.0434317
3.06274e+06	0.00148994	0.0396679
3.06812e+06	0.00148994	-0.0513154
3.06778e+06	0.00148994	0.356056
3.0682e+06	0.00148994	0.091339
3.06722e+06	0.00136578	-0.119042
3.06584e+06	0.00136578	0.0552084
3.06306e+06	0.00136578	0.223278
3.06365e+06	0.00124162	-0.185222
3.06832e+06	0.00124162	0.259275
3.06813e+06	0.00111746	0.0180414
3.06745e+06	0.00111746	0.0543069
3.06696e+06	0.00111746	-0.0788099
3.06803e+06	0.000993295	-0.0920905
3.06595e+06	0.000993295	0.409937
3.06786e+06	0.000993295	0.345529
3.06782e+06	0.000993295	0.300095
3.06797e+06	0.000993295	-0.307568
3.06741e+06	0.000993295	-0.0120049
3.06762e+06	0.000993295	-0.164031
3.06818e+06	0.000993295	-0.0306682
3.03679e+06	0.000993295	-0.106742
3.06788e+06	0.000869133	0.00369672
3.06338e+06	0.000869133	0.123406
3.06836e+06	0.000869133	0.0958286
3.06708e+06	0.000869133	0.227553
3.0673e+06	0.000869133	-0.0990919
3.06819e+06	0.000869133	-0.214032
3.06385e+06	0.000869133	0.257402
3.06751e+06	0.000869133	-0.0112247
3.06732e+06	0.000744971	-0.123867
3.06821e+06	0.000744971	0.199385
3.06682e+06	0.000744971	-0.194315
3.06785e+06	0.000744971	-0.103721
3.06823e+06	0.000744971	0.660354
3.06716e+06	0.000744971	0.188326
3.06828e+06	0.000744971	0.022707
3.06742e+06	0.000744971	-0.342004
3.06829e+06	0.00062081	0.440843
3.06745e+06	0.00062081	0.374482
3.06826e+06	0.00062081	0.0278299
3.06825e+06	0.00062081	-0.0125236
3.0682e+06	0.00062081	-0.315412
3.06536e+06	0.00062081	0.0151317
3.06796e+06	0.00062081	0.549152
3.06666e+06	0.00062081	-0.0214849
3.06542e+06	0.00062081	0.42453
3.06823e+06	0.00062081	0.281433
3.06764e+06	0.00062081	-0.495369
3.06824e+06	0.000496648	0.0461848
3.06821e+06	0.000496648	0.0245142
3.06584e+06	0.000496648	-0.114222
3.06725e+06	0.000496648	0.420074
3.0683e+06	0.000496648	0.209288
3.06778e+06	0.000496648	0.402819
3.06828e+06	0.000496648	-0.177628
3.06755e+06	0.000496648	0.325445
3.06786e+06	0.000496648	-0.0963152
3.06803e+06	0.000496648	0.199689
3.06811e+06	0.000496648	0.428122
3.06778e+06	0.000496648	0.118251
3.06786e+06	0.000496648	0.0885485
3.06814e+06	0.000496648	0.057315
3.06827e+06	0.000496648	0.661014
3.06805e+06	0.000372486	-0.144281
3.06828e+06	0.000372486	0.241352
3.06831e+06	0.000372486	-0.1035
3.06815e+06	0.000372486	0.086265
3.06825e+06	0.000372486	0.128804
3.06798e+06	0.000372486	-0.0276697
3.0681e+06	0.000372486	0.137012
3.06741e+06	0.000372486	-0.241561
3.06628e+06	0.000372486	0.244314
3.06567e+06	0.000372486	0.0960694
3.06827e+06	0.000372486	0.157639
3.06839e+06	0.000372486	-0.66024
3.06831e+06	0.000372486	-0.550349
3.06659e+06	0.000372486	0.0407791
3.06836e+06	0.000248324	-0.331736
3.05825e+06	0.000248324	-0.0635704
3.06838e+06	0.000248324	-0.0972035
3.06841e+06	0.000248324	-0.302
3.06786e+06	0.000248324	0.213718
3.06838e+06	0.000248324	-0.0159047
3.06274e+06	0.000248324	0.238111
3.06823e+06	0.000248324	-0.00508874
3.06833e+06	0.000248324	-0.237976
3.0684e+06	0.000248324	-0.220387
3.06816e+06	0.000248324	-0.117575
3.0684e+06	0.000248324	-0.17806
3.06822e+06	0.000248324	-0.0741758
3.06819e+06	0.000248324	0.018951
3.06831e+06	0.000248324	0.269728
3.06837e+06	0.000248324	0.125412
3.06816e+06	0.000248324	-0.0543276
3.06836e+06	0.000248324	0.04617
3.06829e+06	0.000248324	-0.203487
3.06765e+06	0.000248324	-0.192643
3.06812e+06	0.000248324	-0.231718
3.06636e+06	0.000248324	-0.154724
3.06839e+06	0.000248324	-0.265437
3.06836e+06	0.000248324	0.0536168
3.06832e+06	0.000248324	0.497603
3.06832e+06	0.000248324	0.211495
3.06834e+06	0.000248324	-0.455704
3.06821e+06	0.000248324	0.17554
3.0683e+06	0.000248324	-0.0466037
3.06822e+06	0.000248324	0.127638
3.06802e+06	0.000248324	-0.30636
3.06834e+06	0.000248324	0.0566326
3.06841e+06	0.000124162	-0.21256
3.0678e+06	0.000124162	0.358568
3.06842e+06	0.000124162	-0.230632
3.06831e+06	0.000124162	-0.513332
3.06842e+06	0.000124162	0.181059
3.0684e+06	0.000124162	-0.118824
3.0684e+06	0.000124162	0.539971
3.06812e+06	0.000124162	-0.297859
3.06833e+06	0.000124162	0.00951918
3.06842e+06	0.000124162	0.0328727
3.0684e+06	0.000124162	-0.150483
3.06842e+06	0.000124162	-0.309015
3.06772e+06	0.000124162	-0.107117
3.06819e+06	0.000124162	-0.0242865
3.0684e+06	0.000124162	-0.147494
3.0684e+06	0.000124162	-0.457246
3.06836e+06	0.000124162	0.248385
3.06842e+06	0.000124162	0.402543
3.06841e+06	0.000124162	-0.159689
3.0684e+06	0.000124162	-0.0476916
3.06841e+06	0.000124162	-0.345139
3.06801e+06	0.000124162	0.130432
3.06833e+06	0.000124162	-0.114227
3.0684e+06	0.000124162	-0.0110314
3.06766e+06	0.000124162	-0.0269835
3.04905e+06	0.000124162	-0.0487466
3.0683e+06	0.000124162	-0.0725067
3.06841e+06	0.000124162	0.750765
3.06841e+06	0.000124162	-0.0785304
3.06835e+06	0.000124162	0.0970792
3.06841e+06	0.000124162	0.26191
3.0674e+06	0.000124162	-0.152979
3.06841e+06	0.000124162	-0.145639
3.06838e+06	0.000124162	0.309033
3.06834e+06	0.000124162	-0.127006
3.06836e+06	0.000124162	0.00746214
3.06834e+06	0.000124162	-0.401205
3.06817e+06	0.000124162	-0.607522
3.06792e+06	0.000124162	-0.122728
3.06839e+06	0.000124162	-0.234283
3.06726e+06	0.000124162	0.124352
3.06806e+06	0.000124162	-0.107943
3.06706e+06	0.000124162	0.0977333
3.06829e+06	0.000124162	-0.149249
3.06838e+06	0.000124162	0.213375
3.06842e+06	0.000124162	-0.186922
3.06842e+06	0.000124162	-0.015136
3.06771e+06	0.000124162	-0.159758
3.06837e+06	0.000124162	-0.269943
3.06807e+06	0.000124162	-0.159872
3.06832e+06	0.000124162	-0.162972
3.06781e+06	0.000124162	0.213226
3.068e+06	0.000124162	-0.372726
3.05433e+06	0.000124162	0.0375206
