1.0	-0.233012
1.0	0.0735459
1.0	-0.0932952
1.0	0.0504248
1.0	0.089256
1.0	-0.182871
1.0	-0.00969535
1.0	-0.130756
1.0	0.0623002
1.0	0.0820264
1.0	0.139844
1.0	0.147799
1.0	0.0457742
1.0	0.0586131
1.0	0.145341
1.0	0.0619245
1.0	0.0281228
1.0	0.0496176
1.0	0.0198178
1.0	0.20516
1.0	-0.0305849
1.0	0.0667842
1.0	-0.0186648
1.0	-0.0144489
1.0	-0.0474735
1.0	-0.0472543
1.0	0.113522
1.0	-0.0361891
1.0	-0.0215242
1.0	-0.0642545
1.0	0.0618625
1.0	0.0932809
1.0	-0.125596
1.0	0.106078
1.0	0.0848594
1.0	-0.106012
1.0	0.0931206
1.0	0.00715613
1.0	0.0985299
1.0	-0.136804
1.0	0.149898
1.0	0.0859903
1.0	0.108326
1.0	0.11923
1.0	0.0882048
1.0	-0.0470437
1.0	-0.140509
1.0	0.170698
1.0	-0.109889
1.0	0.120102
1.0	0.0256204
1.0	0.112868
1.0	-0.139421
1.0	0.0149786
1.0	-0.0727083
1.0	0.0522319
1.0	0.118032
1.0	-0.0741806
1.0	-0.163728
1.0	0.0681625
1.0	-0.0286866
1.0	-0.03734
1.0	0.0137894
1.0	-0.113933
1.0	-0.0583808
1.0	-0.110974
1.0	0.149418
1.0	0.12238
1.0	-0.010658
1.0	0.0182392
1.0	-0.0194529
1.0	0.0933164
1.0	-0.071363
1.0	0.00059769
1.0	0.0071001
1.0	-0.00154763
1.0	0.0306056
1.0	-0.0666732
1.0	0.0361826
1.0	-0.137011
1.0	-0.0456358
1.0	-0.111743
1.0	0.0243414
1.0	-0.190126
1.0	0.0493484
1.0	0.0680585
1.0	0.0372049
1.0	0.0375972
1.0	0.00549702
1.0	-0.115572
1.0	-0.0898571
1.0	0.0946472
1.0	-0.101332
1.0	-0.0271292
1.0	-0.0034853
1.0	-0.0307997
1.0	0.0213566
1.0	-0.170785
1.0	-0.0318858
1.0	0.0897885
1.0	-0.0494559
1.0	-0.0891043
1.0	0.0814755
1.0	-0.218464
1.0	-0.0314614
1.0	-0.0181066
1.0	-0.0732182
1.0	-0.00984238
1.0	-0.066814
1.0	0.0489321
0.90407	-0.115738
0.88912	-0.0738838
0.880814	-0.0358189
0.855897	0.00646111
0.855897	0.0367472
0.790282	0.0525138
0.630814	0.0780993
0.563538	-0.0273733
0.563538	0.163898
0.563538	-0.180744
0.47799	0.100871
0.464286	-0.00347525
0.377492	0.0490073
0.276163	-0.0669981
0.209718	0.0521468
0.209718	-0.022226
0.147425	-0.0305597
0.145764	-0.146015
0.137043	-0.0529643
0.133721	0.0106842
0.11088	0.0510847
0.108804	0.123763
0.0971761	-0.0449468
0.0959302	-0.0679115
0.0872093	-0.0190115
0.0863787	-0.215013
0.0797342	-0.142394
0.0776578	-0.0838615
0.0772425	0.125878
0.076412	0.178163
0.076412	-0.135617
0.0639535	-0.0460741
0.0593854	-0.0944699
0.0548173	0.00824405
0.0527409	0.0310159
0.0498339	0.154094
0.0469269	0.09347
0.0456811	0.120774
0.0427741	-0.212794
0.0427741	-0.0354921
0.0423588	-0.0857356
0.0419435	0.130119
0.0394518	-0.0504452
0.038206	-0.286791
0.0377907	0.104714
0.0336379	0.266483
0.0311462	-0.100852
0.0299003	-0.0218672
0.0245017	-0.0393798
0.0245017	0.0552495
0.0236711	-0.557466
0.0228405	0.236393
0.0186877	-0.172481
0.0166113	0.0658245
0.016196	0.0362306
0.0157807	0.0145149
0.0153654	0.261738
0.0145349	-0.0460313
0.0095515	-0.168114
0.0095515	0.112026
0.00789037	-0.0160364
0.00747508	0.262692
0.0070598	-0.224995
0.00622924	0.012058
0.00622924	-0.058971
0.00539867	0.0486114
0.00539867	0.273415
0.00456811	0.10707
0.00456811	0.206892
0.00456811	0.0272277
0.00415282	-0.0973177
0.00415282	0.280278
0.00415282	0.0579033
0.00415282	0.0772475
0.00373754	-0.10558
0.00332226	0.0205403
0.00332226	-0.290868
0.00290698	-0.126319
0.00290698	-0.395195
0.00290698	-0.0219597
0.00290698	-0.188176
0.00249169	0.0396401
0.00249169	-0.426586
0.00249169	0.214173
0.00249169	-0.0139233
0.00207641	0.0988611
0.00207641	0.0753071
0.00207641	0.0113966
0.00207641	-0.331586
0.00207641	0.237271
0.00207641	-0.145081
0.00166113	-0.109267
0.00166113	-0.398739
0.00166113	-0.132795
0.00166113	-0.186279
0.00124585	0.607717
0.00124585	-0.53207
0.00124585	0.421312
0.00124585	0.290539
0.00124585	0.579497
0.00124585	0.236413
0.00124585	0.0598249
0.000830565	-0.3337
0.000830565	-0.0973901
0.000830565	-0.423809
0.000830565	-0.150258
0.000830565	-0.387053
0.000830565	-0.149949
0.000830565	0.502413
0.000830565	0.592014
0.000415282	-0.149401
0.000415282	0.0557564
0.000415282	-0.669718
0.000415282	0.106172
0.000415282	-0.220014
0.000415282	-0.371102
0.000415282	0.0023559
0.000415282	0.204429
0.000415282	-0.0936094
0.000415282	-0.744779
0.000415282	-0.0875437
0.000415282	0.158478
0.000415282	-0.123303
0.000415282	0.199795
0.000415282	-0.0696582
0.000415282	-0.0487699
0.000415282	0.479784
0.000415282	0.159504
0.000415282	-0.648241
0.000415282	-0.0786443
