IND_ID	Opt	Phen	AbsErr	Fitness	density

1.0	0.0	0.424637	0.424637	0.847208	8.26988
2.0	0.0	0.824276	0.824276	0.873228	6.65275
3.0	0.0	-0.635204	0.635204	0.87894	6.69276
4.0	0.0	0.48701	0.48701	0.844002	8.35392
5.0	0.0	-0.0262827	0.0262827	0.944453	4.60433
6.0	0.0	0.272696	0.272696	0.807901	10.2337
7.0	0.0	-0.397112	0.397112	0.893056	6.36866
8.0	0.0	-0.0880326	0.0880326	0.917327	5.58011
9.0	0.0	-0.595422	0.595422	0.841784	8.33118
10.0	0.0	0.383039	0.383039	0.966933	3.70539
11.0	0.0	-0.530293	0.530293	0.855925	7.78271
12.0	0.0	0.107322	0.107322	0.807135	10.3412
13.0	0.0	0.430617	0.430617	0.892392	6.36775
14.0	0.0	-0.125171	0.125171	0.864036	7.70496
15.0	0.0	-0.365986	0.365986	0.891822	6.44086
16.0	0.0	-0.527018	0.527018	0.86792	7.27413
17.0	0.0	-0.104178	0.104178	0.830543	9.20951
18.0	0.0	0.3099	0.3099	0.817936	9.7177
19.0	0.0	0.149295	0.149295	0.817768	9.80595
20.0	0.0	0.0693687	0.0693687	0.87882	7.095
21.0	0.0	0.294748	0.294748	0.805713	10.3291
22.0	0.0	0.229579	0.229579	0.840132	8.72218
23.0	0.0	-0.170534	0.170534	0.952362	4.30362
24.0	0.0	-0.508091	0.508091	0.866681	7.34607
25.0	0.0	0.115976	0.115976	0.844887	8.54802
26.0	0.0	0.641681	0.641681	0.930594	4.71412
27.0	0.0	-0.264614	0.264614	0.898398	6.24427
28.0	0.0	-0.248529	0.248529	0.852049	8.17842
29.0	0.0	-0.123074	0.123074	0.9612	4.01553
30.0	0.0	-0.0305944	0.0305944	0.925022	5.30133
31.0	0.0	-0.439547	0.439547	0.784457	11.3054
32.0	0.0	-0.0931207	0.0931207	0.812679	10.0694
33.0	0.0	-0.199079	0.199079	0.907774	5.91094
34.0	0.0	0.226297	0.226297	0.896342	6.34333
35.0	0.0	-0.189525	0.189525	0.813231	10.0124
36.0	0.0	-1.14205	1.14205	0.837565	7.54157
37.0	0.0	0.55246	0.55246	0.85364	7.85745
38.0	0.0	-0.647724	0.647724	0.814347	9.54116
39.0	0.0	0.636705	0.636705	0.851361	7.8541
40.0	0.0	0.845048	0.845048	0.832469	8.37792
41.0	0.0	-0.146423	0.146423	0.93528	4.91004
42.0	0.0	0.0642519	0.0642519	0.819747	9.72997
43.0	0.0	-0.243573	0.243573	0.883582	6.84567
44.0	0.0	0.247275	0.247275	0.957078	4.11318
45.0	0.0	0.652865	0.652865	0.872003	6.95482
46.0	0.0	0.0169368	0.0169368	0.830973	9.20069
47.0	0.0	-0.998456	0.998456	0.878556	6.12577
48.0	0.0	0.0568974	0.0568974	0.83341	9.08389
49.0	0.0	-0.996126	0.996126	0.804444	9.40541
50.0	0.0	-0.885414	0.885414	0.884847	6.08246
51.0	0.0	-0.230805	0.230805	0.887738	6.68366
52.0	0.0	0.421131	0.421131	0.771165	12.0428
53.0	0.0	0.494578	0.494578	0.855954	7.81898
54.0	0.0	-0.117049	0.117049	0.861275	7.82557
55.0	0.0	0.44016	0.44016	0.837602	8.68905
56.0	0.0	0.00299165	0.00299165	0.84621	8.5026
57.0	0.0	0.420449	0.420449	0.834333	8.85696
58.0	0.0	-0.0353148	0.0353148	0.891494	6.58459
59.0	0.0	-0.157047	0.157047	0.860938	7.82886
60.0	0.0	-0.271363	0.271363	0.876337	7.12849
61.0	0.0	0.219624	0.219624	0.878496	7.06484
62.0	0.0	-1.00916	1.00916	0.787337	10.233
63.0	0.0	0.065469	0.065469	0.954023	4.26928
64.0	0.0	-0.960846	0.960846	0.856993	7.0862
65.0	0.0	-0.408266	0.408266	0.773495	11.9269
66.0	0.0	0.470684	0.470684	0.915865	5.4309
67.0	0.0	0.170298	0.170298	0.94392	4.59683
68.0	0.0	-0.219146	0.219146	0.880284	6.99156
69.0	0.0	0.255003	0.255003	0.822571	9.52846
70.0	0.0	0.00103112	0.00103112	0.835086	9.00963
71.0	0.0	0.121429	0.121429	0.887277	6.74038
72.0	0.0	-0.391115	0.391115	0.839857	8.62917
73.0	0.0	-0.0576487	0.0576487	0.909288	5.88816
74.0	0.0	-0.209163	0.209163	0.909229	5.85141
75.0	0.0	0.246554	0.246554	0.79605	10.8488
76.0	0.0	0.474532	0.474532	0.758509	12.6983
77.0	0.0	-0.721118	0.721118	0.826442	8.85959
78.0	0.0	0.697511	0.697511	0.881934	6.48959
79.0	0.0	-0.770586	0.770586	0.766749	11.806
80.0	0.0	-0.541399	0.541399	0.90168	5.90017
81.0	0.0	0.121884	0.121884	0.880795	7.0038
