Ind_ID	PosInd_X	PosInd_Y	MutEffect	Region

1	2.24887	21.1095	-0.289919	1
4	5.23174	16.4246	-0.0658109	1
5	3.88338	11.166	-0.385413	1
9	3.2299	3.16015	-0.212892	1
11	2.3584	7.38055	0.0891998	1
13	1.36882	18.6167	-0.258521	1
21	4.3333	3.21516	-0.169147	1
22	2.01471	3.31427	0.226055	1
29	2.79133	5.80616	0.219677	1
33	5.73683	15.4224	-0.28875	1
40	7.70443	15.9622	0.389846	1
42	5.36477	3.14998	-0.229164	1
43	7.67822	23.5826	-0.455088	1
45	0.758773	15.8812	0.0436044	1
46	1.35923	13.714	-0.320573	1
48	2.18787	11.4665	-0.341838	1
49	3.93434	21.5055	0.521814	1
51	0.692304	15.2905	0.451906	1
52	3.69449	16.2964	-0.464847	1
53	3.03473	7.97436	0.127651	1
54	1.19157	1.34467	-0.0764469	1
56	2.54401	3.1814	0.202723	1
57	6.2444	15.0773	-0.694624	1
59	2.0277	14.4759	0.195007	1
65	7.9085	22.6582	0.5676	1
67	3.87769	4.31886	0.443247	1
77	8.31582	10.8103	-0.638404	1
83	0.776178	17.5226	-0.25097	1
89	6.42485	12.677	-0.547389	1
98	6.80152	20.0598	0.427586	1
101	3.06274	9.23204	-1.05982	1
104	3.30361	2.61837	0.235411	1
105	7.86005	18.1499	0.290604	1
109	4.1134	2.72357	-0.276486	1
111	6.41151	7.41572	0.227993	1
118	2.56618	9.50392	-0.0614462	1
119	7.92305	20.7666	-0.111114	1
125	1.89616	2.33617	-0.726693	1
134	0.533724	9.60013	-0.221195	1
137	5.17722	8.90687	0.243831	1
138	7.54575	2.93432	0.0272426	1
141	3.96804	8.72851	-0.415309	1
144	5.45177	13.6988	0.675322	1
145	5.08078	2.31265	0.18478	1
147	7.39651	12.513	0.440649	1
148	7.68	13.7509	0.170235	1
152	5.82318	19.6396	0.0720838	1
153	7.43062	4.78144	-0.632189	1
154	6.63243	5.35107	-0.413106	1
162	2.5791	6.37682	-0.21751	1
168	7.74734	20.4535	0.389118	1
169	7.91585	8.03776	0.233521	1
173	0.886794	17.9012	0.556918	1
177	2.36923	2.46208	-0.153293	1
179	1.54405	15.2361	0.37826	1
180	0.239752	21.9528	0.147877	1
190	4.96473	12.4876	0.233938	1
193	3.17829	20.2776	0.466774	1
194	2.98601	13.7112	0.700756	1
195	6.74405	7.69786	-0.44272	1
198	0.117852	3.19517	0.0205939	1
199	5.75183	12.6037	-0.379515	1
205	0.0874691	23.3339	-0.92143	1
209	4.84735	18.6229	0.281178	1
210	7.96766	12.7642	0.0458149	1
214	6.59215	11.0932	0.0622426	1
217	1.42124	14.6881	0.00859698	1
219	6.88338	5.40219	0.10657	1
221	7.25255	5.14135	0.542088	1
227	0.393494	17.8023	0.226448	1
228	6.14071	4.41593	-0.462516	1
231	5.47301	10.86	-0.421815	1
