Ind_ID	PosInd_X	PosInd_Y	PhenValue	Region
299	2.93313	2.35052	0.68869	2
305	3.44844	0.0138401	0.916191	2
310	2.68071	9.291	0.578879	2
315	3.8379	22.8609	0.831086	2
316	4.17359	8.75362	0.795167	2
349	3.3383	6.77925	0.481918	2
353	3.53731	6.2103	0.342707	2
356	4.7431	7.0273	1.335	2
358	3.9512	23.7523	1.0611	2
362	4.57924	11.1006	0.641346	2
367	3.44836	1.53277	0.723497	2
374	3.09391	4.83895	0.801642	2
388	3.93989	10.3758	1.17937	2
409	3.70191	18.2476	1.30639	2
417	4.48986	23.7028	0.65043	2
420	2.91887	15.5206	1.09299	2
450	2.66767	9.16113	0.701325	2
462	4.77698	0.231523	0.630015	2
473	3.36826	0.339311	0.779948	2
500	2.84463	5.64219	0.67626	2
509	4.31088	24.5355	0.839847	2
514	2.68843	4.20069	0.670474	2
523	3.21862	1.69079	0.954404	2
539	2.66024	12.8863	1.01147	2
545	4.21388	19.3386	0.816037	2
551	3.98821	11.5474	0.486034	2
564	3.29706	18.4163	1.36044	2
568	4.26509	0.874821	0.837101	2
619	4.78952	2.05333	0.686404	2
620	3.99157	15.7011	1.07593	2
624	2.64436	10.773	0.0475354	2
627	4.63595	22.5695	0.943711	2
633	3.00307	14.474	1.12381	2
636	2.54422	17.191	1.05095	2
644	3.07337	3.83293	0.727074	2
663	2.70419	16.7699	1.65924	2
706	3.31928	1.85476	0.588243	2
707	3.31878	21.2852	1.51085	2
725	3.32347	14.9048	1.11122	2
729	2.90287	3.41623	0.538454	2
732	2.83522	6.08176	-0.141015	2
749	3.26784	1.64032	0.795793	2
751	4.92809	23.3535	0.589834	2
754	4.19097	17.4247	0.731888	2
783	3.27867	15.3834	0.822018	2
788	3.25593	10.5644	0.0112789	2
833	3.70318	11.5093	0.702405	2
835	3.61579	15.344	0.800444	2
836	4.78296	15.5084	0.801254	2
839	4.43534	19.5343	0.816256	2
844	3.05698	11.8156	0.71766	2
848	4.02121	18.4686	0.545851	2
850	2.59855	7.6752	0.656747	2
851	2.93113	11.0447	0.273855	2
856	4.38426	12.1305	1.36499	2
865	2.97523	13.778	0.734211	2
877	4.01533	13.4985	0.461345	2
878	3.51298	16.6495	0.513046	2
885	3.88086	7.7415	1.09202	2
888	3.0934	13.3179	0.524329	2
891	3.91004	5.75064	0.948219	2
897	3.52497	6.1905	0.671947	2
954	4.23008	23.0602	1.22754	2
971	4.22981	13.829	0.234843	2
982	4.20239	12.2198	0.836714	2
987	4.31809	2.54619	0.91113	2
989	3.83213	5.01622	0.597781	2
997	3.52658	3.39693	0.339639	2
1009	4.85273	17.4205	0.785925	2
1010	2.68317	20.2924	0.962026	2
1022	3.43366	21.2393	0.892491	2
1049	2.95585	22.2466	0.818365	2
1053	4.71893	18.9504	0.694907	2
1055	4.40959	23.926	0.420992	2
1059	3.72601	21.1645	0.926004	2
1069	3.7781	21.4878	0.379114	2
1076	2.94977	22.6673	0.846487	2
1079	2.62098	14.2918	1.09572	2
1089	2.67587	20.4488	1.33254	2
1111	4.68791	24.769	0.35451	2
1117	4.52802	21.5421	1.06597	2
1134	4.59785	4.72627	0.965517	2
1140	2.93574	13.454	0.531902	2
1169	4.44902	20.6773	1.18025	2
1187	2.75494	23.0692	0.720829	2
1203	4.48498	19.3001	0.929082	2
1216	2.77858	1.67244	0.696783	2
1237	3.624	8.88197	0.79168	2
1279	4.65762	3.49256	0.564947	2
1283	3.85271	13.234	1.24007	2
1284	2.67506	6.09912	0.646704	2
1294	4.11334	16.9869	0.767254	2
1301	2.57066	12.4493	0.586019	2
1304	3.06002	18.3209	1.03232	2
1328	4.08957	17.577	1.3614	2
1338	2.73718	17.3356	1.08914	2
1341	2.77399	16.3547	1.29949	2
1351	2.99304	24.096	0.617192	2
1352	4.34232	5.69359	0.54935	2
1369	2.85515	5.77576	0.361548	2
1374	3.18475	20.2137	0.969945	2
1385	3.04042	1.91898	1.04653	2
1390	3.8325	6.7254	0.60088	2
1397	3.0532	11.1138	0.53037	2
1400	3.93311	18.5557	1.17573	2
1409	2.98953	4.18962	0.312817	2
1419	3.01125	0.643508	0.993957	2
